g,i,hr,xland,p,y,xwater,omegaland,omegasupply,omegalabor,theta,sigma,omegaland_init,omegasupply_init,omegalabor_init,omegawater,omegawater,mprof_init,f_adjustment,mprof,lambdaland,lambdacrop,rho,betaland,betawater,betasupply,betalabor,tau,gamma,delta,xlandcalib,xwatercalib,diffland,diffwater,percdiffland,percdiffwater,status,pc,pimarginal
602,Safflower,San Joaquin River,3354.30397,569.0539316,1.175666667,2.40565496,0.396694215,0.424242424,0.112947658,0.74,0.17,212.2655769,227.006242,60.43672676,50,120.28274800000001,547.8011068,5.256372326610524,547.8011068,359.4387264,188.3623805,-4.882352941,0.059016513937345985,0.940925655,4.567203458674317e-05,1.2159437743236258e-05,0.6859190023573016,0.000402871,121299.08940814374,3354.3014242145628,8069.288529453643,0.002545785,0.009453325,7.589608634002192e-07,1.1715175927917338e-06,GOOD,597.5066282,499.6880076
602,Sunflowers,San Joaquin River,276.2144979,3639.713227,0.60825,2.945560199,0.386904762,0.388227513,0.177248677,0.74,0.17,734.0697039,736.5793439,336.2917618,50,147.27801,2065.6251794207496,14.224032357115025,2065.6251794207496,359.4387264,1706.186453,-4.882352941,0.067021588,0.932960068,1.2594129870037264e-05,5.74996048111172e-06,0.3546632642846686,0.004892398,90306.43874,276.21446822906813,813.6060708189102,2.9670931894543173e-05,0.000360582,1.0741989330800862e-07,4.431898335309665e-07,GOOD,3821.698888,2006.713975
602,Tomato Processing,San Joaquin River,15569.95568,101.3138638,42.74733333,2.379660861,0.124471553,0.533148968,0.188806686,0.74,0.17,657.2463564,2815.18314,996.9547547,50,118.9830431,4211.068036551819,34.42111763786193,4211.068036551819,359.4387264,3851.62931,-4.882352941,0.33931176007330455,0.6606300692201361,4.295783542670645e-05,1.5212871132575917e-05,34.45560361187987,8.679224136053234e-05,11489289.66021294,15569.95510869006,37051.19980461112,0.00057131,0.01433459,3.6693099945580544e-08,3.868858241882929e-07,GOOD,106.379557,4163.474819
602,Truck Crops,San Joaquin River,3002.976307,5520.08248,3.84325,2.667732673,0.139554281,0.396137579,0.419814805,0.33,0.17,7441.94487,27484.23099,27982.75263,50,133.38663365000002,21080.71485,150.39820070438768,21080.71485,359.4387264,20721.27612,-4.882352941,0.56761129,0.4323667401829489,1.0666178793685326e-05,1.1303698532388266e-05,3.4267942168349372,0.0010091,991839.4631,3002.9762964837782,8011.135254550361,1.0516221664147452e-05,0.002755878,3.5019329455360407e-09,3.44005859606237e-07,GOOD,5796.086604,21027.3602
602,Vineyard,San Joaquin River,1966.041494,1654.801722,10.37616146,3.098484515,0.302297005,0.200476183,0.304083218,0.13,0.17,2773.231975,2743.166444,4105.247296,50,154.9242258,17014.75876960203,105.00695976339331,17014.75876960203,359.4387264,16655.32004,-4.882352941,0.30520948459092023,0.6947814648206557,3.596063055352075e-06,5.454525368743533e-06,8.152322054424912,0.003912587,1942.5406369589894,1966.041489962401,6091.747037964393,4.0375989556196146e-06,0.002087042,2.053669247542145e-09,3.426014483269496e-07,GOOD,1737.541808,16952.78908
603,Alfalfa,San Joaquin River,9486.349595,280.5004532,6.2415,3.985626545,0.306290873,0.200481491,0.157957374,1.86,0.17,739.7198673,484.1807412,381.4811931,50,199.2813273,1550.797522,8.339123371197552,1550.797522,456.4196297,1094.377892,-4.882352941,0.009024021,0.990973893,1.166362466475858e-06,9.189653938511937e-07,2.439412505921435,5.6674530410045515e-05,11282601.668044526,9486.343329566022,37809.005513810924,0.006265434,0.041247171073337086,6.604683830561215e-07,1.0909339062179994e-06,GOOD,294.5254759,1471.084991
603,Almonds & Pistachios,San Joaquin River,1100.650224,4795.22863,1.16484375,3.753630493,0.287448101,0.299096541,0.094248449,0.4,0.17,2039.310074,2110.873995,639.9084906,50,187.6815247,5397.3297817355615,28.241884179408412,5397.3297817355615,456.4196297,4940.910152,-4.882352941,0.043146876,0.9568499801772851,2.390884844361408e-06,7.53392826159996e-07,0.6162056200703381,0.002271385,178568.69908283066,1100.6501916878644,4131.432503860149,3.2312135544998455e-05,0.001739074,2.9357315194621226e-08,4.2093699883345154e-07,GOOD,5034.990062,5322.257172
603,Citrus & Subtropical,San Joaquin River,11.10171003,1043.384079,2.62156,3.247465856,0.183365181,0.131883505,0.371008972,0.13,0.17,2549.235389,1743.692937,5418.931559,50,162.3732928,2572.234416,15.976015297480929,2572.234416,456.4196297,2115.814786,-4.882352941,0.047966034888575725,0.9520245880350114,2.4591374111585554e-06,6.917939001702122e-06,1.4251173099435872,0.6928939480062868,1.3935473570231898,11.101709821929308,36.052423968415866,2.0807069134320955e-07,2.972218666741355e-07,1.8742219962595218e-08,8.244157576871285e-09,GOOD,1095.553283,2507.285099
603,Corn,Sacramento River,24616.48374,142.217485,15.932,2.518590715,0.234536008,0.556552162,0.088672787,0.3,0.17,423.9938724,1022.014707,159.5840787,50,125.92953575000001,2138.999674,17.01699608601499,2138.999674,456.4196297,1682.580045,-4.882352941,0.15743970483316927,0.8425128090033097,4.0960175228496285e-05,6.525988292754359e-06,11.039187927360722,0.000135411,443338.3143078515,24616.482757183003,61998.819856304006,0.000982817,0.027527208,3.9925157760921734e-08,4.4399548751014353e-07,GOOD,149.3283593,2088.62786
603,Cotton,San Joaquin River,65.19424293,3322.553112,0.723,3.634047537,0.148539114,0.445240339,0.078228087,0.68,0.17,378.6944542,1135.122209,199.4393382,50,181.70237684999998,2219.8315155860005,12.544607898123942,2219.8315155860005,456.4196297,1763.411886,-4.882352941,0.021944463549639547,0.9780503619742341,4.401192870777839e-06,7.732832554486681e-07,0.3360678919239154,0.022557026,17965.534719494302,65.19423415435523,236.91886346483196,8.77564477264059e-06,0.000114482,1.3460766439243916e-07,4.83209556258537e-07,GOOD,3488.680768,2147.150565
603,Cucurbits,San Joaquin River,3610.15731,202.6283347,12.01,2.299627126,0.087908733,0.228781824,0.653570009,0.05,0.17,920.9338517,2396.72349,6846.813993,50,114.98135629999999,2317.614683,19.988355944304576,2317.614683,456.4196297,1861.195053,-4.882352941,0.2568635623281612,0.7430386494414284,2.535515752590633e-05,7.243307288433462e-05,9.182858544434769,0.005539925,0.000692499,3610.157290665751,8302.012322310751,1.933424891831237e-05,0.003356892,5.3555142499628e-09,4.0434667541328135e-07,GOOD,212.7597514,2271.62214
603,Dry Beans,San Joaquin River,1057.980906,1562.724051,1.146291667,2.212101358,0.272510229,0.483520066,0.106180731,1.68,0.17,521.9411016,903.6303871,214.6292221,50,110.6050679,1679.870278555783,15.30526074977446,1679.870278555783,456.4196297,1223.450649,-4.882352941,0.23944005738833052,0.7604759033302357,6.890728164550024e-05,1.5131999788282e-05,0.8666486175246654,0.000562617,1199393.4437275436,1057.9806307192944,2340.3594525496105,0.000275281,0.001546351,2.601943986659813e-07,6.607318531803868e-07,GOOD,1640.860254,1635.628251
603,Grain,San Joaquin River,21216.9711,176.1090479,2.744833333,0.520391141,0.351483763,0.486359995,0.112954365,0.74,0.17,345.3012994,477.8051109,110.9675411,50,26.019557049999996,456.41962974581367,17.06953472638252,456.41962974581367,456.4196297,0,-4.882352941,0.9963536793858143,0.002339038,0.001060896,0.000246387,2.774785345414632,6.3692001322062e-05,1428.683196780274,21216.99141,11041.129925358677,-0.020305753,-0.006126066,9.570523947970116e-07,5.548407720416034e-07,GOOD,184.9145003,446.0118069
603,Lettuce,San Joaquin River,99.02341852,961.6863134,15.09063889,3.326092372,0.164570286,0.334656366,0.457537993,0.25,0.17,2859.243032,5814.317411,7949.261967,50,166.3046186,14345.199497729769,82.63348686390368,14345.199497729769,456.4196297,13888.77987,-4.882352941,0.19619379554409755,0.80379537,4.57691434927912e-06,6.257499985827461e-06,10.835927008610032,0.040394485,6297.515378620573,99.02341795932483,329.3609221882341,5.606751756204176e-07,0.000114801,5.662046251283242e-09,3.4855519805249793e-07,GOOD,1009.770629,14278.67765
603,Onions & Garlic,San Joaquin River,1196.836168,659.1955182,5.8525,1.480822037,0.178481578,0.383051703,0.272440319,0.41,0.17,887.6914461,1905.136225,1355.002253,50,74.04110185,3783.066695,49.07147318802086,3783.066695,456.4196297,3326.647065,-4.882352941,0.8824270292316004,0.11742007983728374,8.93453002807021e-05,6.354563083518066e-05,5.727360916,0.002037893,142427.4686006859,1196.8361521584623,1772.3006732141719,1.5841537788219284e-05,0.000699039,1.3236179029157886e-08,3.9442437576690394e-07,GOOD,692.1552941,3753.450254
603,Other Deciduous,San Joaquin River,964.1593638,3005.689104,2.004433333,3.445837194,0.215021845,0.341552948,0.346579073,0.13,0.17,2284.866179,4950.948854,6009.195442,50,172.2918597,5851.5084151265055,33.12920315136226,5851.5084151265055,456.4196297,5395.088785,-4.882352941,0.074813754,0.9251774483107759,4.366723495958143e-06,4.430982048723211e-06,1.1856394995460655,0.007978253,308.58960781536746,964.1593561781663,3322.3348790496043,7.621833788107324e-06,0.001317676,7.905159742542681e-09,3.966112202217828e-07,GOOD,3155.973559,5782.591671
603,Pasture,San Joaquin River,22170.79463,225.3574432,5,4.494421388,0.350906068,0.190014026,0.155066311,0.51,0.17,328.209843,177.7241242,145.0367898,50,224.7210694,901.3701601949999,4.760645453701105,901.3701601949999,456.4196297,444.9505304,-4.882352941,0.002604424,0.9973945796310363,5.488138709064785e-07,4.4787505521880716e-07,1.546956952500763,8.843996556949254e-05,708675.9974721452,22170.783308882535,99644.79518276636,0.011321117464831332,0.098391261,5.106320117869104e-07,9.874190001667458e-07,GOOD,236.6253154,811.4817324
603,Potatoes,San Joaquin River,290.4688455,733.033091,17.108,3.305132031,0.150675135,0.475005897,0.095288578,0.41,0.17,793.9256634,2502.863999,502.0871398,50,165.2566016,12374.75255,71.95883403,12374.75255,456.4196297,11918.33292,-4.882352941,0.17934057345957372,0.8206511616727072,6.88391888139515e-06,1.3809488375162096e-06,12.064859950078509,0.008396854,123836.76102331578,290.4688423798203,960.0375178,3.120179712823301e-06,0.000367479,1.0741873908894995e-08,3.8277522663578217e-07,GOOD,769.6847456,12308.64991
603,Rice,San Joaquin River,282.5940542,525.2489619,4.582,4.833919598,0.381523094,0.545092624,0.07948555,0.2,0.17,851.2633133,1216.2235,177.3500304,50,241.69597989999997,2163.988662,9.444032829383481,2163.988662,456.4196297,1707.569033,-4.882352941,0.004067245,0.9959315814181543,1.0243280943077026e-06,1.493677925029116e-07,1.5164691102392318,0.017693224,650.4230147789643,282.5940381852566,1366.0362953204187,1.601474343715381e-05,0.000641555,5.6670489697634306e-08,4.6964706307897885e-07,GOOD,551.51141,2067.31027
603,Safflower,San Joaquin River,662.696933,580.9760541,1.149,2.40565496,0.396694215,0.424242424,0.112947658,0.74,0.17,212.2655769,227.006242,60.43672676,50,120.28274800000001,546.3248539,5.244773627978844,546.3248539,456.4196297,89.90522412,-4.882352941,0.058866942705980696,0.9410752166292596,4.567929424916368e-05,1.2161370510498275e-05,0.6700794484530412,0.002039169,11464.608314314466,662.6957857267658,1594.2166785974755,0.001147273,0.003485251,1.7312185660835806e-06,2.1861790744029764e-06,GOOD,610.0248568,498.2117547
603,Sunflowers,San Joaquin River,40.05833006,3639.713227,0.60825,2.945560199,0.386904762,0.388227513,0.177248677,0.74,0.17,734.0697039,736.5793439,336.2917618,50,147.27801,2065.6251794207496,14.224032357115025,2065.6251794207496,456.4196297,1609.20555,-4.882352941,0.067021588,0.9329600677172015,1.259412987003726e-05,5.749960481111719e-06,0.35466326428466877,0.03373459,12352.53385314959,40.05832505622095,117.99417478679372,5.003779051548918e-06,4.787634756553416e-05,1.249123227067673e-07,4.057516248250148e-07,GOOD,3821.698888,2006.713975
603,Tomato Processing,San Joaquin River,2168.815799,103.8700557,39.244,2.379660861,0.124471553,0.533148968,0.188806686,0.74,0.17,657.2463564,2815.18314,996.9547547,50,118.9830431,3956.4469956337994,32.397439915464865,3956.4469956337994,456.4196297,3500.027366,-4.882352941,0.32547331671040375,0.6744672941686934,4.3857608627772106e-05,1.553151227499827e-05,31.37460946069315,0.000623083,1454309.4881647227,2168.815703,5161.043828856427,9.553434983899933e-05,0.002242742,4.404908424359893e-08,4.345518882003544e-07,GOOD,109.0635585,3908.853778
603,Truck Crops,San Joaquin River,1230.93691,5275.831841,4.157485417,2.667182879,0.139554281,0.396137579,0.419814805,0.33,0.17,7441.94487,27484.23099,27982.75263,50,133.359144,21799.879290886765,155.52814544106812,21799.879290886765,456.4196297,21343.45966,-4.882352941,0.5761210314392278,0.4238574049404647,1.046894464753669e-05,1.1094675660047413e-05,3.7181348280914603,0.002461786,418768.0183878706,1230.9369054202232,3283.1325921718435,4.579776714308537e-06,0.001259309,3.720561693375932e-09,3.835692897969848e-07,GOOD,5539.623433,21746.53563
603,Vineyard,San Joaquin River,2297.698244,1674.212224,10.46371175,3.011137877,0.302297005,0.200476183,0.304083218,0.13,0.17,2773.231975,2743.166444,4105.247296,50,150.5568939,17367.11037000643,110.2262664521636,17367.11037000643,456.4196297,16910.69074,-4.882352941,0.346624195,0.6533657345129017,4.001165685899382e-06,6.068986945543857e-06,8.437433270915276,0.003347832,2305.041089520593,2297.6982390672542,6918.683547079333,4.932745923724724e-06,0.002665345,2.146820600401139e-09,3.852386671885914e-07,GOOD,1757.922835,17306.88761
604,Citrus & Subtropical,San Joaquin River,2.43658537,914.9462715,2.059,3.247465856,0.183365181,0.131883505,0.371008972,0.13,0.17,2549.235389,1743.692937,5418.931559,50,162.3732928,1720.8148225605003,11.003133913358607,1720.8148225605003,714.2946612,1006.520161,-4.882352941,0.032607899,0.967382572,2.498808018291322e-06,7.0295386378426975e-06,1.0403986198320132,3.1570031516308794,0.14551232858359647,2.436586609244718,7.9126704272299895,-1.24E-06,5.736707413639408e-05,5.085989324290884e-07,7.249974424456888e-06,GOOD,960.6935851,1655.865505
604,Other Deciduous,San Joaquin River,12.62672737,1547.558299,1.132,3.445837194,0.215021845,0.341552948,0.346579073,0.13,0.17,2284.866179,4950.948854,6009.195442,50,172.2918597,1578.640981,9.633159745623265,1578.640981,714.2946612,864.3463197,-4.882352941,0.02135195,0.9786387438778343,4.619054220083853e-06,4.687025947535957e-06,0.5259334722913489,0.6092083456703076,0.647594549,12.626733744444142,43.50921624345215,-6.37E-06,0.000430567,5.048373941655556e-07,9.89588799757403e-06,GOOD,1624.936214,1509.724237
604,Pasture,San Joaquin River,129.749422,189,5,4.600187047,0.350906068,0.190014026,0.155066311,0.51,0.17,328.209843,177.7241242,145.0367898,50,230.00935235000003,714.2946612,3.901080074075635,714.2946612,714.2946612,0,-4.882352941,0.001801598,0.9981975322991838,4.790190552740241e-07,3.9091702525185176e-07,1.4512051905851766,0.015112085152298328,3.268200398145707,129.74941578537812,596.8638120685395,6.214621890876515e-06,0.007798372,4.78971065541742e-08,1.3065408809960144e-05,GOOD,198.45,622.2909203
604,Vineyard,San Joaquin River,1.80585985,1781.816966,10.4185572,3.098484515,0.302297005,0.200476183,0.304083218,0.13,0.17,2773.231975,2743.166444,4105.247296,50,154.9242258,18408.230898045455,113.5288058485175,18408.230898045455,714.2946612,17693.93624,-4.882352941,0.32215265577833624,0.6778385143410149,3.5083694115899693e-06,5.321511237118099e-06,8.275553131007152,4.259637143108138,1.8955379705572106,1.8058599080280553,5.595395869227992,-5.80E-08,3.2912257231565434e-05,3.213319973296515e-08,5.881990195366112e-06,GOOD,1870.907814,18346.26121
605,Almonds & Pistachios,San Joaquin River,92.66829985,4617.615517,1.502,3.753630493,0.287448101,0.299096541,0.094248449,0.4,0.17,2039.310074,2110.873995,639.9084906,50,187.6815247,6747.2961887930005,35.06746536706125,6747.2961887930005,6747.296189,0,-4.882352941,0.053362244381728215,0.9466346449089259,2.3653597455693635e-06,7.453496005055677e-07,0.8287592008295919,0.026977942,0.8746099739742592,92.66829828805375,347.8343065318531,1.5619462487848068e-06,0.00824952,1.6855237997385217e-08,2.371624584375381e-05,GOOD,4848.496293,6672.223579
605,Other Deciduous,San Joaquin River,41.1504138,5279.67179,2.043333333,3.445837194,0.215021845,0.341552948,0.346579073,0.13,0.17,2284.866179,4950.948854,6009.195442,50,172.2918597,10614.934342240775,59.32277551614883,10614.934342240775,6747.296189,3867.638153,-4.882352941,0.12792320376862326,0.8720685035498774,4.1160558241981e-06,4.1766256749358474e-06,1.3454360658696392,0.18693147849482117,9.441929535015266,41.15041669878604,141.7943333158431,-2.90E-06,0.003293105,7.044366674384449e-08,2.3223976105444015e-05,GOOD,5543.65538,10546.0176
606,Alfalfa,San Joaquin River,33695.57651,274.2657929,7.1912,4.212878474,0.306290873,0.200481491,0.157957374,1.86,0.17,739.7198673,484.1807412,381.4811931,50,210.64392370000002,1760.9915164644801,8.889276816786744,1760.9915164644801,601.3490489,1159.642468,-4.882352941,0.007406954,0.9925915386819103,8.431039677963138e-07,6.642732358873285e-07,2.6948051161550213,1.5955637632215436e-05,42465181.33529202,33695.56802137867,141955.29360227965,0.008488621,0.075345719,2.519209406424458e-07,5.307704806528226e-07,GOOD,287.9790825,1676.733947
606,Almonds & Pistachios,San Joaquin River,258614.0645,4778.022051,1.26235,3.756457953,0.287448101,0.299096541,0.094248449,0.4,0.17,2039.310074,2110.873995,639.9084906,50,187.8228977,5843.032445,30.473250189527747,5843.032445,601.3490489,5241.683396,-4.882352941,0.046347692,0.9536491880037601,2.372355893415067e-06,7.475541598803691e-07,0.6772930735625081,9.666914306588302e-06,44511325.52925385,258614.0620601801,971472.6002159661,0.00243982,0.25913271389435977,9.434212022978067e-09,2.6674210339555366e-07,GOOD,5016.923154,5767.903286
606,Citrus & Subtropical,San Joaquin River,1815.392293,820.4193129,8.003666667,3.247465856,0.183365181,0.131883505,0.371008972,0.13,0.17,2549.235389,1743.692937,5418.931559,50,162.3732928,6403.303157162773,38.35211585,6403.303157162773,601.3490489,5801.954108,-4.882352941,0.11144046255494575,0.8885507855612081,2.2951807190168218e-06,6.456703126874371e-06,5.132621680367226,0.00423727,624.8489874484802,1815.3922894899122,5895.423006888446,3.5100879358651582e-06,0.001479875,1.9335148383078204e-09,2.510208730216277e-07,GOOD,861.4402785,6338.35384
606,Corn,San Joaquin River,36794.06614,65.47230098,25.174,2.415829265,0.234536008,0.556552162,0.088672787,0.3,0.17,423.9938724,1022.014707,159.5840787,50,120.7914633,1526.528481,12.901275670309902,1526.528481,601.3490489,925.1794318,-4.882352941,0.14558264429879939,0.8543558310551245,5.3069359520388486e-05,8.455286555831995e-06,17.232519002222997,9.059431813407435e-05,364407.0887795389,36794.065837974085,88888.15715491168,0.000302026,0.024604446,8.208549611946025e-09,2.7680221861874644e-07,GOOD,68.74591603,1478.211895
