g,i,hr,xland,p,y,xwater,omegaland,omegasupply,omegalabor,theta,sigma,omegaland_init,omegasupply_init,omegalabor_init,omegawater_unit,omegawater,mprof_init,f_adjustment,mprof,lambdaland,lambdacrop,rho,betaland,betawater,betasupply,betalabor,tau,gamma,delta,xlandcalib,xwatercalib,diffland,diffwater,percdiffland,percdiffwater,status,xratio_labor,xratio_supply,,pc,pimarginal
704,Lettuce,Tulare Lake,57.34568646,703,19.4,2.300762612,0.164570286,0.680529189,1.2720462492145637,0.25,0.17,2859.243032,5814.317411,7949.261967,50,115.03813060000002,13522.2051,111.9770131032709,13522.2051,801.6220707,12720.58303,-4.882352941,0.6678649394503131,0.3320959343572871,0.3284286069571159,0.24022207068323334,17.89176918445735,0.069752413,3340.223080879841,57.34568670254528,131.93879618975004,-2.43E-07,1.5176892617319027e-05,4.2295295649990785e-09,1.1502978130630722e-07,GOOD,0.35968660202607483,0.49175901826412594,,703,13371.40742
704,Onions & Garlic,Tulare Lake,187.8829398,2366,7.7,1.253629891,0.178481578,0.8220938475297447,0.4158621200492846,0.41,0.17,887.6914461,1905.136225,1355.002253,50,62.681494550000004,18154.684531849998,273.1723023073816,18154.684531849998,801.6220707,17353.06246,-4.882352941,0.9896620518382303,0.010302215830494208,0.46112951153960835,0.6483491332969888,7.689111273344549,0.012981617,116626.42590839021,187.88294117322957,235.53562357208193,-1.37E-06,4.5770151643864665e-05,7.308963586993409e-09,1.943236528534478e-07,GOOD,0.6551217479671209,0.46594644170006466,,2366,18138.20417
704,Other Deciduous,Tulare Lake,6387.297921,1824.069063,6.51416843,3.502172688,0.215021845,0.54254216,0.5586272122329681,0.13,0.17,2284.866179,4950.948854,6009.195442,50,175.1086344,11706.281316068278,64.29381653729551,11706.281316068278,801.6220707,10904.65925,-4.882352941,0.12819907003935335,0.8717933941546623,0.080706669,0.079536252,4.290051153934713,0.001204313,4131.943784709115,6387.297929128147,22369.413429715085,-8.13E-06,0.00689933,1.2725485759891557e-09,3.0842686999587933e-07,GOOD,0.6204120841421951,0.6295417628777134,,1824.069063,11267.71624
704,Pasture,Tulare Lake,2594.801811,170,5,4.768194291,0.350906068,0.10289172336777223,0.068524209,0.51,0.17,328.209843,177.7241242,145.0367898,10,47.681942910000004,801.6220707,16.73332904045584,801.6220707,801.6220707,0,-4.882352941,0.008133809,0.9918626910174305,0.015021012008710618,0.018406338,1.8885630838196532,0.000755659,65.35930704816086,2594.7743432872603,12372.368270622805,0.027467712739507988,0.15091086385655217,1.0585668864213688e-05,1.2197262468775496e-05,GOOD,2.262942000342034,1.8467377139832826,,170,622.12091
704,Tomato Processing,Tulare Lake,38.81376533,93,51.2,2.220206136,0.124471553,2.283636824869254,0.28639447182202826,0.74,0.17,657.2463564,2815.18314,996.9547547,50,111.0103068,4649.743266,40.54165520846828,4649.743266,801.6220707,3848.121195,-4.882352941,0.46025246415060456,0.5396760753504058,0.10745278041108873,0.30342325369188766,43.889156087037684,0.034816291,28615.138318545738,38.813766991334624,86.17456201,-1.66E-06,-2.06E-06,4.280271722537107e-08,2.3946977447244052e-08,GOOD,0.6592539471827814,0.23346486717761028,,93,4512.439733
704,Truck Crops,Tulare Lake,4909.182496,1205.208865,18.74686204,1.84535452,0.139554281,1.1244727167916924,1.262909809962677,0.403343817,0.17,7441.94487,27484.23099,27982.75263,50,92.26772600000001,22500.66108887499,230.82212934471744,22500.66108887499,801.6220707,21699.03902,-4.882352941,0.9244838925133052,0.075482583,0.32568403442425137,0.3073157101159774,18.463385567497852,0.000505028,3600747.631,4909.182519,9059.179390810079,-2.34E-05,0.002717688,4.7581383916906736e-09,2.999926894590458e-07,GOOD,0.332418674,0.35228740820875265,,1205.208865,22421.09072
704,Vineyard,Tulare Lake,35000.39906,1492.427601,10.07028874,4.00891598,0.302297005,0.1329510358537938,0.3058799853780738,0.13,0.17,2773.231975,2743.166444,4105.247296,50,200.44579900000002,14827.924210209516,71.12205177070149,14827.924210209516,801.6220707,14026.30214,-4.882352941,0.077593104,0.9224042555012946,0.11700224270976158,0.077137315,5.982099999324599,0.000219778,29123.402613078404,35000.399079820345,140313.61565151918,-1.98E-05,0.043446492,5.662890161729512e-10,3.096383637983603e-07,GOOD,0.9941259073363267,1.5078948555200695,,1492.427601,14224.86537
705,Alfalfa,Tulare Lake,4752.766999,284.4542528,8.772711663,4.524530937,0.306290873,0.13122437452970753,0.081460253,1.86,0.17,739.7198673,484.1807412,381.4811931,50,226.22654684999998,2268.5438645405106,10.474642004982941,2268.5438645405106,745.1185796,1523.425285,-4.882352941,0.006277481,0.9937215268373851,0.009590587,0.012172494506980554,3.166249878977895,0.00011312,7868216.086,4752.765689,21504.03064807501,0.001309713,0.010675253135559615,2.755685331720917e-07,4.964300884215108e-07,GOOD,1.939072961544676,1.5277763122781245,,284.4542528,1471.347156
705,Almonds & Pistachios,Tulare Lake,90857.08356,4744.193678,1.117976375,3.767767793,0.287448101,0.311217018,0.03090217,0.4,0.17,2039.310074,2110.873995,639.9084906,50,188.3883897,5114.827267687357,26.716833909990353,5114.827267687357,745.1185796,4369.708688,-4.882352941,0.040120871,0.9598760437067722,0.038558346936687776,0.12236454093203443,0.5829076259308663,2.7515741228355136e-05,13036578.729699174,90857.08205629971,342328.31589617394,0.0015037,0.077307104,1.655017121038989e-08,2.258273207157711e-07,GOOD,3.0498974152879694,0.9610545813701002,,4744.193678,4593.463176
705,Citrus & Subtropical,Tulare Lake,92123.15049,1047.333333,15.33333333,3.608433712,0.183365181,0.094855843,0.7506750003126099,0.13,0.17,2549.235389,1743.692937,5418.931559,50,180.4216856,15878.00315925089,84.44903769025245,15878.00315925089,745.1185796,15132.88458,-4.882352941,0.14331857019856206,0.8566768906287398,0.19926400625400828,0.070832884,10.3237836,8.350026732034847e-05,82701.29921707368,92123.15035439836,332420.21353574697,0.000135602,0.068348018,1.4719605548060384e-09,2.056072449875622e-07,GOOD,0.49423381869050864,1.3903572019867076,,1047.333333,15407.04251
705,Corn,Tulare Lake,11236.54829,75.63380008,24.86028597,2.280437339,0.234536008,1.320694044672553,0.033525185,0.3,0.17,423.9938724,1022.014707,159.5840787,50,114.021867,1765.3762710796088,15.584991168507436,1765.3762710796088,745.1185796,1020.257692,-4.882352941,0.21668483788028778,0.7832359767959088,0.091312909,0.5731228101646323,18.410607005937823,0.000296651,122720.07317552807,11236.547984502382,25624.23810204538,0.000305498,0.006179947,2.7187852603724107e-08,2.4117578478197505e-07,GOOD,2.644960375498291,0.4214088525991567,,75.63380008,1618.669421
705,Cotton,Tulare Lake,147.1610411,3907,0.8,3.749301711,0.148539114,1.334590964860844,0.041198802,0.68,0.17,378.6944542,1135.122209,199.4393382,50,187.4650856,2937.4629069100006,15.822302002603484,2937.4629069100006,745.1185796,2192.344327,-4.882352941,0.024112564194157665,0.9758831390612736,0.008044327,0.045784820504025665,0.37779820053675534,0.009993054,50416.37284574585,147.1610329017163,551.7510184635485,8.198283694582642e-06,0.000124725,5.570960651883185e-08,2.2605340189582463e-07,GOOD,1.8987951731454202,0.3336155801462545,,3907,2421.212505
705,Cucurbits,Tulare Lake,222.2289176,485,17.3,2.442132231,0.087908733,0.5954029958862788,4.8590594140887005,0.05,0.17,920.9338517,2396.72349,6846.813993,50,122.1066116,8267.423128,64.92651497854857,8267.423128,745.1185796,7522.304548,-4.882352941,0.46400934079599787,0.5359411377107054,0.1782942042176453,0.062411788619176664,14.827156298297293,0.089997288,0.000172281,222.2289174492959,542.7123141600853,1.507040963133477e-07,8.817111790904164e-05,6.781480013533023e-10,1.6246379763997563e-07,GOOD,0.13450545739469513,0.38424701518246485,,485,8086.757137
705,Grain,Tulare Lake,6635.313447,285.1388946,2.741981611,0.715524558,0.351483763,0.6729928083090427,0.036299510576689786,0.74,0.17,345.3012994,477.8051109,110.9675411,50,35.7762279,745.1185795510672,20.274303233405927,745.1185795510672,745.1185796,0,-4.882352941,0.9899359122840853,0.009268237,0.7154091684256396,3.0804157022037013,2.7631385128623016,0.000203661,446.80085495799614,6635.319746024214,4747.733248033686,-0.006299024,-0.003526678,9.493182595612043e-07,7.428134626325381e-07,GOOD,3.1117324505343373,0.7226823065494933,,285.1388946,755.1860598
705,Lettuce,Tulare Lake,5.18773341,703,19.4,2.300762612,0.164570286,0.680529189,1.2720462492145637,0.25,0.17,2859.243032,5814.317411,7949.261967,50,115.03813060000002,13522.2051,111.9770131032709,13522.2051,745.1185796,12777.08653,-4.882352941,0.6678649394503126,0.3320959343572877,0.3284286069571156,0.24022207068323315,17.891769184457345,0.7710496442029006,303.5129045388591,5.187733400755083,11.935763872833192,9.244916832074068e-09,-2.08E-05,1.7820724585140292e-09,1.7428392853606522e-06,GOOD,0.35968660202607483,0.49175901826412594,,703,13371.40742
705,Onions & Garlic,Tulare Lake,14.63609559,2624,7.7,1.253629891,0.178481578,0.8220938475297447,0.4158621200492846,0.41,0.17,887.6914461,1905.136225,1355.002253,50,62.681494550000004,20141.284531849997,302.9603217474933,20141.284531849997,745.1185796,19396.16595,-4.882352941,0.9906721968947886,0.009295562,0.4616001850343126,0.6490109012921417,7.6901778777652785,0.16664446984825293,10154.86485,14.636095580538854,18.348266318740137,9.461146532885323e-09,-1.94E-05,6.464255767330175e-10,1.0572989855315456e-06,GOOD,0.6551217479671209,0.46594644170006466,,2624,20124.80417
705,Other Deciduous,Tulare Lake,87268.38664,1927.49806,7.667137924,3.502172688,0.215021845,0.54254216,0.5586272122329681,0.13,0.17,2284.866179,4950.948854,6009.195442,50,175.1086344,14602.381685996426,79.96430574529474,14602.381685996426,745.1185796,13857.26311,-4.882352941,0.15499870776952984,0.8449939880792864,0.09757816,0.096163071,5.246399177901542,8.814540967784863e-05,71739.39624115141,87268.38650488612,305628.8973166916,0.000135114,0.06289974,1.5482568575098498e-09,2.0580425502379202e-07,GOOD,0.6204120841421951,0.6295417628777134,,1927.49806,14163.81661
705,Pasture,Tulare Lake,4941.329305,206.557189,4.996973981,4.768194291,0.350906068,0.10289172336777223,0.068524209,0.51,0.17,328.209843,177.7241242,145.0367898,10,47.681942910000004,983.7829697064993,20.31939758355231,983.7829697064993,745.1185796,238.6643902,-4.882352941,0.009962923,0.9900335831069993,0.018398906489058387,0.022545518,1.963253990228575,0.000396813,84777.74513524244,4941.326772232183,23561.18128778328,0.002532768,0.036894269,5.125681087903409e-07,1.5658896936053206e-06,GOOD,2.262942000342034,1.8467377139832826,,206.557189,804.2818091
705,Tomato Processing,Tulare Lake,615.1622148,97.50350766,54.97763075,2.220206136,0.124471553,2.283636824869254,0.28639447182202826,0.74,0.17,657.2463564,2815.18314,996.9547547,50,111.0103068,5248.655106954277,45.64096580921615,5248.655106954277,745.1185796,4503.536527,-4.882352941,0.49045877903930907,0.5094737596616813,0.1145048937045052,0.32333688601211213,47.71875692,0.00219674,530765.4310130273,615.1622058156386,1365.786645929804,8.984361443253874e-06,0.000278005,1.4604865557574675e-08,2.0354895845944994e-07,GOOD,0.6592539471827814,0.23346486717761028,,97.50350766,5111.351574
705,Truck Crops,Tulare Lake,5008.579027,3624.488211,13.67542507,1.84535452,0.139554281,1.1244727167916924,1.262909809962677,0.344305506,0.17,7441.94487,27484.23099,27982.75263,50,92.26772600000001,49473.19371396385,506.3771125313588,49473.19371396385,745.1185796,48728.07513,-4.882352941,0.9641800330644279,0.035804064934542176,0.33966848489489676,0.3205114485394636,13.57886027992667,0.000579885,4603363.342465708,5008.579025,9242.602095331004,2.358519850531593e-06,0.001850921,4.708960041994748e-10,2.002596519408615e-07,GOOD,0.332418674,0.35228740820875265,,3624.488211,49393.62334
705,Vineyard,Tulare Lake,150922.9125,1362.788738,11.62835987,4.00891598,0.302297005,0.1329510358537938,0.3058799853780738,0.13,0.17,2773.231975,2743.166444,4105.247296,50,200.44579900000002,15645.745216841146,74.99219772033729,15645.745216841146,745.1185796,14900.62664,-4.882352941,0.081523716,0.918473655,0.12292919161958403,0.081044838,6.9769179204026095,5.096845511981285e-05,133408.98792388692,150922.9122430716,605037.1509339059,0.000256928,0.12473548599518836,1.7023817476702349e-09,2.061616548454563e-07,GOOD,0.9941259073363267,1.5078948555200695,,1362.788738,15042.68638
706,Alfalfa,Tulare Lake,38898.65373,287.4559922,8.89435099,4.524530937,0.306290873,0.13122437452970753,0.081460253,1.86,0.17,739.7198673,484.1807412,381.4811931,50,226.22654684999998,2329.8432122175022,10.73194731878288,2329.8432122175022,666.1779464,1663.665266,-4.882352941,0.006445992,0.9935530165102613,0.009848034,0.012499248652147377,3.226035705245291,1.3821414291968363e-05,70323707.10261585,38898.637350349614,175998.0231451207,0.01637965,0.13906391471391544,4.2108527707898803e-07,7.901441297366919e-07,GOOD,1.939072961544676,1.5277763122781245,,287.4559922,1532.646503
706,Almonds & Pistachios,Tulare Lake,1955.33773,5133.593637,1.357471043,3.767767793,0.287448101,0.311217018,0.03090217,0.4,0.17,2039.310074,2110.873995,639.9084906,50,188.3883897,6779.635526015553,35.10282073,6779.635526015553,666.1779464,6113.45758,-4.882352941,0.052493483301600745,0.9475034712288942,0.050449103,0.1600997390410143,0.7464941819132892,0.001278552,392511.9556936226,1955.337691390722,7367.255851125953,3.86092779081082e-05,0.002672406,1.974558017049474e-08,3.627408714533432e-07,GOOD,3.0498974152879694,0.9610545813701002,,5133.593637,6258.271434
706,Citrus & Subtropical,Tulare Lake,73.96702016,1279.5,14.75,3.608433712,0.183365181,0.094855843,0.7506750003126099,0.13,0.17,2549.235389,1743.692937,5418.931559,50,180.4216856,18691.51706,99.24428629739089,18691.51706,666.1779464,18025.33911,-4.882352941,0.1645353138824604,0.8354602593629006,0.22876285863762233,0.081318916,10.212301823308822,0.10399645241444444,79.09382036682958,73.96702000750233,266.90501869611427,1.5249767670866277e-07,7.042541341206743e-05,2.061698259288951e-09,2.638593877841018e-07,GOOD,0.49423381869050864,1.3903572019867076,,1279.5,18220.55641
706,Corn,Tulare Lake,131386.8972,75.8371281,25.11401033,2.280437339,0.234536008,1.320694044672553,0.033525185,0.3,0.17,423.9938724,1022.014707,159.5840787,50,114.021867,1789.6727905939333,15.786376847858504,1789.6727905939333,666.1779464,1123.494844,-4.882352941,0.21901357836534285,0.7809074717232116,0.092294261,0.5792822364724216,18.636110098828613,2.5370363440878436e-05,1580108.0078313227,131386.89177745397,299619.4666,0.005422546,0.1195927545777522,4.1271589093548236e-08,3.991486540731499e-07,GOOD,2.644960375498291,0.4214088525991567,,75.8371281,1642.96594
706,Cotton,Tulare Lake,8808.005629,3750.989331,0.8,3.749301711,0.148539114,1.334590964860844,0.041198802,0.68,0.17,378.6944542,1135.122209,199.4393382,50,187.4650856,2812.6543717100008,15.190500640805121,2812.6543717100008,666.1779464,2146.476425,-4.882352941,0.023111785152762514,0.9768839136963288,0.007710452,0.043884546,0.3747367215903055,0.00016696,2954434.160740163,8808.004792017404,33023.85560545099,0.000836983,0.014969856340030674,9.5025211240299e-08,4.5330411242660216e-07,GOOD,1.8987951731454202,0.3336155801462545,,3750.989331,2296.40397
706,Cucurbits,Tulare Lake,61.4859183,485,17.3,2.442132231,0.087908733,0.5954029958862788,4.8590594140887005,0.05,0.17,920.9338517,2396.72349,6846.813993,50,122.1066116,8267.423128,64.92651497854857,8267.423128,666.1779464,7601.245182,-4.882352941,0.4640093407959981,0.5359411377107054,0.17829420421764539,0.062411789,14.827156298297295,0.3252777311126212,4.8166578083087854e-05,61.48591823108283,150.15671230410453,6.891717418966437e-08,3.052895820587764e-05,1.1208611027553665e-09,2.0331393469168625e-07,GOOD,0.13450545739469513,0.38424701518246485,,485,8086.757137
706,Dry Beans,Tulare Lake,1840.102989,1466,1.2,1.919782133,0.272510229,0.8579188204514863,0.0413722,1.68,0.17,521.9411016,903.6303871,214.6292221,50,95.98910665,1662.348682,17.298975498025122,1662.348682,666.1779464,996.170736,-4.882352941,0.4175920533950925,0.5822598344746094,0.23535343019099617,1.071739712352111,1.0151414234793614,0.000323481,1698616.585290661,1840.1026201525726,3532.594897456036,0.000368847,0.001943706,2.0044933873704112e-07,5.502201771070269e-07,GOOD,2.5664753522934403,0.5635965250716192,,1466,1573.750027
706,Grain,Tulare Lake,39095.18905,269.7982572,2.605298417,0.715524558,0.351483763,0.6729928083090427,0.036299510576689786,0.74,0.17,345.3012994,477.8051109,110.9675411,50,35.7762279,666.1779464,18.22726693474356,666.1779464,666.1779464,0,-4.882352941,0.9887573693129077,0.010353582937366976,0.7145574562728613,3.076748391795939,2.627716035004588,3.456566867148456e-05,2632.5453999738525,39095.213451057534,27973.575427685577,-0.024401058,-0.007562758,6.241447637505654e-07,2.703537110804232e-07,GOOD,3.1117324505343373,0.7226823065494933,,269.7982572,676.2454267
706,Lettuce,Tulare Lake,249.0466665,703,19.4,2.300762612,0.164570286,0.680529189,1.2720462492145637,0.25,0.17,2859.243032,5814.317411,7949.261967,50,115.03813060000002,13522.2051,111.9770131032709,13522.2051,666.1779464,12856.02716,-4.882352941,0.6678649394503136,0.3320959343572868,0.3284286069571161,0.2402220706832335,17.891769184457353,0.016061247,14660.71511565336,249.04666574180567,572.9970835034942,7.581943179957307e-07,0.000175423,3.044386534664702e-09,3.0614969960724374e-07,GOOD,0.35968660202607483,0.49175901826412594,,703,13371.40742
706,Other Deciduous,Tulare Lake,5692.317592,1889.866332,3.238447135,3.502172688,0.215021845,0.54254216,0.5586272122329681,0.13,0.17,2284.866179,4950.948854,6009.195442,50,175.1086344,5944.22042,33.11592159167302,5944.22042,666.1779464,5278.042474,-4.882352941,0.06948255,0.9305094064457828,0.043742167,0.043107814,1.8867879599451358,0.001351349,1782.3634357789406,5692.317553373347,19935.472181765494,3.862665289489087e-05,0.007020359,6.785751545060817e-09,3.5215400451534634e-07,GOOD,0.6204120841421951,0.6295417628777134,,1889.866332,5505.65534
706,Pasture,Tulare Lake,3652.762468,331.7209827,4.988996586,4.768194291,0.350906068,0.10289172336777223,0.068524209,0.51,0.17,328.209843,177.7241242,145.0367898,10,47.681942910000004,1606.576920879865,32.57988712401057,1606.576920879865,666.1779464,940.3989745,-4.882352941,0.016165882,0.9838306464673062,0.029854144,0.036582453,2.1563508526455157,0.000536795,246665.25077794478,3652.7616742802315,17417.047292395775,0.00079372,0.033853900895337574,2.1729301461744677e-07,1.9437183883440655e-06,GOOD,2.262942000342034,1.8467377139832826,,331.7209827,1427.07576
706,Potatoes,Tulare Lake,398.4454185,445,24,1.233512156,0.150675135,1.4974640784942694,0.060261523,0.41,0.17,793.9256634,2502.863999,502.0871398,50,61.6756078,10617.603422589998,163.0126041143796,10617.603422589998,666.1779464,9951.425476,-4.882352941,0.9840221244663672,0.015925022324216116,0.3121385805594676,1.5559857178995438,23.949610509846828,0.006121351,141837.06337147887,398.44541766374607,491.48712056603387,8.362539460904372e-07,0.000146656,2.098791722185249e-09,2.9839272185059433e-07,GOOD,1.5812507454985842,0.31720687248646934,,445,10602.21399
706,Safflower,Tulare Lake,183.5472791,574,1.3,2.392307778,0.396694215,0.4537037030434028,0.032158708,0.74,0.17,212.2655769,227.006242,60.43672676,10,23.92307778,721.3430379,28.59024624,721.3430379,666.1779464,55.16509155,-4.882352941,0.2989777806928174,0.7007996904766709,0.27956363933650197,1.0500683069885286,1.0221362177096567,0.007362416,1953.7609778380186,183.54687427744318,439.0999581420531,0.000404823,0.00162528,2.2055492121809e-06,3.701374978258291e-06,GOOD,3.5121951355556216,0.9350649358914657,,574,688.0860783
706,Tomato Processing,Tulare Lake,529.4935434,97.87071535,55.25303651,2.220206136,0.124471553,2.283636824869254,0.28639447182202826,0.74,0.17,657.2463564,2815.18314,996.9547547,50,111.0103068,5295.797474486367,46.04234971592753,5295.797474486367,666.1779464,4629.619528,-4.882352941,0.4926935137881656,0.5072393207831154,0.11502662575582419,0.3248101437162023,48.000650990816126,0.002552158,469639.83948818233,529.4935308228663,1175.5844032490832,1.2577133702507126e-05,0.00041078,2.3753138936778065e-08,3.494260679602692e-07,GOOD,0.6592539471827814,0.23346486717761028,,97.87071535,5158.493941
706,Truck Crops,Tulare Lake,2250.376106,5776.167592,9.530204304,1.84535452,0.139554281,1.1244727167916924,1.262909809962677,0.296260403,0.17,7441.94487,27484.23099,27982.75263,50,92.26772600000001,54954.83401323872,562.3782794035011,54954.83401323872,666.1779464,54288.65607,-4.882352941,0.9676373671072805,0.032348265748759916,0.3408864601441652,0.32166073093918063,9.469486366884269,0.001499931,1237990.9397969148,2250.376104630406,4152.740337196335,1.3695939742319752e-06,0.001381711,6.086066993780883e-10,3.32722538076291e-07,GOOD,0.332418674,0.35228740820875265,,5776.167592,54875.26364
706,Vineyard,Tulare Lake,574.5288852,1397.089633,12.23227523,4.00891598,0.302297005,0.1329510358537938,0.3058799853780738,0.13,0.17,2773.231975,2743.166444,4105.247296,50,200.44579900000002,16888.33225642969,80.87244922,16888.33225642969,666.1779464,16222.15431,-4.882352941,0.087432135,0.9125652527723631,0.13183846677472302,0.086918551,7.443774915998722,0.013388896347012931,552.8980495538798,574.5288837006877,2303.2372594094845,1.4993122476880671e-06,0.00076944,2.6096377158933265e-09,3.3406898095344186e-07,GOOD,0.9941259073363267,1.5078948555200695,,1397.089633,16285.27342
707,Almonds & Pistachios,Tulare Lake,3.858575744,4618,1.5,3.767767793,0.287448101,0.311217018,0.03090217,0.4,0.17,2039.310074,2110.873995,639.9084906,50,188.3883897,6737.930817,34.8927454,6737.930817,733.7657677,6004.16505,-4.882352941,0.052187436,0.9478095172870177,0.050154975,0.1591663269592171,0.8239140351541285,0.6479074575346732,760.7189410737162,3.858574942367052,14.538209961324615,8.016329480220463e-07,7.453769597987048e-06,2.0775358609159555e-07,5.127017560108998e-07,GOOD,3.0498974152879694,0.9610545813701002,,4618,6216.566726
707,Citrus & Subtropical,Tulare Lake,3629.655919,819.6666667,16.76666667,3.608433712,0.183365181,0.094855843,0.7506750003126099,0.13,0.17,2549.235389,1743.692937,5418.931559,50,180.4216856,13561.969837810886,72.26985890472109,13561.969837810886,733.7657677,12828.20407,-4.882352941,0.12502742868343544,0.8749679352272679,0.17383278591589393,0.061792783519269534,10.981832541434889,0.002119294,2762.1934641100165,3629.6558100347047,13097.32622062757,0.000108965,0.046560452,3.002083325361187e-08,3.5549459535788075e-06,GOOD,0.49423381869050864,1.3903572019867076,,819.6666667,13091.00919
707,Grain,Tulare Lake,581.0261594,282.9490378,2.723079745,0.715524558,0.351483763,0.6729928083090427,0.036299510576689786,0.74,0.17,345.3012994,477.8051109,110.9675411,50,35.7762279,733.7657676774194,19.979909623162193,733.7657676774194,733.7657677,0,-4.882352941,0.9897818657550438,0.009410102,0.715297842,3.079936350620391,2.7444075924741873,0.002325801,39.12444933407846,581.0266787943941,415.73738784890776,-0.000519394,0.001098042,8.939260061346176e-07,2.641184908403516e-06,GOOD,3.1117324505343373,0.7226823065494933,,282.9490378,743.833248
707,Other Deciduous,Tulare Lake,112.7414189,1855.270456,7.36207796,3.502172688,0.215021845,0.54254216,0.5586272122329681,0.13,0.17,2284.866179,4950.948854,6009.195442,50,175.1086344,13482.633945690748,73.90547054,13482.633945690748,733.7657677,12748.86818,-4.882352941,0.14483462271788167,0.8551579852730645,0.091179444,0.08985715,4.969162617441154,0.068229651,85.26661456587404,112.74141561973362,394.8385606618072,3.2802663838538137e-06,0.001357416,2.9095486076535567e-08,3.4378898324280457e-06,GOOD,0.6204120841421951,0.6295417628777134,,1855.270456,13044.06887
707,Pasture,Tulare Lake,152.5861464,335,5,4.768194291,0.350906068,0.10289172336777223,0.068524209,0.51,0.17,328.209843,177.7241242,145.0367898,10,47.681942910000004,1626.622071,32.974501344427686,1626.622071,733.7657677,892.856303,-4.882352941,0.016364238580933506,0.9836322905704138,0.030220457,0.037031323,2.166352961478366,0.012850342970097383,9783.172089698006,152.58578483303364,727.5458707358586,0.000361567,0.014521414311616354,2.3695923573536285e-06,1.9959050091637066e-05,GOOD,2.262942000342034,1.8467377139832826,,335,1447.12091
708,Alfalfa,Tulare Lake,13617.37082,278,8.6,4.524530937,0.306290873,0.13122437452970753,0.081460253,1.86,0.17,739.7198673,484.1807412,381.4811931,50,226.22654684999998,2163.9087234119997,10.035433777769162,2163.9087234119997,680.872974,1483.035749,-4.882352941,0.00598971,0.9940092982401573,0.009150937,0.011614484203866383,3.076984274694945,3.9481513407310626e-05,21946024.36,13617.366072755629,61612.17717471622,0.004747244,0.038380975,3.4861680965621376e-07,6.229442407167892e-07,GOOD,1.939072961544676,1.5277763122781245,,278,1366.712015
708,Almonds & Pistachios,Tulare Lake,266819.4854,5269.044608,1.304172669,3.767767793,0.287448101,0.311217018,0.03090217,0.4,0.17,2039.310074,2110.873995,639.9084906,50,188.3883897,6682.674786754418,34.61440924061773,6682.674786754418,680.872974,6001.801813,-4.882352941,0.051781639,0.9482153130752493,0.049764982,0.15792868745554153,0.7152393607177732,9.36963054348204e-06,52582808.51452095,266819.4814406442,1005313.5916577342,0.003959356,0.27197721949778497,1.4839080480596949e-08,2.705396089081931e-07,GOOD,3.0498974152879694,0.9610545813701002,,5269.044608,6161.310695
708,Citrus & Subtropical,Tulare Lake,5028.220857,1062,16.1,3.608433712,0.183365181,0.094855843,0.7506750003126099,0.13,0.17,2549.235389,1743.692937,5418.931559,50,180.4216856,16917.09206,89.91322913320478,16917.09206,680.872974,16236.21908,-4.882352941,0.15127868590781834,0.8487168170965853,0.2103314104590203,0.074767043,10.95909788133498,0.001529827,4843.069720135861,5028.220848505017,18143.997081671227,8.49498337629484e-06,0.004570109,1.6894610674208179e-09,2.5187988820213676e-07,GOOD,0.49423381869050864,1.3903572019867076,,1062,16446.13141
708,Corn,Tulare Lake,11459.7622,253,19.9,2.280437339,0.234536008,1.320694044672553,0.033525185,0.3,0.17,423.9938724,1022.014707,159.5840787,50,114.021867,4919.798372,41.730935133776846,4919.798372,680.872974,4238.925398,-4.882352941,0.4352966833149007,0.5646462308310942,0.18343787585595078,1.1513424789537403,16.86237302,0.000290873,519910.2615950931,11459.762107657276,26133.262777660122,9.234272329194937e-05,0.006839281,8.05799646452955e-09,2.6170780635297876e-07,GOOD,2.644960375498291,0.4214088525991567,,253,4773.091522
708,Cotton,Tulare Lake,6101.235793,3766,0.8,3.749301711,0.148539114,1.334590964860844,0.041198802,0.68,0.17,378.6944542,1135.122209,199.4393382,50,187.4650856,2824.6629069100004,15.251289823855828,2824.6629069100004,680.872974,2143.789933,-4.882352941,0.023208165002516636,0.9767875342709265,0.007742605,0.044067552,0.3750358056316038,0.000241031,2043951.958975632,6101.235364730385,22875.366147796056,0.00042827,0.007650113,7.019391301388085e-08,3.344257170965593e-07,GOOD,1.8987951731454202,0.3336155801462545,,3766,2308.412505
708,Cucurbits,Tulare Lake,302.5489449,829,16.1,2.442132231,0.087908733,0.5954029958862788,4.8590594140887005,0.05,0.17,920.9338517,2396.72349,6846.813993,50,122.1066116,13223.823127884001,103.27962609703712,13223.823127884001,680.872974,12542.95015,-4.882352941,0.58065945,0.4193018063084169,0.22311666041865696,0.078101865,14.43098320823027,0.066105007,0.000391092,302.5489447484582,738.8643652255331,1.5154176935539e-07,0.00016457,5.008834831847731e-10,2.2273338793900817e-07,GOOD,0.13450545739469513,0.38424701518246485,,829,13043.15714
708,Dry Beans,Tulare Lake,75.7249257,1205,1.6,1.919782133,0.272510229,0.8579188204514863,0.0413722,1.68,0.17,521.9411016,903.6303871,214.6292221,50,95.98910665,1831.148682,18.958859004202157,1831.148682,680.872974,1150.275708,-4.882352941,0.4412799036302335,0.5585780082952543,0.2487038202699386,1.132533996129419,1.367482920801317,0.007860531,80713.15833780708,75.72491604497147,145.37532496567056,9.655028534893972e-06,3.441594196829101e-05,1.2750132727953238e-07,2.3673848246832972e-07,GOOD,2.5664753522934403,0.5635965250716192,,1205,1742.550027
