g,basin,i,p,y,xland,xlandsc,difflandsc,xwater,xwatersc,grev,gross_revenue,revdiff,iterations,statussc,lambdawater,HR_Region,IMPLAN_category,crop_class
KGS01-NE-FID,KGS,Corn,50.43552386,24.76768295,3235.771195,2965.8215931693867,269.9496018306131,7916.853524845257,7238.235818050516,4042031.7477536015,3704818.5163054545,337213.2314481465,2,Good,38.935182168280484,Tulare Lake,Corn,Corn
KGS01-NE-FID,KGS,Cotton,2858.852174,0.790424805,887.310331,774.6816644808761,112.62866651912395,3365.8638552975635,2931.279186812834,2005061.9625455558,1750554.1007073917,254507.8618381638,2,Good,38.935182168280484,Tulare Lake,Other field and grain,Field and grain
KGS01-NE-FID,KGS,Cucurbits,365.85,17.8725,209.508733,208.80339814670518,0.7053348532948291,470.69628687650294,467.9388510442083,1369905.1412539736,1365293.2006059713,4611.940648002317,2,Good,38.935182168280484,Tulare Lake,Vegetables and non-tree fruits,Vegetables
KGS01-NE-FID,KGS,Field and Grain,223.9885826,2.362115685,3839.353807,3799.723796008176,39.63001099182384,5503.073788753549,5432.655041989781,2031351.9735265053,2010384.2521114212,20967.72141508432,2,Good,38.935182168280484,Tulare Lake,Other field and grain,Field and grain
KGS01-NE-FID,KGS,Grapes Table,1745.214488,11.85729761,17065.34165,17009.69296838688,55.64868161311824,74063.582761,73637.51157795446,353142118.0537305,351990550.5261179,1151567.527612567,2,Good,38.935182168280484,Tulare Lake,Trees and Vine,Trees and vines
KGS01-NE-FID,KGS,Grapes Wine,361.6777551,11.83919792,25598.01248,25407.57561610968,190.43686389032155,111095.3741632,109993.20487878557,109610037.35277915,108794591.55281039,815445.799968794,2,Good,38.935182168280484,Tulare Lake,Trees and Vine,Trees and vines
KGS01-NE-FID,KGS,Orchards,1503.259449,11.50880315,7016.817429,6992.835127394245,23.9823016057544,30846.179974400755,30663.900731479876,121395973.1546035,120981062.1395491,414911.01505440474,2,Good,38.935182168280484,Tulare Lake,Trees and Vine,Trees and vines
KGS01-NE-FID,KGS,Pasture,215.0,3.5,5141.785124,4874.834440350619,266.95068364938106,27799.91823880726,26290.713100926907,3869193.30581,3668312.916363841,200880.38944615936,2,Good,38.935182168280484,Tulare Lake,Alfalfa and Pasture,Alfalfa and pasture
KGS01-NE-FID,KGS,Subtropical,654.5088042,14.79755688,15092.4063,15060.67472276765,31.7315772323509,41721.760841302596,41529.95589281532,146171936.02377677,145864611.5332387,307324.49053806067,2,Good,38.935182168280484,Tulare Lake,Trees and Vine,Trees and vines
KGS01-NE-FID,KGS,Tomatoes Processing,75.98456236,53.94007231,306.2890416,287.22965709650117,19.059384503498848,742.8189900434024,694.8542511287616,1255360.182769549,1177243.1457093912,78117.03706015786,2,Good,38.935182168280484,Tulare Lake,Vegetables and non-tree fruits,Vegetables
KGS01-NE-FID,KGS,Truck,923.9057692,21.11899336,4343.423854,4344.374653049186,0.9507990491865712,4690.89776232,4680.194767165491,84748711.65532832,84767263.6081587,-18551.95283037424,2,Good,38.935182168280484,Tulare Lake,Vegetables and non-tree fruits,Vegetables
KGS01-NE-FID,KGS,Almonds,5115.183836,1.143761761,48967.17144,48150.157146929676,817.0142930703223,228113.4928906975,223746.6622422957,286484966.74640197,281704982.4079481,4779984.338453889,2,Good,38.935182168280484,Tulare Lake,Trees and Vine,Trees and vines
KGS01-NE-FID,KGS,Berries,6318.852028,4.903289478,375.39042,374.13852241280097,1.2518975871990392,1205.3369286150435,1198.313919755137,11630781.693809891,11591993.94973342,38787.744076471776,2,Good,38.935182168280484,Tulare Lake,Vegetables and non-tree fruits,Vegetables
KGS01-NE-FID,KGS,Lettuce,479.2433265,17.02508876,82.586069,81.33690263112777,1.249166368872224,212.4213103531255,208.685281480439,673832.9648890469,663640.8164048169,10192.148484229925,2,Good,38.935182168280484,Tulare Lake,Vegetables and non-tree fruits,Vegetables
KGS01-NE-FID,KGS,Pistachios,4379.7619,1.466522812,1604.56357,1587.0202328857322,17.543337114267842,6609.85657335448,6521.2443242955005,10306145.084712476,10193463.866622958,112681.2180895172,2,Good,38.935182168280484,Tulare Lake,Trees and Vine,Trees and vines
KGS01-NE-FID,KGS,Walnuts,2131.866347,1.870657994,2191.806548,2176.5310824948483,15.275465505151715,9417.546175742405,9328.532133511933,8740908.785360223,8679990.33854005,60918.446820175275,2,Good,38.935182168280484,Tulare Lake,Trees and Vine,Trees and vines
KGS02-SE,KGS,Alfalfa,199.736451,8.253403632,4292.671922,3824.039053854712,468.6328681452883,21663.684301124227,19250.403607965727,7076493.488287859,6303949.6041787965,772543.8841090631,2,Good,65.07093497592743,Tulare Lake,Alfalfa and Pasture,Alfalfa and pasture
KGS02-SE,KGS,Beans Dry,989.2558964,1.380612025,53.779297,34.53816780867449,19.241129191325513,122.7960614654069,78.6649937981422,73450.61223273963,47171.490005610154,26279.122227129476,2,Good,65.07093497592743,Tulare Lake,Other field and grain,Field and grain
KGS02-SE,KGS,Corn,50.43552386,24.76768295,10302.29399,8201.438639199527,2100.8553508004734,26047.633301282567,20684.13055661693,12869327.549060876,10244999.834389584,2624327.7146712914,2,Good,65.07093497592743,Tulare Lake,Corn,Corn
KGS02-SE,KGS,Cucurbits,365.85,17.8725,441.089347,438.1864689122575,2.902878087742465,978.4832012813034,969.6135313774823,2884130.6782551063,2865149.7624723166,18980.915782789234,2,Good,65.07093497592743,Tulare Lake,Vegetables and non-tree fruits,Vegetables
KGS02-SE,KGS,Field and Grain,223.9885826,2.362115685,4774.647807,4822.394285399989,47.74647839998852,4376.76049134155,4409.4767282331595,2526203.8179341597,2551465.856288094,-25262.038353933953,2,Good,65.07093497592743,Tulare Lake,Other field and grain,Field and grain
KGS02-SE,KGS,Grapes Table,1745.214488,11.85729761,24897.30455,24764.90649752907,132.39805247092954,102244.93069363243,101446.96197038393,515213058.31083566,512473275.56082124,2739782.7500144243,2,Good,65.07093497592743,Tulare Lake,Trees and Vine,Trees and vines
KGS02-SE,KGS,Grapes Wine,361.6777551,11.83919792,37345.95682,36908.341667410336,437.6151525896639,153367.39601991532,151191.3293068792,159914435.748235,158040578.8127025,1873856.9355324805,2,Good,65.07093497592743,Tulare Lake,Trees and Vine,Trees and vines
KGS02-SE,KGS,Orchards,1503.259449,11.50880315,53310.39109,52992.07181729255,318.3192727074493,232840.92354626654,230871.9887528558,922307993.7745169,916800842.0956832,5507151.678833604,2,Good,65.07093497592743,Tulare Lake,Trees and Vine,Trees and vines
KGS02-SE,KGS,Pasture,215.0,3.5,2486.808625,2233.5991812115685,253.2094437884316,13437.055936254397,12038.708585884562,1871323.4903125002,1680783.3838617054,190540.10645079473,2,Good,65.07093497592743,Tulare Lake,Alfalfa and Pasture,Alfalfa and pasture
KGS02-SE,KGS,Subtropical,654.5088042,14.79755688,59651.037,59289.55840858916,361.4785914108361,219731.3054118604,217853.75678049665,577728123.0572186,574227155.452227,3500967.604991555,2,Good,65.07093497592743,Tulare Lake,Trees and Vine,Trees and vines
KGS02-SE,KGS,Tomatoes Processing,75.98456236,53.94007231,155.7793507,133.12931177533233,22.650038924667683,414.3730728620001,353.2386560078037,638479.2389074938,545645.4997189343,92833.73918855935,2,Good,65.07093497592743,Tulare Lake,Vegetables and non-tree fruits,Vegetables
KGS02-SE,KGS,Truck,923.9057692,21.11899336,2533.307858,2534.456268031365,1.1484100313650742,2343.30976865,2338.5110926057805,49429801.0989879,49452208.829359554,-22407.730371646583,2,Good,65.07093497592743,Tulare Lake,Vegetables and non-tree fruits,Vegetables
KGS02-SE,KGS,Almonds,5115.183836,1.143761761,31168.70875,30255.619500598703,913.0892494012987,144239.2882050235,139663.75347162798,182354141.0945757,177012065.2597125,5342075.834863186,2,Good,65.07093497592743,Tulare Lake,Trees and Vine,Trees and vines
KGS02-SE,KGS,Berries,6318.852028,4.903289478,1725.168996,1714.8576480259796,10.311347974020464,5539.325960903686,5492.451770059263,53451188.172050826,53131710.021130666,319478.1509201601,2,Good,65.07093497592743,Tulare Lake,Vegetables and non-tree fruits,Vegetables
KGS02-SE,KGS,Pistachios,4379.7619,1.466522812,1313.29015,1288.1446089285707,25.145541071429307,5367.064118268224,5251.140240539758,8435289.867776202,8273779.5360192945,161510.33175690658,2,Good,65.07093497592743,Tulare Lake,Trees and Vine,Trees and vines
KGS02-SE,KGS,Walnuts,2131.866347,1.870657994,4208.542573,4156.2061347421195,52.33643825788022,18016.538245661468,17748.00744545942,16783637.58127536,16574920.241061095,208717.34021426365,2,Good,65.07093497592743,Tulare Lake,Trees and Vine,Trees and vines
KGS03-CC-WA,KGS,Alfalfa,199.736451,8.253403632,10171.04447,8717.792987448523,1453.2514825514772,53025.04516687632,45335.13841650648,16767023.259375291,14371330.124660067,2395693.1347152255,2,Good,71.60762694793105,Tulare Lake,Alfalfa and Pasture,Alfalfa and pasture
KGS03-CC-WA,KGS,Corn,50.43552386,24.76768295,11153.84298,8009.264390881413,3144.578589118586,27921.786922882053,19999.73367632783,13933057.907272285,10004941.324071305,3928116.58320098,2,Good,71.60762694793105,Tulare Lake,Corn,Corn
KGS03-CC-WA,KGS,Cotton,2858.852174,0.790424805,90.25101,62.760530173429785,27.49047982657021,340.54714436991634,236.22435726471826,203940.89971698815,141820.45154158887,62120.44817539927,2,Good,71.60762694793105,Tulare Lake,Other field and grain,Field and grain
KGS03-CC-WA,KGS,Cucurbits,365.85,17.8725,238.116505,235.40353671528084,2.712968284719153,575.4482204960387,567.4696452259777,1556961.467648833,1539222.30638296,17739.161265872885,2,Good,71.60762694793105,Tulare Lake,Vegetables and non-tree fruits,Vegetables
KGS03-CC-WA,KGS,Field and Grain,223.9885826,2.362115685,633.087058,579.7460325719045,53.34102542809546,894.7630417623043,817.3259484818484,334958.09694268927,306736.05679735675,28222.040145332518,2,Good,71.60762694793105,Tulare Lake,Other field and grain,Field and grain
KGS03-CC-WA,KGS,Grapes Table,1745.214488,11.85729761,14813.90572,14713.057165626644,100.84855437335682,61971.50559039537,61395.74780129285,306551966.54730165,304465054.20622563,2086912.3410760164,2,Good,71.60762694793105,Tulare Lake,Trees and Vine,Trees and vines
KGS03-CC-WA,KGS,Grapes Wine,361.6777551,11.83919792,22220.85858,21891.216651109506,329.64192889049446,92957.25838559306,91349.30976235446,95149150.38296844,93737632.04079404,1411518.342174396,2,Good,71.60762694793105,Tulare Lake,Trees and Vine,Trees and vines
KGS03-CC-WA,KGS,Onions and Garlic,426.9855608,22.97465084,1135.209912,1106.4515145541652,28.758397445834817,3413.1978024584037,3318.414027187012,11136232.340480369,10854116.942868607,282115.3976117633,2,Good,71.60762694793105,Tulare Lake,Vegetables and non-tree fruits,Vegetables
KGS03-CC-WA,KGS,Orchards,1503.259449,11.50880315,10679.67196,10592.738547653566,86.93341234643412,50342.95260008194,49808.323415494044,184765983.10765764,183261972.73568624,1504010.3719714284,2,Good,71.60762694793105,Tulare Lake,Trees and Vine,Trees and vines
KGS03-CC-WA,KGS,Pasture,215.0,3.5,166.591352,166.5913503579868,1.642013188529745e-06,920.1395674911362,917.8392004750522,125359.99238,125359.99114438507,0.0012356149090919644,2,Good,71.60762694793105,Tulare Lake,Alfalfa and Pasture,Alfalfa and pasture
KGS03-CC-WA,KGS,Subtropical,654.5088042,14.79755688,558.9630129,555.2485440017833,3.714468898216637,1836.4316687214816,1819.6674674664846,5413630.148644772,5377655.029809519,35975.11883525457,2,Good,71.60762694793105,Tulare Lake,Trees and Vine,Trees and vines
KGS03-CC-WA,KGS,Tomatoes Fresh,330.145,19.3975,74.52557628,69.51540563739802,5.010170642601977,128.09631402234828,119.18600198671936,477260.86917468323,445175.79831769475,32085.070856988546,2,Good,71.60762694793105,Tulare Lake,Vegetables and non-tree fruits,Vegetables
KGS03-CC-WA,KGS,Tomatoes Processing,75.98456236,53.94007231,1788.613831,1429.3792158623635,359.2346151376364,4751.750744952871,3787.890619240135,7330835.52078444,5858471.933238016,1472363.587546423,2,Good,71.60762694793105,Tulare Lake,Vegetables and non-tree fruits,Vegetables
KGS03-CC-WA,KGS,Truck,923.9057692,21.11899336,835.175498,833.7668234680666,1.4086745319333431,991.074924571725,986.9297794752257,16295910.747097269,16268424.746251857,27486.000845411792,2,Good,71.60762694793105,Tulare Lake,Vegetables and non-tree fruits,Vegetables
KGS03-CC-WA,KGS,Almonds,5115.183836,1.143761761,46366.3763,44678.209290171944,1688.1670098280592,216330.397582652,207932.82363261364,271268880.39128,261392172.06914282,9876708.322137177,2,Good,71.60762694793105,Tulare Lake,Trees and Vine,Trees and vines
KGS03-CC-WA,KGS,Pistachios,4379.7619,1.466522812,11756.1579,11470.845616669947,285.3122833300531,48517.93981720523,47222.097726234315,75510045.98477127,73677479.272285,1832566.712486267,2,Good,71.60762694793105,Tulare Lake,Trees and Vine,Trees and vines
KGS03-CC-WA,KGS,Walnuts,2131.866347,1.870657994,3359.639411,3307.350188641543,52.28922235845721,14447.713864232692,14187.293261027202,13398217.862816762,13189688.819270583,208529.0435461793,2,Good,71.60762694793105,Tulare Lake,Trees and Vine,Trees and vines
KGS04-SW-ID,KGS,Alfalfa,199.736451,8.253403632,10979.54704,9999.755070713964,979.791969286036,58630.78119359999,53265.194814944414,18099844.23331158,16484651.733974477,1615192.4993371014,2,Good,51.70483039112832,Tulare Lake,Alfalfa and Pasture,Alfalfa and pasture
KGS04-SW-ID,KGS,Corn,50.43552386,24.76768295,17423.09671,15024.56908358491,2398.5276264150925,43731.9727421,37617.38885280273,21764428.262054957,18768256.954017244,2996171.3080377094,2,Good,51.70483039112832,Tulare Lake,Corn,Corn
KGS04-SW-ID,KGS,Cotton,2858.852174,0.790424805,6651.38848,5431.327172769316,1220.0613072306833,25452.646585683793,20731.91874584262,15030193.578757847,12273211.682305826,2756981.896452021,2,Good,51.70483039112832,Tulare Lake,Other field and grain,Field and grain
KGS04-SW-ID,KGS,Field and Grain,223.9885826,2.362115685,3928.394061,3915.0977600393917,13.296300960608278,4648.599637540535,4621.283471170668,2078462.0094279714,2071427.1101832888,7034.8992446826305,2,Good,51.70483039112832,Tulare Lake,Other field and grain,Field and grain
KGS04-SW-ID,KGS,Grapes Table,1745.214488,11.85729761,3924.018722,3908.5032607695844,15.51546123041544,15630.67457465866,15529.948987339667,81201789.63833243,80880720.0134832,321069.62484923005,2,Good,51.70483039112832,Tulare Lake,Trees and Vine,Trees and vines
KGS04-SW-ID,KGS,Grapes Wine,361.6777551,11.83919792,5886.028083,5834.277872438331,51.75021056166952,23446.01186198799,23181.773607819734,25203822.310080267,24982229.226745743,221593.08333452046,2,Good,51.70483039112832,Tulare Lake,Trees and Vine,Trees and vines
KGS04-SW-ID,KGS,Onions and Garlic,426.9855608,22.97465084,1917.71279,1889.7566670789247,27.956122921075348,5765.923122572572,5667.663652200374,18812463.638663895,18538218.429124072,274245.20953982323,2,Good,51.70483039112832,Tulare Lake,Vegetables and non-tree fruits,Vegetables
KGS04-SW-ID,KGS,Orchards,1503.259449,11.50880315,1063.813962,1058.5484929771987,5.265469022801199,4863.171935527036,4827.003308283994,18404744.38435676,18313647.99448967,91096.38986708969,2,Good,51.70483039112832,Tulare Lake,Trees and Vine,Trees and vines
KGS04-SW-ID,KGS,Pasture,215.0,3.5,824.175917,670.2535228914846,153.9223941085154,4615.3851352,3744.0361416095284,620192.3775425,504365.7759758422,115826.60156665783,2,Good,51.70483039112832,Tulare Lake,Alfalfa and Pasture,Alfalfa and pasture
KGS04-SW-ID,KGS,Tomatoes Fresh,330.145,19.3975,57.80922564,56.03582114868429,1.7734044913157092,103.67121129513026,100.23967786658105,370209.56633200805,358852.7058933353,11356.860438672767,2,Good,51.70483039112832,Tulare Lake,Vegetables and non-tree fruits,Vegetables
KGS04-SW-ID,KGS,Tomatoes Processing,75.98456236,53.94007231,1387.421415,1232.7409693709872,154.68044562901287,3736.7883439375264,3311.88185496283,5686503.154061214,5052527.9015306225,633975.2525305916,2,Good,51.70483039112832,Tulare Lake,Vegetables and non-tree fruits,Vegetables
KGS04-SW-ID,KGS,Truck,923.9057692,21.11899336,421.482872,421.29664294402636,0.1862290559736266,553.5475050861724,551.9196616164027,8223956.856960167,8220323.163105487,3633.693854681216,2,Good,51.70483039112832,Tulare Lake,Vegetables and non-tree fruits,Vegetables
KGS04-SW-ID,KGS,Almonds,5115.183836,1.143761761,23796.147,23249.850877249166,546.2961227508349,110980.8527826823,108161.94449461083,139220587.62043726,136024453.92601445,3196133.6944227517,2,Good,51.70483039112832,Tulare Lake,Trees and Vine,Trees and vines
KGS04-SW-ID,KGS,Pistachios,4379.7619,1.466522812,13288.91618,13088.78011472428,200.13606527571937,54817.47511659577,53856.923070399236,85354984.20275308,84069506.10516979,1285478.097583279,2,Good,51.70483039112832,Tulare Lake,Trees and Vine,Trees and vines
KGS04-SW-ID,KGS,Walnuts,2131.866347,1.870657994,3453.574336,3420.2630633851604,33.31127261483971,14848.386374480362,14668.403967682669,13772829.669654313,13639984.553502856,132845.1161514558,2,Good,51.70483039112832,Tulare Lake,Trees and Vine,Trees and vines
KGS05-SW-WA,KGS,Alfalfa,199.736451,8.253403632,1447.370819,1266.5332101316412,180.83760886835876,7728.96017346,6746.379056425943,2385998.8282121886,2087887.0263211504,298111.8018910382,2,Good,64.71150680586766,Tulare Lake,Alfalfa and Pasture,Alfalfa and pasture
KGS05-SW-WA,KGS,Beans Dry,989.2558964,1.380612025,794.535349,478.83379592392413,315.70155307607587,1803.59524223,1084.235324257802,1085159.365779799,653980.9449041131,431178.4208756861,2,Good,64.71150680586766,Tulare Lake,Other field and grain,Field and grain
KGS05-SW-WA,KGS,Corn,50.43552386,24.76768295,4151.971648,3247.6200916512016,904.3515563487981,10421.448836479998,8131.1475328,5186522.842814553,4056833.0465951315,1129689.7962194206,2,Good,64.71150680586766,Tulare Lake,Corn,Corn
KGS05-SW-WA,KGS,Cotton,2858.852174,0.790424805,3672.724065,2726.378677046506,946.3453879534941,14054.290756624241,10406.859945134149,8299282.747398994,6160818.813729356,2138463.933669638,2,Good,64.71150680586766,Tulare Lake,Other field and grain,Field and grain
KGS05-SW-WA,KGS,Field and Grain,223.9885826,2.362115685,2670.212511,2610.198111973127,60.01439902687298,3159.7514704599294,3081.0125648849403,1412774.577864013,1381021.7428736622,31752.83499035053,2,Good,64.71150680586766,Tulare Lake,Other field and grain,Field and grain
