g,i,hr,xland,p,y,xwater,omegaland,omegawater_unit,omegasupply,omegalabor,theta,omegawater,CS_land,CS_labor,CS_supply,mprof_init,f_adjustment,mprof,sigma,lambdaland,lambdacrop,rho,betaland,betawater,betasupply,betalabor,tau,gamma,delta,xlandcalib,xwatercalib,diffland,diffwater,percdiffland,percdiffwater,status,pc,pimarginal
BUTV,Alfalfa,North Coast,13525.59982,249.0919322,6.085272176,2.331077971,427.2605807,23.31077971,228.7410091,282.5209588,1.86,10,0.281872792,0.186385019,0.150905255,553.958876,1.500895821,553.958876,0.17,108.0078086,445.9510674,-4.882352941,0.333190133,0.493201973,0.077672988,0.095934905,5.31132764,3.97E-05,14419293.19,13525.58896,31529.16715,0.010861623,0.060637299,8.03E-07,1.92E-06,GOOD,249.0919322,522.9304106
BUTV,Berries,North Coast,2694.549509,5808.7562,4.15,2.407763981,1090.53087,120.3881991,10044.6968,9336.946257,0.25,50,0.045238346,0.387323291,0.416682812,3513.776104,1.114888824,3513.776104,0.17,108.0078086,3405.768295,-4.882352941,0.140498264,0.268080002,0.306509204,0.284912529,3.897023053,0.001484478,56808.39501,2694.549446,6487.837668,6.27E-05,0.001584301,2.33E-08,2.44E-07,GOOD,5808.7562,3344.297934
BUTV,Field and Grain,North Coast,6089.352314,250.0635568,3.303645804,2.557088472,156.406777,63.9272118,93.65135638,402.3195719,0.74,25,0.189326621,0.486998112,0.113362702,109.8165031,1.098390205,109.8165031,0.17,108.0078086,1.808694475,-4.882352941,0.037921803,0.891430311,0.013340037,0.057307849,2.131337509,0.00022192,310573.5145,6089.344895,15570.98619,0.007418892,0.026409609,1.22E-06,1.70E-06,GOOD,250.0635568,10.27617853
BUTV,Onions and Garlic,North Coast,189.5076943,203.8780498,28.012,1.699157349,916.9500601,84.95786745,1598.714383,2382.30926,0.41,50,0.160557684,0.417141646,0.279934415,728.1003604,1.091541787,728.1003604,0.17,108.0078086,620.0925518,-4.882352941,0.243472665,0.167323247,0.236614784,0.352589304,27.06383629,0.012870319,11151.5461,189.5076762,322.003295,1.81E-05,9.65E-05,9.54E-08,3.00E-07,GOOD,203.8780498,668.7014431
BUTV,Pasture,North Coast,2425.138199,152.0683296,4.336874631,3.069359746,124.861149,30.69359746,74.76284716,321.1758786,0.51,10,0.189326621,0.486998112,0.113362702,108.0078086,1.138900984,108.0078086,0.17,108.0078086,0,-4.882352941,0.029266535,0.920972627,0.009396055,0.040364783,2.604112669,0.000808525,40537.82653,2425.135694,7443.605293,0.002504647,0.016273095,1.03E-06,2.19E-06,GOOD,152.0683296,44.49171356
BUTV,Potatoes,North Coast,93.18973485,217.6709989,22.646,2.70089927,503.412474,135.0449635,525.2999746,3053.306105,0.41,50,0.10212496,0.619410086,0.106565176,712.313924,1.113249815,712.313924,0.17,108.0078086,604.3061154,-4.882352941,0.055102914,0.782696429,0.023809271,0.138391387,16.66022804,0.026172672,4052.592588,93.18972078,251.6959982,1.41E-05,8.87E-05,1.51E-07,3.52E-07,GOOD,217.6709989,482.6160442
BUTV,Truck,North Coast,100.98869,841.6412216,16.8,1.856129243,788.709074,92.80646215,4374.08646,3548.398402,0.41,50,0.055780263,0.25095514,0.309350686,5335.572125,1.529561442,5335.572125,0.17,108.0078086,5227.564316,-4.882352941,0.384017443,0.1192104,0.274273085,0.222499072,16.39093809,0.024151461,22123.65538,100.9886873,187.4480205,2.66E-06,4.03E-05,2.63E-08,2.15E-07,GOOD,841.6412216,5256.117799
COAC,Alfalfa,Colorado River,416.3458734,258.2888978,7.462469935,6.349688555,543.3022338,63.49688555,290.8658248,359.2521167,1.86,10,0.281872792,0.186385019,0.150905255,670.5560735,1.460469236,670.5560735,0.17,340.9536766,329.6023969,-4.882352941,0.002293837,0.996477631,0.000549651,0.000678881,2.362690218,0.001291317,549090.0155,416.3451797,2643.660508,0.000693713,0.006119107,1.67E-06,2.31E-06,GOOD,258.2888978,330.8675
COAC,Beans Dry,Colorado River,142.8712045,1398.951357,13.24,2.712448276,1577.477458,27.12448276,1315.987374,9335.230646,1.68,10,0.085167238,0.504004546,0.071049516,6266.296006,1.439325194,6266.296006,0.17,340.9536766,5925.342329,-4.882352941,0.355945035,0.160710032,0.0597186,0.423626334,12.77715204,0.004166257,1038174.626,142.8711754,387.5304432,2.91E-05,0.000309159,2.04E-07,7.98E-07,GOOD,1398.951357,6219.846732
COAC,Berries,Colorado River,10.43353874,3233.710592,18.27412934,1.515428762,2673.28069,15.15428762,24623.13974,22888.19036,0.25,10,0.045238346,0.387323291,0.416682812,8893.480529,1.121106472,8893.480529,0.17,340.9536766,8552.526852,-4.882352941,0.195406167,0.001948499,0.415977582,0.386667752,18.26779028,0.383379034,552.5931336,10.43353854,15.81128985,2.05E-07,-5.16E-06,1.96E-08,3.26E-07,GOOD,3233.710592,8885.669573
COAC,Corn,Colorado River,1233.116147,537.3529735,14.39866231,3.708931611,681.9672606,37.08931611,676.9035344,4322.516293,0.3,10,0.088141761,0.558669338,0.087487293,2018.687603,1.288582326,2018.687603,0.17,340.9536766,1677.733926,-4.882352941,0.089988075,0.743427082,0.022554991,0.144029852,10.90798576,0.002703179,35640.68582,1233.116012,4573.540062,0.000135482,0.003395601,1.10E-07,7.42E-07,GOOD,537.3529735,1918.215182
COAC,Cucurbits,Colorado River,173.1444964,476.5871364,17.35854775,2.811221224,387.6230202,28.11221224,5407.121734,1892.024753,0.05,10,0.046854775,0.228702604,0.653597591,557.9788448,1.021261908,557.9788448,0.17,340.9536766,217.0251682,-4.882352941,0.074955391,0.346460327,0.428608421,0.149975862,15.92136536,0.115510458,1.69E-05,173.1444877,486.7471649,8.75E-06,0.000318197,5.05E-08,6.54E-07,GOOD,476.5871364,507.0614093
COAC,Field and Grain,Colorado River,12.44593083,215.0815563,8.751417826,5.491105357,356.3635474,54.91105357,213.3790505,916.6612378,0.74,10,0.189326621,0.486998112,0.113362702,340.9536766,1.163056778,340.9536766,0.17,340.9536766,0,-4.882352941,0.003082958,0.991920942,0.000943385,0.004052715,3.281701946,0.108577765,1662.66617,12.44591689,68.3418123,1.39E-05,0.000105153,1.12E-06,1.54E-06,GOOD,215.0815563,94.34234973
COAC,Grapes,Colorado River,7596.246812,2172.223292,6.917245821,4.088997246,1987.154836,40.88997246,6531.620162,4536.966984,0.13,10,0.132249498,0.30194507,0.434693599,1929.170534,1.092669332,1929.170534,0.17,340.9536766,1588.216858,-4.882352941,0.071741308,0.725498491,0.119649654,0.083110548,5.311029879,0.001012646,1764.795556,7596.246559,31061.01156,0.000252963,0.020731809,3.33E-08,6.67E-07,GOOD,2172.223292,1802.861522
COAC,Lettuce,Colorado River,5341.049255,1008,18.9,1.456538014,1600,14.56538014,12500,929,0.25,10,0.083984211,0.048763332,0.656126648,4007.63462,1.206097062,4007.63462,0.17,340.9536766,3666.680943,-4.882352941,0.293163877,0.004775813,0.65349273,0.04856758,18.88443527,0.000748917,137141.3349,5341.049039,7779.436049,0.000215543,0.005226036,4.04E-08,6.72E-07,GOOD,1008,4000.98497
COAC,Onions and Garlic,Colorado River,150.7121,230.8625229,23.68387637,3.522556052,877.8843718,35.22556052,1530.602846,2280.813492,0.41,10,0.160557684,0.417141646,0.279934415,743.1931805,1.102195556,743.1931805,0.17,340.9536766,402.2395039,-4.882352941,0.073998302,0.752019686,0.069868348,0.104113665,17.82348718,0.016183335,8739.386291,150.7120626,530.8913655,3.74E-05,0.000454493,2.48E-07,8.56E-07,GOOD,230.8625229,654.3347296
COAC,Orchards,Colorado River,9834.489349,3219.761233,3.883095309,3.064182243,1781.580591,30.64182243,4322.239161,4551.270755,0.13,10,0.142496355,0.364024786,0.345706127,1816.907411,1.114315386,1816.907411,0.17,340.9536766,1475.953734,-4.882352941,0.182408714,0.367789723,0.219095933,0.230705631,3.536787203,0.000782177,2099.367365,9834.489006,30134.64748,0.00034287,0.020154958,3.49E-08,6.69E-07,GOOD,3219.761233,1753.657105
COAC,Pasture,Colorado River,2027.849626,1469.892989,4.476617648,8.233264788,1245.797356,82.33264788,745.9434584,3204.520089,0.51,10,0.189326621,0.486998112,0.113362702,1301.555344,1.187211785,1301.555344,0.17,340.9536766,960.6016674,-4.882352941,0.001045229,0.997333818,0.000306075,0.001314878,1.333038314,0.000966928,370797.8402,2027.849156,16695.80837,0.000469939,0.014554565,2.32E-07,8.72E-07,GOOD,1469.892989,706.0215011
COAC,Potatoes,Colorado River,125.0634267,582.1214152,13.25160821,5.581382827,787.7965292,55.81382827,822.0485549,4778.157229,0.41,10,0.10212496,0.619410086,0.106565176,1270.228784,1.140117795,1270.228784,0.17,340.9536766,929.2751069,-4.882352941,0.008083289,0.969920829,0.003228753,0.018767129,6.47491451,0.019502299,9206.828617,125.0634003,698.0262854,2.64E-05,0.000576668,2.11E-07,8.26E-07,GOOD,582.1214152,1014.524269
COAC,Subtropical,Colorado River,7524.643223,3010.958159,3.539238296,5.958172293,2154.04224,59.58172293,4605.710497,1706.718445,0.13,10,0.202134149,0.160157528,0.432197361,2130.445519,1.190356925,2130.445519,0.17,340.9536766,1789.491842,-4.882352941,0.011478941,0.971608887,0.012339556,0.004572617,1.708403619,0.001022282,1912.499753,7524.642978,44833.09079,0.000244935,0.029979368,3.26E-08,6.69E-07,GOOD,3010.958159,1835.029071
COAC,Truck,Colorado River,11205.8846,187.9449546,36.44564981,1.168233956,362.6494853,11.68233956,2011.210823,1631.558344,0.41,10,0.052943262,0.238191489,0.293617021,2832.675007,1.623956232,2832.675007,0.17,340.9536766,2491.72133,-4.882352941,0.465583533,0.003636779,0.293048998,0.23773069,36.43119755,0.000217656,1280826.006,11205.88331,13091.08511,0.001286121,0.009786833,1.15E-07,7.48E-07,GOOD,187.9449546,2830.709641
COAC,Tomatoes,Colorado River,110.0197816,98.57440504,49.02553846,3.924449153,153.2415104,39.24449153,1636.119733,1089.477375,0.74,10,0.031709536,0.225440365,0.338554465,1914.580176,1.577246531,1914.580176,0.17,340.9536766,1573.626499,-4.882352941,0.057603669,0.866468898,0.045577672,0.030349761,32.51247988,0.012282803,43584.40774,110.0197423,431.7666247,3.93E-05,0.000413978,3.57E-07,9.59E-07,GOOD,98.57440504,1799.811656
IMP,Alfalfa,Colorado River,145414.76,258.288897,7.4624,6.3496,543.3022338,63.49688555,290.8658248,359.2521167,1.86,10,0.281872792,0.186385019,0.150905255,670.5560735,1.460469236,670.5560735,0.17,138.0844487,532.4716,-4.882352941,0.001945,0.996477631,0.000549651,0.000678881,2.362690218,3.70E-06,15799.06121,145414.7219,923337.9948,0.04239031,0.469776821,2.92E-07,5.09E-07,GOOD,258.288,330.8675
IMP,Beans Dry,Colorado River,19.98171416,1398.951357,13.24,2.712448276,1577.477458,27.12448276,1315.987374,9335.230646,1.68,10,0.085167238,0.504004546,0.071049516,6266.296006,1.439325194,6266.296006,0.17,138.0844487,6128.211557,-4.882352941,0.355945035,0.160710032,0.0597186,0.423626334,12.77715204,0.029789141,145197.2684,19.98171354,54.19938446,6.21E-07,-1.83E-05,3.11E-08,3.38E-07,GOOD,1398.951357,6219.846732
IMP,Corn,Colorado River,26684.9055,537.3529735,14.39866231,3.708931611,681.9672606,37.08931611,676.9035344,4322.516293,0.3,10,0.088141761,0.558669338,0.087487293,2018.687603,1.288582326,2018.687603,0.17,138.0844487,1880.603154,-4.882352941,0.089988075,0.743427082,0.022554991,0.144029852,10.90798576,0.000124915,771272.3049,26684.90503,98972.46695,0.000467173,0.022599834,1.75E-08,2.28E-07,GOOD,537.3529735,1918.215182
IMP,Cotton,Colorado River,58.78676481,2036.354651,1.083835094,5.971693969,327.8366135,59.71693969,172.65507,982.6777675,0.68,10,0.148539114,0.445240339,0.078228087,664.1862439,1.362364689,664.1862439,0.17,138.0844487,526.1017952,-4.882352941,0.002683564,0.994191096,0.000467057,0.002658284,0.379705192,0.025015635,9112.589281,58.78675733,351.0564807,7.48E-06,8.82E-05,1.27E-07,2.51E-07,GOOD,2036.354651,367.291895
IMP,Cucurbits,Colorado River,5430.479369,476.5871364,17.35854775,2.811221224,387.6230202,28.11221224,5407.121734,1892.024753,0.05,10,0.046854775,0.228702604,0.653597591,557.9788448,1.021261908,557.9788448,0.17,138.0844487,419.8943961,-4.882352941,0.074955391,0.346460327,0.428608421,0.149975862,15.92136536,0.003682916,0.000529209,5430.479327,15266.27555,4.21E-05,0.003305812,7.75E-09,2.17E-07,GOOD,476.5871364,507.0614093
IMP,Field and Grain,Colorado River,26717.79443,215.0815563,8.751417826,5.491105357,356.3635474,54.91105357,213.3790505,916.6612378,0.74,10,0.189326621,0.486998112,0.113362702,340.9536766,1.163056778,340.9536766,0.17,138.0844487,202.8692279,-4.882352941,0.003082958,0.991920942,0.000943385,0.004052715,3.281701946,5.06E-05,3569260.792,26717.78934,146710.1644,0.005093127,0.059691283,1.91E-07,4.07E-07,GOOD,215.0815563,94.34234973
IMP,Lettuce,Colorado River,59161.48244,1008,18.9,1.456538014,1600,14.56538014,12500,929,0.25,10,0.083984211,0.048763332,0.656126648,4007.63462,1.206097062,4007.63462,0.17,138.0844487,3869.550171,-4.882352941,0.293163877,0.004775813,0.65349273,0.04856758,18.88443527,6.76E-05,1519080.669,59161.4821,86170.92955,0.000342244,0.018589244,5.78E-09,2.16E-07,GOOD,1008,4000.98497
IMP,Onions and Garlic,Colorado River,12685.46679,230.8625229,23.68387637,3.522556052,877.8843718,35.22556052,1530.602846,2280.813492,0.41,10,0.160557684,0.417141646,0.279934415,743.1931805,1.102195556,743.1931805,0.17,138.0844487,605.1087318,-4.882352941,0.073998302,0.752019686,0.069868348,0.104113665,17.82348718,0.000192269,735595.845,12685.46629,44685.25664,0.000498254,0.01117476,3.93E-08,2.50E-07,GOOD,230.8625229,654.3347296
IMP,Orchards,Colorado River,1084.35938,3219.761233,3.883095309,3.064182243,1781.580591,30.64182243,4322.239161,4551.270755,0.13,10,0.142496355,0.364024786,0.345706127,1816.907411,1.114315386,1816.907411,0.17,138.0844487,1678.822962,-4.882352941,0.182408714,0.367789723,0.219095933,0.230705631,3.536787203,0.007093873,231.4780782,1084.359374,3322.674071,5.86E-06,0.000686439,5.41E-09,2.07E-07,GOOD,3219.761233,1753.657105
IMP,Pasture,Colorado River,90296.36006,1469.892989,4.476617648,8.233264788,1245.797356,82.33264788,745.9434584,3204.520089,0.51,10,0.189326621,0.486998112,0.113362702,1301.555344,1.187211785,1301.555344,0.17,138.0844487,1163.470895,-4.882352941,0.001045229,0.997333818,0.000306075,0.001314878,1.333038314,2.17E-05,16510935.95,90296.3562,743433.6518,0.003860179,0.189957911,4.28E-08,2.56E-07,GOOD,1469.892989,706.0215011
IMP,Potatoes,Colorado River,679.2364573,582.1214152,13.25160821,5.581382827,787.7965292,55.81382827,822.0485549,4778.157229,0.41,10,0.10212496,0.619410086,0.106565176,1270.228784,1.140117795,1270.228784,0.17,138.0844487,1132.144335,-4.882352941,0.008083289,0.969920829,0.003228753,0.018767129,6.47491451,0.003590833,50003.53675,679.2364328,3791.077791,2.45E-05,0.000907357,3.60E-08,2.39E-07,GOOD,582.1214152,1014.524269
IMP,Safflower,Colorado River,115.8646159,565.3467595,1.069333333,2.346040268,118.2441699,23.46040268,68.28184419,256.4732692,0.74,10,0.195592287,0.424242424,0.112947658,138.0844487,1.234310994,138.0844487,0.17,138.0844487,0,-4.882352941,0.122690386,0.721867236,0.032682756,0.122759622,0.829480023,0.011663193,5689.77651,115.8645688,271.8229173,4.71E-05,0.000137192,4.06E-07,5.05E-07,GOOD,565.3467595,106.505802
IMP,Subtropical,Colorado River,7918.001989,3010.958159,3.539238296,5.958172293,2154.04224,59.58172293,4605.710497,1706.718445,0.13,10,0.202134149,0.160157528,0.432197361,2130.445519,1.190356925,2130.445519,0.17,138.0844487,1992.36107,-4.882352941,0.011478941,0.971608887,0.012339556,0.004572617,1.708403619,0.000971496,2012.477721,7918.001944,47176.80986,4.45E-05,0.010203494,5.63E-09,2.16E-07,GOOD,3010.958159,1835.029071
IMP,Sunflowers,Colorado River,1171.057586,3639.713227,0.60825,5.544757405,458.2915301,55.44757405,392.4029709,859.4796422,0.74,10,0.207010582,0.388227513,0.177248677,448.2338531,1.19415946,448.2338531,0.17,138.0844487,310.1494044,-4.882352941,0.003781571,0.9909962,0.001636909,0.00358532,0.233005048,0.001153958,203378.7181,1171.057414,6493.227899,0.000172348,0.002322987,1.47E-07,3.58E-07,GOOD,3639.713227,196.2380803
IMP,Truck,Colorado River,18319.95294,187.9449546,36.44564981,1.168233956,362.6494853,11.68233956,2011.210823,1631.558344,0.41,10,0.052943262,0.238191489,0.293617021,2832.675007,1.623956232,2832.675007,0.17,138.0844487,2694.590558,-4.882352941,0.465583533,0.003636779,0.293048998,0.23773069,36.43119755,0.000133135,2093959.824,18319.95264,21401.98628,0.000296643,0.004820281,1.62E-08,2.25E-07,GOOD,187.9449546,2830.709641
OXNV,Alfalfa,South Coast,12.72970771,266.771587,7.78571868,4.861060872,585.4521929,48.61060872,313.4315016,387.123274,1.86,10,0.281872792,0.186385019,0.150905255,742.390951,1.482149939,742.390951,0.17,153.1144768,589.2764741,-4.882352941,0.011901022,0.981820136,0.002809184,0.003469659,3.442991167,0.042234623,18364.81233,12.7296924,61.87976723,1.53E-05,0.000116832,1.20E-06,1.89E-06,GOOD,266.771587,554.7024317
OXNV,Beans Dry,South Coast,108.3916919,1601.018386,9.920719374,1.559609211,1352.732884,77.98046055,1128.497518,8005.232282,1.68,50,0.085167238,0.504004546,0.071049516,5318.810976,1.431869951,5318.810976,0.17,153.1144768,5165.696499,-4.882352941,0.40462601,0.041417556,0.068442846,0.485513588,9.845058939,0.005491547,669920.0907,108.3916747,169.0486206,1.72E-05,6.05E-05,1.59E-07,3.58E-07,GOOD,1601.018386,5275.172392
OXNV,Berries,South Coast,13412.30341,3593.648113,21.40120823,2.270858762,3479.209334,113.5429381,32046.41321,29788.41908,0.25,50,0.045238346,0.387323291,0.416682812,11480.82701,1.119498859,11480.82701,0.17,153.1144768,11327.71253,-4.882352941,0.180196191,0.074992699,0.386004517,0.358806592,21.06859569,0.000298234,918751.5801,13412.30326,30457.4392,0.000152255,0.00752148,1.14E-08,2.47E-07,GOOD,3593.648113,11336.52997
OXNV,Corn,South Coast,26.40129758,519.8803701,13.68894259,2.879812638,627.2707619,143.9906319,622.6131667,3975.833218,0.3,50,0.088141761,0.558669338,0.087487293,1746.904761,1.262215098,1746.904761,0.17,153.1144768,1593.790285,-4.882352941,0.07383324,0.783162087,0.01936232,0.123642353,10.05115153,0.126256421,670.8278389,26.40129517,76.03077164,2.41E-06,1.88E-05,9.11E-08,2.47E-07,GOOD,519.8803701,1476.229352
OXNV,Cucurbits,South Coast,279.8855846,1033.115317,15.27174185,2.078707055,739.2498265,103.9353528,10312.11666,3608.348569,0.05,50,0.046854775,0.228702604,0.653597591,1013.820014,1.017780961,1013.820014,0.17,153.1144768,860.7055374,-4.882352941,0.090482271,0.191032199,0.532245617,0.186239913,14.64262812,0.071457771,5.06E-05,279.8855793,581.7999967,5.32E-06,0.000142626,1.90E-08,2.45E-07,GOOD,1033.115317,901.704216
OXNV,Field and Grain,South Coast,3265.88907,209.4121108,5.442696543,3.463710175,215.7881537,86.59275438,129.2070182,555.0641684,0.74,25,0.189326621,0.486998112,0.113362702,153.1144768,1.100177032,153.1144768,0.17,153.1144768,0,-4.882352941,0.009618461,0.972540419,0.003368837,0.014472283,2.648848294,0.000413777,230813.1065,3265.884079,11312.07016,0.004991404,0.023040187,1.53E-06,2.04E-06,GOOD,209.4121108,-60.2249732
OXNV,Grapes,South Coast,84.37665106,1957.698082,9.079949308,2.882762464,2350.84054,144.1381232,7727.026192,5367.314977,0.13,50,0.132249498,0.30194507,0.434693599,2186.479513,1.08595711,2186.479513,0.17,153.1144768,2033.365036,-4.882352941,0.105599929,0.589647157,0.179835985,0.124916928,7.578353046,0.091166307,22.7111051,84.37664932,243.2377861,1.74E-06,5.64E-05,2.07E-08,2.32E-07,GOOD,1957.698082,1915.101665
OXNV,Lettuce,South Coast,4664.745011,1008,18.9,2.182611413,1600,141.8697418,12500,929,0.25,65,0.083984211,0.048763332,0.656126648,3880.330258,1.195976256,3880.330258,0.17,153.1144768,3727.215781,-4.882352941,0.216444143,0.253181178,0.493684078,0.036690601,17.83030312,0.000857496,117056.8198,4664.744868,10181.32353,0.000143251,0.002165678,3.07E-08,2.13E-07,GOOD,1008,3712.553482
OXNV,Onions and Garlic,South Coast,61.2668274,1171.55245,14.19643845,2.418056426,2670.374889,120.9028213,4655.833429,6937.846567,0.41,50,0.160557684,0.417141646,0.279934415,2246.914541,1.101141808,2246.914541,0.17,153.1144768,2093.800064,-4.882352941,0.192687384,0.353006255,0.18244205,0.271864311,13.00460241,0.039809869,10776.56086,61.26682388,148.1466084,3.52E-06,3.73E-05,5.75E-08,2.52E-07,GOOD,1171.55245,2075.467518
OXNV,Orchards,South Coast,19248.39291,4038.232105,1.94049809,2.23900313,1116.627328,111.9501565,2709.016022,2852.564362,0.13,50,0.142496355,0.364024786,0.345706127,1046.023818,1.099095238,1046.023818,0.17,153.1144768,892.9093414,-4.882352941,0.160747534,0.425866179,0.201358247,0.212028041,1.737138409,0.000399634,2469.434512,19248.39213,43097.19993,0.000783429,0.012042337,4.07E-08,2.79E-07,GOOD,4038.232105,907.3172239
OXNV,Pasture,South Coast,2061.242519,2010.02551,5,5.664931619,1902.75669,56.64931619,1139.309615,4894.393142,0.51,10,0.189326621,0.486998112,0.113362702,2057.018787,1.197475267,2057.018787,0.17,153.1144768,1903.90431,-4.882352941,0.014167744,0.964244175,0.004076354,0.017511727,2.530290316,0.000951263,585884.5189,2061.242276,11676.78275,0.000242738,0.015168314,1.18E-07,1.30E-06,GOOD,2010.02551,1792.753601
OXNV,Subtropical,South Coast,24456.77659,2644.244895,5.471174567,3.277692314,2924.300085,163.8846157,6252.653427,2317.019044,0.13,50,0.202134149,0.160157528,0.432197361,2809.268247,1.181882269,2809.268247,0.17,153.1144768,2656.15377,-4.882352941,0.084045233,0.790336638,0.091654217,0.033963911,3.982251771,0.000314527,8318.418721,24456.77617,80161.76821,0.000415349,0.020445946,1.70E-08,2.55E-07,GOOD,2644.244895,2435.989517
OXNV,Truck,South Coast,14889.51311,673.7006393,24.0003743,1.75058992,856.0431773,87.529496,4747.513434,3851.334265,0.41,50,0.052943262,0.238191489,0.293617021,6626.647137,1.613753253,6626.647137,0.17,153.1144768,6473.53266,-4.882352941,0.429327947,0.077303294,0.272394034,0.220974725,23.63438239,0.000163808,3985357.551,14889.51259,26065.42448,0.000524807,0.007083097,3.52E-08,2.72E-07,GOOD,673.7006393,6560.94838
OXNV,Walnuts,South Coast,144.7119036,1870.546234,1.333556378,3.249985978,638.4461245,162.4992989,223.7090151,681.35836,0.13,50,0.25594369,0.273146576,0.089681664,788.4660622,1.392541812,788.4660622,0.17,153.1144768,635.3515854,-4.882352941,0.026610298,0.956511219,0.00417192,0.012706563,0.711404808,0.053156012,12.24949182,144.7118938,470.3115138,9.85E-06,0.000143748,6.81E-08,3.06E-07,GOOD,1870.546234,422.8449182
OXNV,Tomatoes,South Coast,11.2406011,3627.34533,16.17752947,2.605312983,1860.762692,130.2656492,19866.87909,13229.17562,0.74,50,0.031709536,0.225440365,0.338554465,23594.40292,1.592812073,23594.40292,0.17,153.1144768,23441.28845,-4.882352941,0.3510017,0.192636254,0.273944724,0.182417322,15.4908722,0.120220559,54816.6824,11.24060087,29.28528277,2.29E-07,1.22E-06,2.04E-08,4.15E-08,GOOD,3627.34533,23385.28578
PALV,Alfalfa,Colorado River,45091.16623,258.2888978,7.462469935,6.349688555,543.3022338,63.49688555,290.8658248,359.2521167,1.86,10,0.281872792,0.186385019,0.150905255,670.5560735,1.460469236,670.5560735,0.17,340.9536766,329.6023969,-4.882352941,0.002293837,0.996477631,0.000549651,0.000678881,2.362690218,1.19E-05,59467646.36,45091.14997,286314.677,0.01625648,0.185137132,3.61E-07,6.47E-07,GOOD,258.2888978,330.8675
PALV,Almonds,Colorado River,6.098707983,4727.259845,0.880421053,5.171405369,905.4400824,51.71405369,389.6166428,1253.946914,0.4,10,0.217550368,0.301286212,0.093613311,1561.261398,1.524113756,1561.261398,0.17,340.9536766,1220.307721,-4.882352941,0.015248997,0.974590595,0.002408586,0.007751823,0.416020497,0.40992289,493.9445751,6.09870777,31.53889693,2.13E-07,-5.72E-06,3.50E-08,1.81E-07,GOOD,4727.259845,1345.541116
PALV,Corn,Colorado River,1811.61954,537.3529735,14.39866231,3.708931611,681.9672606,37.08931611,676.9035344,4322.516293,0.3,10,0.088141761,0.558669338,0.087487293,2018.687603,1.288582326,2018.687603,0.17,340.9536766,1677.733926,-4.882352941,0.089988075,0.743427082,0.022554991,0.144029852,10.90798576,0.001839974,52361.13646,1811.619501,6719.170983,3.87E-05,0.001996304,2.14E-08,2.97E-07,GOOD,537.3529735,1918.215182
PALV,Cotton,Colorado River,10909.92628,2036.354651,1.083835094,5.971693969,327.8366135,59.71693969,172.65507,982.6777675,0.68,10,0.148539114,0.445240339,0.078228087,664.1862439,1.362364689,664.1862439,0.17,340.9536766,323.2325673,-4.882352941,0.002683564,0.994191096,0.000467057,0.002658284,0.379705192,0.000134794,1691157.484,10909.92457,65150.71222,0.001713525,0.02874697,1.57E-07,4.41E-07,GOOD,2036.354651,367.291895
PALV,Cucurbits,Colorado River,1766.731696,476.5871364,17.35854775,2.811221224,387.6230202,28.11221224,5407.121734,1892.024753,0.05,10,0.046854775,0.228702604,0.653597591,557.9788448,1.021261908,557.9788448,0.17,340.9536766,217.0251682,-4.882352941,0.074955391,0.346460327,0.428608421,0.149975862,15.92136536,0.011320338,0.000172171,1766.731679,4966.672231,1.66E-05,0.00141023,9.40E-09,2.84E-07,GOOD,476.5871364,507.0614093
PALV,Field and Grain,Colorado River,7445.166637,215.0815563,8.751417826,5.491105357,356.3635474,54.91105357,213.3790505,916.6612378,0.74,10,0.189326621,0.486998112,0.113362702,340.9536766,1.163056778,340.9536766,0.17,340.9536766,0,-4.882352941,0.003082958,0.991920942,0.000943385,0.004052715,3.281701946,0.000181507,994608.3475,7445.164888,40882.17317,0.001748518,0.021238447,2.35E-07,5.20E-07,GOOD,215.0815563,94.34234973
PALV,Lettuce,Colorado River,1673.302898,1008,18.9,1.456538014,1600,14.56538014,12500,929,0.25,10,0.083984211,0.048763332,0.656126648,4007.63462,1.206097062,4007.63462,0.17,340.9536766,3666.680943,-4.882352941,0.293163877,0.004775813,0.65349273,0.04856758,18.88443527,0.002390482,42965.152,1673.302886,2437.228603,1.16E-05,0.000676387,6.94E-09,2.78E-07,GOOD,1008,4000.98497
PALV,Onions and Garlic,Colorado River,1782.613277,230.8625229,23.68387637,3.522556052,877.8843718,35.22556052,1530.602846,2280.813492,0.41,10,0.160557684,0.417141646,0.279934415,743.1931805,1.102195556,743.1931805,0.17,340.9536766,402.2395039,-4.882352941,0.073998302,0.752019686,0.069868348,0.104113665,17.82348718,0.00136823,103368.9135,1782.613192,6279.353153,8.53E-05,0.002033931,4.79E-08,3.24E-07,GOOD,230.8625229,654.3347296
PALV,Orchards,Colorado River,648.5097905,3219.761233,3.883095309,3.064182243,1781.580591,30.64182243,4322.239161,4551.270755,0.13,10,0.142496355,0.364024786,0.345706127,1816.907411,1.114315386,1816.907411,0.17,340.9536766,1475.953734,-4.882352941,0.182408714,0.367789723,0.219095933,0.230705631,3.536787203,0.011861514,138.437314,648.5097862,1987.151636,4.26E-06,0.000548789,6.57E-09,2.76E-07,GOOD,3219.761233,1753.657105
