g,i,year,xland,p,y,MarginRevenue,pc,pimarginal,xwater,omegaland,omegalabor,omegasupply,theta,sigma,pe,NonIrrigatedAcres,patch_water,omegaland_init,omegasupply,omegalabor,omegawater,omegawater,mprof_init,price_yield_corrections_factor,mprof,MarginalProfit,lambdaland,lambdacrop,rho,betaland,betawater,betasupply,betalabor,tau,gamma,delta,xlandcalib,xwatercalib,diffland,diffwater,percdiffland,percdiffwater,status
TRC01-CC-IDs,Orchards,2019,727.407674,3117.281059,2.261810582,7050.69928631437,3117.281059,3117.281059,3.01201317,1004.69895,2566.6293,2437.46994,0.13,0.17,No,0,No,1004.69895,2437.46994,2566.6293,35,105.42046095000000,936.480635364366,1.0982518101815700,936.480635364366,936.480635364366,100.785433842954,835.695201521412,-4.88235294117647,0.06492226568706860,0.7677168869018160,0.08152057246121300,0.08584027494990260,1.6824588618237500,0.010574960874426600,79.41550307384010,727.4078730029160,2190.962077449750,-0.00019900291556496100,-0.0005834026865159100,2.73578245979518E-07,2.66277014954868E-07,GOOD
TRC01-CC-IDs,Pasture,2019,5464.234998,215.0,3.5,752.5,215.0,215.0,3.923333333,101.0837153,214.8226999,102.7869284,0.07650000000000000,0.17,No,0,No,101.0837153,102.7869284,214.8226999,35,137.316666655,196.48998974500000,1.2889456186912600,196.48998974500000,196.48998974500000,100.785433842954,95.7045559020462,-4.88235294117647,0.0027226116581750300,0.9943714606267820,0.0009404355452963230,0.00196549216974641,1.2624895858269700,0.0023922645035620000,0.17303659605760000,5464.243220391380,21438.047280436500,-0.008222391381423220,-0.0319734379008878,1.50476533026723E-06,1.49143647128799E-06,GOOD
TRC01-CC-IDs,Potatoes,2019,467.000118,960.1331262,14.27542043,13706.3040452752,960.1331262,960.1331262,1.466666667,1399.755757,8489.822961,1460.614703,0.41,0.17,No,0,No,1399.755757,1460.614703,8489.822961,35,51.333333345,2304.7772909302500,1.1449013085276100,2304.7772909302500,2304.7772909302500,100.785433842954,2203.99185708729,-4.88235294117647,0.26483642274855900,0.023808520724512800,0.10441909086830600,0.6069359656586220,14.216059995462800,0.005222748980641380,60200.539178262800,467.0003239679670,684.9338099349020,-0.00020596796679228600,-0.00030337923556089700,4.41044785329768E-07,4.42932390746225E-07,GOOD
TRC01-CC-IDs,Rice,2019,964.789118,356.2897,4.3575,1552.5324,356.2897,356.2897,4.5,193.7346724,890.6135194,110.9689819,0.2,0.17,No,0,No,193.7346724,110.9689819,890.6135194,35,157.5,199.71519405000000,1.0929801038494900,199.71519405000000,199.71519405000000,100.785433842954,98.929760207046,-4.88235294117647,0.0016066222280822000,0.994303492764799,0.0004531332913054830,0.0036367517158133100,1.545460624683380,0.005182479680497390,380.50461497119400,964.791669232063,4341.5624669184900,-0.0025512320629559300,-0.011435918494498800,2.64434166530051E-06,2.63406289891396E-06,GOOD
TRC01-CC-IDs,Safflower,2019,2260.627214,447.9696,1.4025,628.2774,447.9696,447.9696,0.803333333,122.8862062,266.541912,70.96245709,0.74,0.17,No,0,No,122.8862062,70.96245709,266.541912,35,28.116666655,139.77012205500000,1.224873129625130,139.77012205500000,139.77012205500000,100.785433842954,38.9846882120462,-4.88235294117647,0.4307161749531190,0.0158283197095836,0.11636756778769000,0.43708793754960800,1.4110949819068100,0.0005977771757247150,70104.35575323760,2260.667292601770,1816.0693789160300,-0.04007860177080150,-0.032184422901082100,1.77289742964235E-05,1.77223368544856E-05,GOOD
TRC01-CC-IDs,Subtropical,2019,858.2117906,826.2221391,4.405931004,3640.27773885189,826.2221391,826.2221391,2.786033498,735.8244443,583.0178829,1573.318433,0.13,0.17,No,0,No,735.8244443,1573.318433,583.0178829,35,97.51117243,650.6058062218910,1.1596359928392200,650.6058062218910,650.6058062218910,100.785433842954,549.820372378937,-4.88235294117647,0.076803416652285,0.8037430468642320,0.08715637233891360,0.03229716414456930,3.1740214369749500,0.008963181089518460,65.45337549798810,858.2121267434390,2391.007714979310,-0.0003361434386306430,-0.0009179891444546230,3.91678886624985E-07,3.83934142558776E-07,GOOD
TRC01-CC-IDs,Sunflowers,2019,394.692979,3239.762235,0.609912532,1975.97158782683,3239.762235,3239.762235,2.843333333,409.0470283,767.1265354,350.2383501,0.74,0.17,Yes,0,No,409.0470283,350.2383501,767.1265354,35,99.516666655,350.04300737182900,1.1574171985866600,350.04300737182900,350.04300737182900,100.785433842954,249.257573528875,-4.88235294117647,0.04163691607694010,0.8970744017133040,0.0192109553606947,0.04207772684906150,0.38691002494966900,0.0034238038760536200,49777.55681690310,394.69469752960700,1122.2485859885300,-0.0017185296071602400,-0.004882496760728830,4.35409216428001E-06,4.35065640870815E-06,GOOD
TRC01-CC-IDs,Tomatoes Fresh,2019,1438.19966,513.5119746,20.19858006,10372.2127307268,513.5119746,513.5119746,1.718823529,277.7175303,2238.618103,5951.747513,1.06,0.17,No,0,Yes,277.7175303,5951.747513,2238.618103,35,60.158823515,1843.970760911790,1.158304123376290,1843.970760911790,1843.970760911790,100.785433842954,1743.18532706883,-4.88235294117647,0.19013494233780300,0.07588603700489770,0.5333654217166340,0.20061359894066600,19.89840157183720,0.0006559563686832570,1199385.2665245800,1438.2025839247800,2472.0164216694400,-0.0029239247833174900,-0.005006661644529230,2.03304510815799E-06,2.02533920925015E-06,GOOD
TRC01-CC-IDs,Tomatoes Processing,2019,12943.79694,78.52090496,49.10025147,3855.39617919,78.52090496,78.52090496,1.703333333,328.3723084,2094.852777,795.7155839,1.1100000000000000,0.17,No,0,No,328.3723084,795.7155839,2094.852777,35,59.616666655,576.8388432329710,1.1199456067683400,576.8388432329710,576.8388432329710,100.785433842954,476.053409390017,-4.88235294117647,0.196842113654325,0.17459118696791900,0.17303182480684800,0.45553487457090800,47.35896102194630,6.96009760564817E-05,4694770.064151470,12943.866169064800,22047.718459379900,-0.06922906484578560,-0.11767589445298700,5.348435638066E-06,5.33735600569885E-06,GOOD
TRC01-CC-IDs,Truck,2019,699.025225,548.8387,13.5325,7427.1597,548.8387,548.8387,2.306666667,393.2180654,1769.086233,2180.74051,0.41,0.17,No,0,No,393.2180654,2180.74051,1769.086233,35,80.733333345,3003.381566005000,1.598969299387650,3003.381566005000,3003.381566005000,100.785433842954,2902.59613216205,-4.88235294117647,0.28013835921183500,0.39409525586474000,0.1798590162613540,0.14590736866207100,12.24002921563780,0.003489179364369720,82410.88747037090,699.0255619360880,1612.418953788280,-0.00033693608759222100,-0.0007678886029225400,4.82008482014682E-07,4.76234149203721E-07,GOOD
TRC01-CC-IDs,Almonds,2019,24635.60285,5157.824281,1.067695081,5506.98361348606,5157.824281,5157.824281,3.998114364,1198.04631,1659.178231,515.5269696,0.4,0.17,No,0,No,1198.04631,515.5269696,1659.178231,35,139.93400274,1994.2981001460600,1.4930873483095400,1994.2981001460600,1994.2981001460600,100.785433842954,1893.51266630311,-4.88235294117647,0.02517309355477920,0.9576783627934840,0.004065165586303030,0.013083378065434100,0.5616040918327070,0.00010147914849991200,2500716.8277112900,24635.615187767700,98496.00581359470,-0.012337767733697500,-0.048193210328463500,5.00810465602125E-07,4.89291251060334E-07,GOOD
TRC01-CC-IDs,Berries,2019,1017.023146,5010.1193,4.8075,24086.1485,5010.1193,5010.1193,2.028759259,1089.617527,9329.126312,10036.28409,0.25,0.17,No,0,No,1089.617527,10036.28409,9329.126312,35,71.00657406500000,3560.1140316850000,1.1175655520450800,3560.1140316850000,3560.1140316850000,100.785433842954,3459.32859784205,-4.88235294117647,0.1770610822123640,0.08550698650547800,0.3821801968431680,0.35525173443899000,4.723140975692830,0.003933047163903980,21183.792381531600,1017.023362603800,2063.2955491468700,-0.0002166037950246390,-0.000425082063429727,2.12978235428124E-07,2.06020970278014E-07,GOOD
TRC01-CC-IDs,Pistachios,2019,288.0747759,4636.170568,1.382293453,6408.54822313769,4636.170568,4636.170568,3.75155798,1670.783317,1653.809241,333.5859804,0.4,0.17,No,0,No,1670.783317,333.5859804,1653.809241,35,131.30452930000000,2619.0651554376900,1.6106099832332900,2619.0651554376900,2619.0651554376900,100.785433842954,2518.27972159474,-4.88235294117647,0.04777330087570160,0.930094348650641,0.0037149338751606800,0.018417416598496500,0.8049623260489250,0.008678302333793470,39622.86868244730,288.07488238911800,1080.7296206060500,-0.00010648911774069300,-0.0003962416931244660,3.69657903605067E-07,3.66642896473462E-07,GOOD
TRC01-CC-IDs,Walnuts,2019,3606.398784,2092.008952,1.920558157,4017.82485728062,2092.008952,2092.008952,3.679739896,1028.336919,1097.455103,360.3252181,0.13,0.17,No,0,No,1028.336919,360.3252181,1097.455103,35,128.79089636,1402.9167208206200,1.463340073298720,1402.9167208206200,1402.9167208206200,100.785433842954,1302.13128697767,-4.88235294117647,0.030998413398401600,0.950414929784975,0.004594136080905610,0.01399252073571780,1.0449805959653600,0.002132960926682610,498.57844493465900,3606.3995628397300,13270.612206463400,-0.0007788397333570170,-0.002720092752497290,2.15960513521795E-07,2.04971200101315E-07,GOOD
TRC02-CC-WAs,Alfalfa,2019,553.800995,205.8588937,7.063149253,1454.01209126056,205.8588937,205.8588937,3.933333333,409.846448,271.0060707,219.4180648,0.2790000000000000,0.17,No,0,No,409.846448,219.4180648,271.0060707,35,137.666666655,416.0748411055610,1.3341590929907900,416.0748411055610,416.0748411055610,100.785433842954,315.289407262608,-4.88235294117647,0.00739821030765153,0.9882088034087450,0.001965442724507410,0.0024275435590964900,2.9031139085119100,0.006472052999256530,3110.0421042948000,553.8008581941110,2178.2793252540000,0.00013680588858733200,0.004588228063312270,2.47030774271781E-07,2.10634988162669E-06,GOOD
TRC02-CC-WAs,Beans Dry,2019,142.078237,1415.3103,1.200351344,1698.86962078204,1415.3103,1415.3103,1.526666667,144.6880326,856.238012,120.7038647,1.68,0.17,No,0,No,144.6880326,120.7038647,856.238012,35,53.433333345,523.8063781370430,1.3769225422876000,523.8063781370430,523.8063781370430,100.785433842954,423.020944294089,-4.88235294117647,0.3234047943792400,0.20396943391642200,0.058394218286797600,0.4142315534175410,1.153080339915720,0.0041895092999929000,74722.94542581420,142.078318601239,216.90586456056100,-8.16012390032483E-05,0.00024397346527393900,5.74340171487688E-07,1.12478835622864E-06,GOOD
TRC02-CC-WAs,Cucurbits,2019,122.883517,252.19315,13.35,3366.7785525,252.19315,252.19315,1.74,157.7496505,769.9910214,2200.518352,0.05,0.17,No,0,No,157.7496505,2200.518352,769.9910214,35,60.9,177.61952860000000,1.005423605488500,177.61952860000000,177.61952860000000,100.785433842954,76.8340947570461,-4.88235294117647,0.07954818182560100,0.21585928410788600,0.5219538493227860,0.1826386847437270,12.748962952198800,0.16275575836586800,2.97078973522306E-06,122.88352014226900,213.8169668201580,-3.1422685680127E-06,0.000352759841803163,2.55711151888068E-08,1.64981883832464E-06,GOOD
TRC02-CC-WAs,Field and Grain,2019,612.730252,187.333843,2.812754651,526.924138187954,187.333843,187.333843,0.286666667,99.76076638,256.6110606,59.73354402,0.11100000000000000,0.17,No,0,No,99.76076638,59.73354402,256.6110606,35,10.033333345000000,100.78543384295400,1.1776271609294500,100.78543384295400,100.78543384295400,100.785433842954,0.0,-4.88235294117647,0.3879687340443000,4.3526274166545E-05,0.11555814783653200,0.4964295918450020,2.8238269236876600,0.014703058939236100,0.8298300902510430,612.7306780017520,175.64916831190800,-0.0004260017523165520,0.00017079900234762100,6.95251704850623E-07,9.72386250993942E-07,GOOD
TRC02-CC-WAs,Pasture,2019,1509.30547,215.0,3.5,752.5,215.0,215.0,3.923333333,101.0837153,214.8226999,102.7869284,0.07650000000000000,0.17,No,0,No,101.0837153,102.7869284,214.8226999,35,137.316666655,196.48998974500000,1.2889456186912600,196.48998974500000,196.48998974500000,100.785433842954,95.7045559020462,-4.88235294117647,0.002722611658175030,0.9943714606267820,0.0009404355452963230,0.0019654921697464100,1.2624895858269700,0.008660867985084950,0.04779536038173810,1509.3050953271500,5921.494778702260,0.00037467284619197000,0.013681427976735000,2.48241892472549E-07,2.31046329982514E-06,GOOD
TRC02-CC-WAs,Subtropical,2019,195.182227,826.2221391,4.405931004,3640.27773885189,826.2221391,826.2221391,2.916666667,735.8244443,583.0178829,1573.318433,0.13,0.17,No,0,No,735.8244443,1573.318433,583.0178829,35,102.083333345,646.0336453068910,1.157865247971250,646.0336453068910,646.0336453068910,100.785433842954,545.248211463937,-4.88235294117647,0.06131865990980310,0.8429959334624840,0.06981453352449240,0.02587087310322050,3.0330169776507500,0.03941090236821460,14.83305471527020,195.18222127926300,569.2804997716250,5.72073719240507E-06,0.000995710102756675,2.93097239453317E-08,1.74906458519981E-06,GOOD
TRC02-CC-WAs,Tomatoes Processing,2019,226.4845932,78.52090496,49.10025147,3855.39617919,78.52090496,78.52090496,1.703333333,328.3723084,2094.852777,795.7155839,1.1100000000000000,0.17,No,0,No,328.3723084,795.7155839,2094.852777,35,59.616666655,576.8388432329710,1.1199456067683400,576.8388432329710,576.8388432329710,100.785433842954,476.053409390017,-4.88235294117647,0.19684211365432500,0.17459118696791900,0.17303182480684800,0.4555348745709080,47.3589610219463,0.003977757993036420,82146.92281373850,226.48463466996000,385.77817564228200,-4.14699597399704E-05,0.0005813662234572800,1.83102784847488E-07,1.50699387380851E-06,GOOD
TRC02-CC-WAs,Berries,2019,158.015039,5010.1193,4.8075,24086.1485,5010.1193,5010.1193,2.028759259,1089.617527,9329.126312,10036.28409,0.25,0.17,No,0,No,1089.617527,10036.28409,9329.126312,35,71.00657406500000,3560.1140316850000,1.1175655520450800,3560.1140316850000,3560.1140316850000,100.785433842954,3459.32859784205,-4.88235294117647,0.1770610822123640,0.08550698650547800,0.38218019684316800,0.35525173443899000,4.723140975692830,0.025314046215563100,3291.3290051469700,158.0150391706070,320.573940312438,-1.70606597293954E-07,0.0005331200580940280,1.07968582214478E-09,1.66301468855501E-06,GOOD
TUR01-CW-TID,Alfalfa,2019,9646.866442,205.8588937,7.063149253,1454.01209126056,205.8588937,205.8588937,4.9,409.846448,271.0060707,219.4180648,0.2790000000000000,0.17,No,0,No,409.846448,219.4180648,271.0060707,35,171.5,382.2415077605610,1.2920427576263600,382.2415077605610,382.2415077605610,96.8187671879539,285.422740572607,-4.88235294117647,0.0019649183629846300,0.9968184952939370,0.0005443064517779380,0.0006722798912999890,2.2317902911470700,0.0003715433827378580,51943.64318727670,9646.88060525001,47269.714125976300,-0.014163250009005400,-0.06856017625977980,1.4681710474753E-06,1.45040597277894E-06,GOOD
TUR01-CW-TID,Beans Dry,2019,381.394319,1415.3103,1.200351344,1698.86962078204,1415.3103,1415.3103,2.153333333,144.6880326,856.238012,120.7038647,1.68,0.17,No,0,No,144.6880326,120.7038647,856.238012,35,75.366666655,501.87304482704300,1.3516923104985500,501.87304482704300,501.87304482704300,96.8187671879539,405.054277639089,-4.88235294117647,0.13437250484319700,0.6625931158205290,0.025085457832595000,0.1779489215036790,0.9698433243245570,0.0015606894638566800,194237.9315204010,381.3985937805450,821.2783009036540,-0.004274780545131310,-0.009200784118320370,1.12082963279044E-05,1.12031295430221E-05,GOOD
TUR01-CW-TID,Corn,2019,45117.58334,44.88630607,26.76544219,1201.40183024,44.88630607,44.88630607,2.33,105.8936729,671.1863659,105.1073939,0.45000000000000000,0.17,No,0,No,105.8936729,105.1073939,671.1863659,35,81.55,237.66439753923100,1.187244762372570,237.66439753923100,237.66439753923100,96.8187671879539,140.845630351277,-4.88235294117647,0.05550581979765990,0.819074854478399,0.016981327371399900,0.10843799835254100,19.13147951265430,4.92540171195752E-05,542872.4824530490,45117.88508374050,105124.67046611100,-0.30174374049238400,-0.7012839108065240,6.68794111197145E-06,6.6710181917795E-06,GOOD
TUR01-CW-TID,Cucurbits,2019,428.020501,252.19315,13.35,3366.7785525,252.19315,252.19315,2.323333333,157.5963070907720,769.2425376605920,2198.3792982202000,0.05,0.17,No,0,No,157.7496505,2200.518352,769.9910214,35,81.237621314155,157.20286194500000,0.9990279318607540,160.3227882142860,160.3227882142860,96.8187671879539,63.5040210263319,-4.88235294117647,0.03843993563129090,0.6027417548242310,0.2658083769257710,0.09300993261870790,11.105507625256700,0.046726733773904000,9.75291242109959E-06,428.01320365143300,994.4132689153680,0.007297348566794430,0.0210282652915339,1.70490631867991E-05,2.11459574062877E-05,GOOD
TUR01-CW-TID,Field and Grain,2019,2295.471876,187.333843,2.812754651,526.924138187954,187.333843,187.333843,0.4,99.76076638,256.6110606,59.73354402,0.11100000000000000,0.17,No,0,No,99.76076638,59.73354402,256.6110606,35,14.0,96.81876718795390,1.166766440031170,96.81876718795390,96.81876718795390,96.8187671879539,0.0,-4.88235294117647,0.3831333740281920,0.00031121186621201800,0.11642063569722000,0.500134778408377,2.8281309645712800,0.00392468716484898,3.1087931888661000,2295.4812579806600,918.1924974474270,-0.009381980660691630,-0.0037470474267138300,4.08716863786643E-06,4.08091193132291E-06,GOOD
TUR01-CW-TID,Grapes Wine,2019,1196.681445,510.5784914,8.495282366,4337.5084544493,510.5784914,510.5784914,2.966666667,2378.3333770892400,790.2697821015720,864.330440544853,0.13,0.17,No,0,No,2519.211063,915.5280033,837.0804518,35,98.02683307319480,-38.14439699569730,0.9440786490739700,206.54802164044300,206.54802164044300,96.8187671879539,109.729254452489,-4.88235294117647,0.10243377989223300,0.8319976585871120,0.03425172007676600,0.03131684144388900,5.924610750747690,0.0064280328941740100,176.6267322533540,1196.3181942087200,3548.2504425356000,0.36325079128141600,1.9045113632892000,0.0003035484445749190,0.0005364586582897200,GOOD
TUR01-CW-TID,Orchards,2019,4280.105057,3117.281059,2.261810582,7050.69928631437,3117.281059,3117.281059,3.93200158,1004.69895,2566.6293,2437.46994,0.13,0.17,No,0,No,1004.69895,2437.46994,2566.6293,35,137.6200553,904.281041014366,1.0924983353331900,904.281041014366,904.281041014366,96.8187671879539,807.462273826412,-4.88235294117647,0.016313952025721700,0.9409215164875280,0.020830374258752300,0.02193415722799820,1.2722564599112100,0.0017972240376967200,460.11652459197100,4280.106181351650,16829.384004573200,-0.0011243516510148800,-0.00415788324244204,2.62692535823631E-07,2.47060989788035E-07,GOOD
TUR01-CW-TID,Pasture,2019,5552.495839,215.0,3.5,752.5,215.0,215.0,5.38,101.0837153,214.8226999,102.7869284,0.07650000000000000,0.17,No,0,No,101.0837153,102.7869284,214.8226999,35,188.30000000000000,145.50665640000000,1.1806829090022800,145.50665640000000,145.50665640000000,96.8187671879539,48.6878892120462,-4.88235294117647,0.00035386453258610600,0.9991903561850020,0.0001475023056394040,0.0003082769767729700,0.8638622674148650,0.00235423777052138,0.13382187431452800,5552.506210830880,29872.482794357300,-0.010371830876465500,-0.055180537267006,1.86795833391088E-06,1.84720632619351E-06,GOOD
TUR01-CW-TID,Potatoes,2019,3467.045555,960.1331262,14.27542043,13706.3040452752,960.1331262,960.1331262,1.842424242,1399.755757,8489.822961,1460.614703,0.41,0.17,No,0,Yes,1399.755757,1460.614703,8489.822961,35,64.48484847,2291.6257758052500,1.1435822011011700,2291.6257758052500,2291.6257758052500,96.8187671879539,2194.80700861729,-4.88235294117647,0.24748029038014900,0.08541521754506480,0.09792359516878640,0.5691808969060000,14.030279219316600,0.0007034878404543790,445794.43448103400,3467.0470057989100,6387.771358864530,-0.0014507989062622100,-0.002580214179943140,4.1845394969499E-07,4.03930428503755E-07,GOOD
TUR01-CW-TID,Subtropical,2019,144.7517946,826.2221391,4.405931004,3640.27773885189,826.2221391,826.2221391,3.186966356,735.8244443,583.0178829,1573.318433,0.13,0.17,No,0,No,735.8244443,1573.318433,583.0178829,35,111.54382246,636.5731561918910,1.154218427428950,636.5731561918910,636.5731561918910,96.8187671879539,539.754389003937,-4.88235294117647,0.03863086132012190,0.9006716198637430,0.04428647075441570,0.016411048061719500,2.763040419937860,0.05314136321117290,10.95337179061060,144.75184865705300,461.3192733446920,-5.40570534610652E-05,-0.00017398386955846900,3.73446516573033E-07,3.77144301633146E-07,GOOD
TUR01-CW-TID,Truck,2019,215.554326,548.8387,13.5325,7427.1597,548.8387,548.8387,1.116666667,393.2180654,1769.086233,2180.74051,0.41,0.17,No,0,No,393.2180654,2180.74051,1769.086233,35,39.083333345,3045.031566005000,1.614166726109400,3045.031566005000,3045.031566005000,96.8187671879539,2948.21279881705,-4.88235294117647,0.4611967500432480,0.008985042323844590,0.292518154212283,0.23730005342062500,13.522111329053800,0.011315126147103600,25764.293970965700,215.55442309577200,240.70244437500800,-9.70957724746313E-05,-0.00011360315608044400,4.5044687469938E-07,4.71965334594629E-07,GOOD
TUR01-CW-TID,Almonds,2019,56264.81115,5157.824281,1.067695081,5506.98361348606,5157.824281,5157.824281,4.06155976,1198.04631,1659.178231,515.5269696,0.4,0.17,No,0,No,1198.04631,515.5269696,1659.178231,35,142.1545916,1992.0775112860600,1.4921440704420100,1992.0775112860600,1992.0775112860600,96.8187671879539,1895.25874409811,-4.88235294117647,0.023017004649480500,0.9612923192145440,0.0037195693085769200,0.011971106827398400,0.5514767300427800,4.44327448880098E-05,5714567.977938750,56264.83778944860,228522.99735748100,-0.026639448617061100,-0.1044866414158610,4.73465529743649E-07,4.57226145281279E-07,GOOD
TUR01-CW-TID,Berries,2019,105.266366,5010.1193,4.8075,24086.1485,5010.1193,5010.1193,2.028759259,1089.617527,9329.126312,10036.28409,0.25,0.17,No,0,No,1089.617527,10036.28409,9329.126312,35,71.00657406500000,3560.1140316850000,1.1175655520450800,3560.1140316850000,3560.1140316850000,96.8187671879539,3463.29526449705,-4.88235294117647,0.1770610822123640,0.08550698650547800,0.3821801968431680,0.35525173443899000,4.723140975692830,0.03799884190929510,2194.5275800776500,105.26638720226400,213.56016329728500,-2.120226368163E-05,-4.86135020025813E-05,2.01415366439362E-07,2.2763380734536E-07,GOOD
TUR01-CW-TID,Pistachios,2019,109.1731741,4636.170568,1.382293453,6408.54822313769,4636.170568,4636.170568,3.823215774,1670.783317,1653.809241,333.5859804,0.4,0.17,No,0,No,1670.783317,333.5859804,1653.809241,35,133.81255209,2616.5571326476900,1.6095447258401800,2616.5571326476900,2616.5571326476900,96.8187671879539,2519.73836545974,-4.88235294117647,0.043034384570024700,0.9370170409571030,0.00334838521370095,0.01660018925917190,0.7880159273621930,0.02289939832389650,15021.31024024200,109.17321226412700,417.39274962679900,-3.81641267352961E-05,-0.00014831003102244700,3.49574215918085E-07,3.55325011882258E-07,GOOD
TUR01-CW-TID,Walnuts,2019,6309.030745,2092.008952,1.920558157,4017.82485728062,2092.008952,2092.008952,3.711898726,1028.336919,1097.455103,360.3252181,0.13,0.17,No,0,No,1028.336919,360.3252181,1097.455103,35,129.91645541,1401.7911617706200,1.4627104653293800,1401.7911617706200,1401.7911617706200,96.8187671879539,1304.97239458267,-4.88235294117647,0.029511463402854900,0.9527852595822560,0.0043757876678301600,0.013327489347059600,1.0346102744350300,0.0012192534801647600,873.2760041761090,6309.032032419810,23418.487588887400,-0.0012874198055214900,-0.004404227107443150,2.04059840180965E-07,1.88066283914068E-07,GOOD
TUR02-SE-MID,Pasture,2019,89.662423,215.0,3.5,752.5,215.0,215.0,5.34,101.0837153,214.8226999,102.7869284,0.07650000000000000,0.17,No,0,No,101.0837153,102.7869284,214.8226999,35,186.9,146.90665640000000,1.183412390906380,146.90665640000000,146.90665640000000,146.9066564,0.0,-4.88235294117647,0.00037182951911851200,0.9991519558821100,0.00015411571786696500,0.00032209888090408300,0.8716576138173030,0.1457901201804080,0.0014584819237923500,89.66240947540570,478.79652145292100,1.35245943369E-05,0.0008173670787527950,1.50839045883246E-07,1.70712535864799E-06,GOOD
TUR02-SE-MID,Almonds,2019,3716.255281,5157.824281,1.067695081,5506.98361348606,5157.824281,5157.824281,4.088502756,1198.04631,1659.178231,515.5269696,0.4,0.17,No,0,No,1198.04631,515.5269696,1659.178231,35,143.09759646000000,1991.1345064260600,1.491743854429490,1991.1345064260600,1991.1345064260600,146.9066564,1844.22785002606,-4.88235294117647,0.022165325744987700,0.9627201191559900,0.00358299634585028,0.01153155875317240,0.5472674753548660,0.0006727202011071960,371216.84442990100,3716.255332574680,15193.901717100300,-5.15746805831441E-05,0.018241267731355000,1.38781317975728E-08,1.20056363211975E-06,GOOD
TUR03-E-WA,Alfalfa,2019,445.397606,205.8588937,7.063149253,1454.01209126056,205.8588937,205.8588937,4.916666667,409.846448,271.0060707,219.4180648,0.2790000000000000,0.17,No,0,No,409.846448,219.4180648,271.0060707,35,172.083333345,381.65817441556100,1.2913399191214100,381.65817441556100,381.65817441556100,94.2521005329539,287.406073882607,-4.88235294117647,0.0019247657300234000,0.9968826302820100,0.0005335766333065820,0.0006590273546599600,2.222707819102470,0.008047257871163780,2405.088873325800,445.41225577901500,2189.943593955640,-0.014649779014973800,-0.07203097383762720,3.28914633074471E-05,3.28927846980887E-05,GOOD
TUR03-E-WA,Corn,2019,6319.753986,44.88630607,26.76544219,1201.40183024,44.88630607,44.88630607,2.393333333,105.8936729,671.1863659,105.1073939,0.45000000000000000,0.17,No,0,No,105.8936729,105.1073939,671.1863659,35,83.76666665500000,235.4477308842310,1.1845202790065000,235.4477308842310,235.4477308842310,94.2521005329539,141.195630351277,-4.88235294117647,0.04839182938748410,0.8415533259252400,0.014901031684357500,0.09515381300291820,18.62618783459340,0.00035163112791179200,76149.62734281440,6320.699969400490,15127.541915533600,-0.945983400492878,-2.2640444801709200,0.00014968674454551400,0.00014968614127108500,GOOD
TUR03-E-WA,Field and Grain,2019,2911.206386,187.333843,2.812754651,526.924138187954,187.333843,187.333843,0.473333333,99.76076638,256.6110606,59.73354402,0.11100000000000000,0.17,No,0,No,99.76076638,59.73354402,256.6110606,35,16.566666655000000,94.25210053295390,1.1598450301521500,94.25210053295390,94.25210053295390,94.2521005329539,0.0,-4.88235294117647,0.37983103785159800,0.0008414845256018600,0.1169440686109250,0.5023834090118760,2.830730683879630,0.0030945964711857500,3.9426919923545700,2911.47255416818,1378.0970113516600,-0.26616816818022900,-0.12598961539788400,9.14288212131688E-05,9.14312517538544E-05,GOOD
TUR03-E-WA,Grapes Table,2019,222.208946,390.5459,12.435,4856.4382665,390.5459,390.5459,2.973333333,548.8575719,1488.730159,2157.124338,0.13,0.17,No,0,No,548.8575719,2157.124338,1488.730159,35,104.06666665500000,557.6595309450000,1.0759286732238500,557.6595309450000,557.6595309450000,94.2521005329539,463.407430412046,-4.88235294117647,0.042514845590885300,0.8174033241434480,0.08288150984256170,0.05720032042310440,8.81682307229474,0.034617452765865200,13.343578957149000,222.21129179224900,660.7082447954410,-0.0023457922491729700,-0.0069787628435733500,1.05566958099562E-05,1.05626600134728E-05,GOOD
TUR03-E-WA,Grapes Wine,2019,7184.75592,510.5784914,8.495282366,4337.5084544493,510.5784914,510.5784914,2.973333333,2378.2065583431100,790.227642919641,864.2843522614490,0.13,0.17,No,0,No,2519.211063,915.5280033,837.0804518,35,98.24187928466050,-38.377730305697300,0.9440283084145500,206.54802164044300,206.54802164044300,94.2521005329539,112.295921107489,-4.88235294117647,0.1013092895376530,0.8338422192124000,0.03387556960501660,0.030972921644929500,5.911295528779580,0.0010706428691467200,1061.489165603250,7182.599786762200,21351.272091898300,2.1561332378032600,11.402174506802100,0.00030009832787795800,0.000533742843457252,GOOD
TUR03-E-WA,Orchards,2019,1145.238754,3117.281059,2.261810582,7050.69928631437,3117.281059,3117.281059,4.198669817,1004.69895,2566.6293,2437.46994,0.13,0.17,No,0,No,1004.69895,2437.46994,2566.6293,35,146.95344359500000,894.947652719366,1.0908418826719600,894.947652719366,894.947652719366,94.2521005329539,800.695552186412,-4.88235294117647,0.011249002100089800,0.959118579544182,0.014433792282583000,0.015198626073145100,1.180167224704810,0.00671677208393499,122.654848345339,1145.2455327984900,4808.507851938640,-0.006778798491495760,-0.02846226014844430,5.91911378113892E-06,5.91918106367248E-06,GOOD
