g,i,hr,xland,p,y,xwater_unit,omegaland,omegasupplies,omegalabor,theta,sigma,omegaland_init,omegasupplies_init,omegalabor_init,omegawater_unit,omegawater,mprof_init,f_adjustment,mprof,lambdaland,lambdacrop,rho,betaland,betawater,betasupplies,betalabor,tau,gamma,delta,xlandcalib,xwatercalib,diffland,diffwater,percdiffland,percdiffwater,status,year
SAN JOAQUIN VALLEY - KAWEAH - KAW01-CC-TID,Pasture,Tulare Lake,2752.748838,221.7503675,4.75,4.768194291,0.350906068,0.190014026,0.155066311,0.51,0.17,328.209843,177.7241242,145.0367898,50,238.40971455000000,814.20854467,4.1954517202982,814.20854467,694.3413475455,119.8671971245,-4.88235294117647,0.001663076762918950,0.9983362186904830,3.87949474998996E-07,3.16597122901238E-07,1.3500439594251000,0.0007123004782194700,23754.66049462050,2752.744154540380,13125.613269394300,0.004683459616899200,0.028024514147546100,1.70137556766783E-06,2.13509675603828E-06,GOOD,1
SAN JOAQUIN VALLEY - KAWEAH - KAW01-CC-TID,Tomato Processing,Tulare Lake,385.3885214,98.66545378,56.15,2.220206136,0.124471553,0.533148968,0.188806686,0.74,0.17,657.2463564,2815.18314,996.9547547,50,111.0103068,5428.20849574,47.16973588223000,5428.20849574,694.3413475455,4733.8671481945,-4.88235294117647,0.4988667461859360,0.5010669056975850,4.89966795517305E-05,1.73514369274109E-05,48.89939639547260,0.0035064649731712300,349521.21773696400,385.38851246417300,855.6416676276880,8.93582677008453E-06,0.0002923285589986340,2.31865410459641E-08,3.41648227505792E-07,GOOD,1
SAN JOAQUIN VALLEY - KAWEAH - KAW01-CC-TID,Truck Crops,Tulare Lake,984.4331919,4317.258086,5.3101875,1.84535452,0.139554281,0.396137579,0.419814805,0.33,0.17,7441.94487,27484.23099,27982.75263,50,92.26772600000000,22832.226689886100,234.2094476541190,22832.226689886100,694.3413475455,22137.8853423406,-4.88235294117647,0.9254988176514700,0.07446810811703930,1.60572433479371E-05,1.70169881432828E-05,5.231002049849500,0.0030782211075740000,347372.29275509900,984.4331902685610,1816.6276438488900,1.63143954523548E-06,0.0005964617996596640,1.65723744247868E-09,3.28334541115387E-07,GOOD,1
SAN JOAQUIN VALLEY - KAWEAH - KAW01-CC-TID,Vineyard,Tulare Lake,488.2791055,1262.920328,12.56731331,4.00891598,0.302297005,0.200476183,0.304083218,0.13,0.17,2773.231975,2743.166444,4105.247296,50,200.44579900000000,15670.262792138000,75.10822139050530,15670.262792138000,694.3413475455,14975.9214445925,-4.88235294117647,0.08164103503312780,0.9183563362964000,1.04444753501265E-06,1.58422293723946E-06,7.542472661170380,0.015753915344034100,433.79748364129800,488.2791041194040,1957.4692564837900,1.38059630216958E-06,0.0006522552694150360,2.82747364492659E-09,3.33213433577224E-07,GOOD,1
SAN JOAQUIN VALLEY - KERN COUNTY - KRN01-NW,Alfalfa,Tulare Lake,38538.6749,277.7988945,8.566,4.524530937,0.306290873,0.200481491,0.157957374,1.86,0.17,739.7198673,484.1807412,381.4811931,50,226.22654685000000,2152.7340536990000,9.988527864312060,2152.7340536990000,483.994861439884,1668.73919225912,-4.88235294117647,0.005958966871844320,0.9940400410773900,5.54872353552872E-07,4.37178412008175E-07,3.0618993334140100,1.3950516202158E-05,69885364.88148630,38538.67161346760,174369.38839014100,0.0032865323664736900,0.03846589458407830,8.52788108309789E-08,2.20599994377667E-07,GOOD,1
SAN JOAQUIN VALLEY - KERN COUNTY - KRN01-NW,Almonds & Pistachios,Tulare Lake,522962.0281,5254.957539,1.2765,3.767767793,0.287448101,0.299096541,0.094248449,0.4,0.17,2039.310074,2110.873995,639.9084906,50,188.38838965,6518.8841157925,33.78936143039100,6518.8841157925,483.994861439884,6034.88925435262,-4.88235294117647,0.050576725798651300,0.9494202225710140,2.32043651455116E-06,7.31193820457497E-07,0.6967936948755590,4.78046180347525E-06,103629626.52598800,522962.0263929900,1970399.2315864700,0.0017070097965188300,0.25485067581757900,3.26411805216653E-09,1.29339597158746E-07,GOOD,1
SAN JOAQUIN VALLEY - KERN COUNTY - KRN01-NW,Citrus & Subtropical,Tulare Lake,65978.99748,1062.045455,16.13,3.608433712,0.183365181,0.131883505,0.371008972,0.13,0.17,2549.235389,1743.692937,5418.931559,50,180.4216856,16949.685245892000,90.08462488739090,16949.685245892000,483.994861439884,16465.6903844521,-4.88235294117647,0.151525979423966,0.8484695248907360,1.17899304847328E-06,3.31669224979438E-06,10.983146515778200,0.00011658721693428900,64447.64643573480,65978.99745733720,238080.80923862900,2.26627889787778E-05,0.029552166146459100,3.43484894350623E-10,1.2412660462956E-07,GOOD,1
SAN JOAQUIN VALLEY - KERN COUNTY - KRN01-NW,Corn,Tulare Lake,42889.66064,253.0253431,19.8995,2.280437339,0.234536008,0.556552162,0.088672787,0.3,0.17,423.9938724,1022.014707,159.5840787,50,114.02186695,4920.1761871114500,41.734066715405800,4920.1761871114500,483.994861439884,4436.18132567156,-4.88235294117647,0.4353155589854900,0.5646273570686460,4.92389414499965E-05,7.84500441362225E-06,16.86209305963470,7.77188087663389E-05,2036375.3954467200,42889.66065263810,97807.17136140950,-1.2638105545193E-05,0.012219085154356400,2.94665552410698E-10,1.24930344654084E-07,GOOD,1
SAN JOAQUIN VALLEY - KERN COUNTY - KRN01-NW,Cotton,Tulare Lake,10923.02622,3766.024208,0.776,3.749301711,0.148539114,0.445240339,0.078228087,0.68,0.17,378.6944542,1135.122209,199.4393382,50,187.46508555,2734.2976923180000,14.793846223969500,2734.2976923180000,483.994861439884,2250.30283087812,-4.88235294117647,0.022482431461854700,0.9775132646162490,3.66073587059646E-06,6.43186025804011E-07,0.3615777515297290,0.0001346319422543800,3841078.3487893500,10923.026059652600,40953.7149481986,0.00016034742111514800,0.005947745266894340,1.46797616233451E-08,1.45230888348497E-07,GOOD,1
SAN JOAQUIN VALLEY - KERN COUNTY - KRN01-NW,Cucurbits,Tulare Lake,1817.037687,829.3999693,16.1025,2.442132231,0.087908733,0.228781824,0.653570009,0.05,0.17,920.9338517,2396.72349,6846.813993,50,122.10661155,13232.336133537200,103.34550057282000,13232.336133537200,483.994861439884,12748.3412720974,-4.88235294117647,0.5808161425918550,0.41914512798212200,1.00420131705521E-05,2.86874128525869E-05,14.434004173000100,0.011006926352210500,0.002387266903188910,1817.037686989560,4437.445766659420,1.04450919025112E-08,0.0005337049742593080,5.74841786565057E-12,1.20272998957865E-07,GOOD,1
SAN JOAQUIN VALLEY - KERN COUNTY - KRN01-NW,Dry Beans,Tulare Lake,681.610732,1204.529622,1.604,1.919782133,0.272510229,0.483520066,0.106180731,1.68,0.17,521.9411016,903.6303871,214.6292221,50,95.98910665,1835.2141960120000,18.99883696104370,1835.2141960120000,483.994861439884,1351.21933457212,-4.88235294117647,0.44182668085345600,0.5580313701229150,0.00011638987368333100,2.55591499457931E-05,1.3712182085770800,0.0008732815774357490,853395.8189068600,681.610746716518,1308.5439802298000,-1.47165179669173E-05,0.0001247248476374810,2.15907955611786E-08,9.53157384342067E-08,GOOD,1
SAN JOAQUIN VALLEY - KERN COUNTY - KRN01-NW,Grain,Tulare Lake,24052.21207,299.3468083,2.38,0.715524558,0.351483763,0.486359995,0.112954365,0.74,0.17,345.3012994,477.8051109,110.9675411,50,35.7762279,675.718377731,18.474663092017000,675.718377731,483.994861439884,191.723516291116,-4.88235294117647,0.9889142621152900,0.01020909694588080,0.0007114180988854650,0.00016522283994413400,2.4001978516748800,5.61840776814401E-05,885060.8920212620,24052.217700333800,17209.950234268000,-0.005630333846056600,-0.0018239590244775200,2.34087984492671E-07,1.05982829291048E-07,GOOD,1
SAN JOAQUIN VALLEY - KERN COUNTY - KRN01-NW,Lettuce,Tulare Lake,3421.401921,684.769363,16.01225,2.300762612,0.164570286,0.334656366,0.457537993,0.25,0.17,2859.243032,5814.317411,7949.261967,50,115.03813060000000,10848.703337451800,90.02611471279900,10848.703337451800,483.994861439884,10364.7084760119,-4.88235294117647,0.617336839118287,0.38261808237530000,1.90430655930377E-05,2.603544081993E-05,14.537574373055600,0.0011691114029745100,162379.11234170500,3421.401921299340,7871.832661423380,-2.99338807963068E-07,0.0009590383961040060,8.7490103435605E-11,1.21831639532004E-07,GOOD,1
SAN JOAQUIN VALLEY - KERN COUNTY - KRN01-NW,Onions & Garlic,Tulare Lake,7376.153245,2882.549818,7.8,1.253629891,0.178481578,0.383051703,0.272440319,0.41,0.17,887.6914461,1905.136225,1355.002253,50,62.681494550000000,22420.373112250000,337.1340532176900,22420.373112250000,483.994861439884,21936.3782508101,-4.88235294117647,0.9916124315298510,0.008358577477886590,1.6941547090128E-05,1.20494451726481E-05,7.791055475087410,0.0003306634649838950,5787985.218944660,7376.1532507028900,9246.965074382070,-5.70289103052346E-06,0.0011141465802211300,7.7315246051717E-10,1.20487796484353E-07,GOOD,1
SAN JOAQUIN VALLEY - KERN COUNTY - KRN01-NW,Other Deciduous,Tulare Lake,17181.63646,2358.861787,3.868333333,3.502172688,0.215021845,0.341552948,0.346579073,0.13,0.17,2284.866179,4950.948854,6009.195442,50,175.1086344,8948.851890326040,49.37366096997130,8948.851890326040,483.994861439884,8464.85702888616,-4.88235294117647,0.10105367872964100,0.8989385508208970,3.85684700037406E-06,3.91360246169643E-06,2.4286639071828200,0.00044770518281049100,8628.032118458190,17181.636449531100,60173.05040594110,1.04689388535917E-05,0.007539415899373130,6.09309763826285E-10,1.25295541839001E-07,GOOD,1
SAN JOAQUIN VALLEY - KERN COUNTY - KRN01-NW,Pasture,Tulare Lake,2242.896712,167.5,5.0,4.768194291,0.350906068,0.190014026,0.155066311,0.51,0.17,328.209843,177.7241242,145.0367898,50,238.40971455000000,598.394299045,3.3358428696317900,598.394299045,483.994861439884,114.399437605116,-4.88235294117647,0.0012229901536892500,0.9987763049891350,3.88120490780373E-07,3.16736685158294E-07,1.3560290979562100,0.0008742196210975100,18474.62524806340,2242.895861673920,10694.56143180630,0.0008503260851284720,0.005865654782610360,3.79119591454674E-07,5.48470510256445E-07,GOOD,1
SAN JOAQUIN VALLEY - KERN COUNTY - KRN01-NW,Potatoes,Tulare Lake,17905.94555,444.581011,23.95,1.233512156,0.150675135,0.475005897,0.095288578,0.41,0.17,793.9256634,2502.863999,502.0871398,50,61.6756078,10585.318636040000,162.51983003865000,10585.318636040000,483.994861439884,10101.3237746001,-4.88235294117647,0.9839741742539230,0.015972813922168100,4.41542572678281E-05,8.85756664132004E-06,23.89956396277680,0.00013621310214717500,6470100.8784475100,17905.945580590400,22087.1988310086,-3.05904068227392E-05,0.00266959050350124,1.70839382580046E-09,1.20865945983643E-07,GOOD,1
SAN JOAQUIN VALLEY - KERN COUNTY - KRN01-NW,Safflower,Tulare Lake,738.8439503,565.3467595,1.069333333,2.392307778,0.396694215,0.424242424,0.112947658,0.74,0.17,212.2655769,227.006242,60.43672676,50,119.61538890000000,483.99486143988400,4.7761077560451300,483.99486143988400,483.994861439884,0.0,-4.88235294117647,0.05416028291923210,0.9457796533441420,4.74349510059407E-05,1.26287856196714E-05,0.6158239893528470,0.0018290078044256200,56.1507903519167,738.8444150706650,1767.5429895478700,-0.0004647706646210280,-0.0008605169368820500,6.29051187916356E-07,4.86843805728033E-07,GOOD,1
SAN JOAQUIN VALLEY - KERN COUNTY - KRN01-NW,Tomato Processing,Tulare Lake,6474.373852,100.1550886,56.328,2.220206136,0.124471553,0.533148968,0.188806686,0.74,0.17,657.2463564,2815.18314,996.9547547,50,111.0103068,5529.6790966538,48.03368625942330,5529.6790966538,483.994861439884,5045.68423521392,-4.88235294117647,0.5034967400253460,0.49643752485156200,4.85439969114357E-05,1.71911261807833E-05,49.143592449579100,0.0002087230954285880,6258580.461164430,6474.373858199840,14374.442785173900,-6.19983529759338E-06,0.0017677944688330200,9.57596122701223E-10,1.22981758517268E-07,GOOD,1
SAN JOAQUIN VALLEY - KERN COUNTY - KRN01-NW,Truck Crops,Tulare Lake,20378.4245,5028.993738,10.58063333,1.84535452,0.139554281,0.396137579,0.419814805,0.33,0.17,7441.94487,27484.23099,27982.75263,50,92.26772600000000,53116.71552797910,543.5998163151060,53116.71552797910,483.994861439884,52632.7206665392,-4.88235294117647,0.9665549079314750,0.033430244375073100,7.2084222720938E-06,7.63927117986632E-06,10.510939070451700,0.0001487015362891780,17096122.912086800,20378.424502560400,37605.41316501910,-2.56037310464308E-06,0.004596534658048770,1.25641366664193E-10,1.22230650040752E-07,GOOD,1
SAN JOAQUIN VALLEY - KERN COUNTY - KRN01-NW,Vineyard,Tulare Lake,74033.47477,1575.156004,12.05608017,4.00891598,0.302297005,0.200476183,0.304083218,0.13,0.17,2773.231975,2743.166444,4105.247296,50,200.44579900000000,18788.95440907480,89.86669742814510,18788.95440907480,483.994861439884,18304.959547635,-4.88235294117647,0.09632384240998930,0.9036735709469630,1.02774881201126E-06,1.55889423559137E-06,7.481720916982540,0.00010390310216027800,80393.44651344410,74033.47473953680,296793.9431955770,3.04631830658764E-05,0.036864803347270900,4.11478498888731E-10,1.24210077777761E-07,GOOD,1
SAN JOAQUIN VALLEY - KINGS - KGS01-NE-FID,Alfalfa,Tulare Lake,29758.31617,279.2312585,8.356666667,4.524530937,0.306290873,0.200481491,0.157957374,1.86,0.17,739.7198673,484.1807412,381.4811931,50,226.22654685000000,2106.551273703410,9.79467466441285,2106.551273703410,707.480879413051,1399.07039429036,-4.88235294117647,0.005831892286215610,0.9941671155361990,5.54943286413846E-07,4.37234299304273E-07,2.9751849933092100,1.80666945512244E-05,45244341.8244493,29758.316361280500,134642.39963956900,-0.00019128045823890700,0.022504622844280700,6.42779843947424E-09,1.6714362743846E-07,GOOD,1
SAN JOAQUIN VALLEY - KINGS - KGS01-NE-FID,Almonds & Pistachios,Tulare Lake,582845.8701,4800.963464,1.290666667,3.767767793,0.287448101,0.299096541,0.094248449,0.4,0.17,2039.310074,2110.873995,639.9084906,50,188.38838965,6007.374329728660,31.212779831310400,6007.374329728660,707.480879413051,5299.8934503156,-4.88235294117647,0.04679405112739830,0.9532028850840180,2.32968155484915E-06,7.34107029370296E-07,0.6937382877766540,4.289298643518E-06,101430415.06573900,582845.8718505100,2196027.548533050,-0.0017505103023722800,0.349112787283957,3.00338458617188E-09,1.58974659501461E-07,GOOD,1
SAN JOAQUIN VALLEY - KINGS - KGS01-NE-FID,Citrus & Subtropical,Tulare Lake,140469.668,765.0541735,17.63613333,3.608433712,0.183365181,0.131883505,0.371008972,0.13,0.17,2549.235389,1743.692937,5418.931559,50,180.4216856,13311.489465261000,70.95267352085310,13311.489465261000,707.480879413051,12604.0085858479,-4.88235294117647,0.12300231783736500,0.8769930353431800,1.21862796705897E-06,3.42819148845794E-06,11.513328944235700,5.47613431556462E-05,105030.18558945900,140469.66806832200,506875.4051203430,-6.8321853177622E-05,0.08040430484106760,4.86381538095626E-10,1.58627329861582E-07,GOOD,1
SAN JOAQUIN VALLEY - KINGS - KGS01-NE-FID,Corn,Tulare Lake,49789.98829,74.07582338,23.758,2.280437339,0.234536008,0.556552162,0.088672787,0.3,0.17,423.9938724,1022.014707,159.5840787,50,114.02186695,1644.99178395504,14.587164639953900,1644.99178395504,707.480879413051,937.510904541989,-4.88235294117647,0.20493843667926800,0.7949811905533200,6.93271974966391E-05,1.10455699153791E-05,17.410459897853400,6.69478633720187E-05,499689.20474284300,49789.99001839300,113542.93332373800,-0.0017283929482800900,0.01508115058823020,3.47136644863848E-08,1.32823313117179E-07,GOOD,1
SAN JOAQUIN VALLEY - KINGS - KGS01-NE-FID,Cotton,Tulare Lake,9376.797678,3672.319284,0.832,3.749301711,0.148539114,0.445240339,0.078228087,0.68,0.17,378.6944542,1135.122209,199.4393382,50,187.46508555,2867.2325511980000,15.466784374683900,2867.2325511980000,707.480879413051,2159.75167178495,-4.88235294117647,0.02354967350081650,0.9764460272762580,3.65673912277281E-06,6.42483802961472E-07,0.3911317081300420,0.0001568326720693180,3164672.6168728900,9376.797798008530,35156.438191990800,-0.00012000852439086900,0.005385835480410610,1.27984551348948E-08,1.53196254578138E-07,GOOD,1
SAN JOAQUIN VALLEY - KINGS - KGS01-NE-FID,Cucurbits,Tulare Lake,624.3752474,559.0199839,16.16585185,2.442132231,0.087908733,0.228781824,0.653570009,0.05,0.17,920.9338517,2396.72349,6846.813993,50,122.10661155,8913.957368800790,69.92946058095940,8913.957368800790,707.480879413051,8206.47648938773,-4.88235294117647,0.48277746666538600,0.5171747458745570,1.23906381413809E-05,3.53968219152674E-05,13.965059172886200,0.03203201933978520,0.0005280650513329550,624.3752477845200,1524.8067191020000,-3.84520149054879E-07,0.00019681214325828500,6.15847842553149E-10,1.29073485438839E-07,GOOD,1
SAN JOAQUIN VALLEY - KINGS - KGS01-NE-FID,Dry Beans,Tulare Lake,62.71567891,1030.446282,1.46,1.919782133,0.272510229,0.483520066,0.106180731,1.68,0.17,521.9411016,903.6303871,214.6292221,50,95.98910665,1407.6002540440000,14.793923872868200,1407.6002540440000,707.480879413051,700.119374630949,-4.88235294117647,0.3777800180620580,0.6220617452113040,0.0001297448348332610,2.84918918051065E-05,1.2124534605633600,0.009491057189898090,40692.83008093460,62.715697802312600,120.4005033377780,-1.8892312574792E-05,-6.35073947847786E-05,3.01237472082592E-07,5.27468129470675E-07,GOOD,1
SAN JOAQUIN VALLEY - KINGS - KGS01-NE-FID,Grain,Tulare Lake,19312.71515,284.959751,2.724666667,0.715524558,0.351483763,0.486359995,0.112954365,0.74,0.17,345.3012994,477.8051109,110.9675411,50,35.7762279,739.6933089633200,20.133618704088300,739.6933089633200,707.480879413051,32.2124295502684,-4.88235294117647,0.9898628803421950,0.009335493804274800,0.0006505413054260300,0.00015108454810447200,2.7458402608447900,6.99721059859028E-05,120483.39861144100,19312.794500532400,13818.776519906100,-0.0793505323563295,-0.05454842248946080,4.10871965645543E-06,3.94742890131425E-06,GOOD,1
SAN JOAQUIN VALLEY - KINGS - KGS01-NE-FID,Lettuce,Tulare Lake,426.8625416,703.180068,19.4,2.300762612,0.164570286,0.334656366,0.457537993,0.25,0.17,2859.243032,5814.317411,7949.261967,50,115.03813060000000,13525.698423955,112.00569514707700,13525.698423955,707.480879413051,12818.2175445419,-4.88235294117647,0.6679222340791170,0.33203864647790800,1.65257054372568E-05,2.25937375375422E-05,17.89207551131400,0.009370698082354290,25054.361573669600,426.862542496044,982.1092674676010,-8.96044014098152E-07,0.00010870897347103900,2.09913948115365E-09,1.10689273626784E-07,GOOD,1
SAN JOAQUIN VALLEY - KINGS - KGS01-NE-FID,Onions & Garlic,Tulare Lake,2592.759293,2494.839092,7.6995,1.253629891,0.178481578,0.383051703,0.272440319,0.41,0.17,887.6914461,1905.136225,1355.002253,50,62.681494550000000,19145.498120704000,288.02902960342000,19145.498120704000,707.480879413051,18438.0172412909,-4.88235294117647,0.990191806654771,0.009774292071171330,1.9810982171847E-05,1.4090291885744E-05,7.689171379751740,0.0009407060643187530,1710053.2847278900,2592.75930199138,3250.360093501010,-8.99138012755429E-06,0.00045637182165592100,3.46788078316003E-09,1.40406522492951E-07,GOOD,1
SAN JOAQUIN VALLEY - KINGS - KGS01-NE-FID,Other Deciduous,Tulare Lake,156526.4467,1879.357431,5.071333333,3.502172688,0.215021845,0.341552948,0.346579073,0.13,0.17,2284.866179,4950.948854,6009.195442,50,175.1086344,9354.836196185550,51.570398607122400,9354.836196185550,707.480879413051,8647.35531677249,-4.88235294117647,0.10515601203348100,0.8948362529774310,3.83924631441198E-06,3.89574277270641E-06,3.2094526030461200,4.91438210889105E-05,80296.82959181230,156526.44682251600,548182.5593400750,-0.00012251632870174900,0.0872423523105681,7.82719669964561E-10,1.59148329219228E-07,GOOD,1
SAN JOAQUIN VALLEY - KINGS - KGS01-NE-FID,Pasture,Tulare Lake,8949.879421,195.8454994,4.833333333,4.768194291,0.350906068,0.190014026,0.155066311,0.51,0.17,328.209843,177.7241242,145.0367898,50,238.40971455000000,707.4808794130510,3.770345187593910,707.4808794130510,707.480879413051,0.0,-4.88235294117647,0.0014454870814290100,0.9985538082184160,3.88034029422192E-07,3.16666125925697E-07,1.344055824105410,0.00021908499785200500,225.43452630616200,8949.795927960670,42674.35694903110,0.08349303933391640,0.4070113195266460,9.32895689499551E-06,9.53751776822486E-06,GOOD,1
