g,i,year,xwater,omegaland,omegasupply,omegalabor,p,y,xland
38,PEAR,2017,3.699755833,739.6771015,6441.684748,3597.016492,802.816,15.2,1480.693692
38,PEAR,2018,3.699755833,625.8837241,5450.68332,3043.644413,535,19.3,1534.638405
39,PEAR,2008,3.718840799,502.6653762,4377.601903,2444.439127,528.198,15.7,470.044665
39,PEAR,2009,3.615645728,466.6532796,4063.980496,2269.31392,409.5,18.8,364.575779
39,PEAR,2010,3.347929976,570.990712,4972.632184,2776.702163,554.112,17,364.575779
39,PEAR,2011,3.445950165,570.7083415,4970.173081,2775.329008,431.892,21.8,364.575785
39,PEAR,2012,3.596445585,634.829385,5528.589108,3087.14676,575.444,18.2,360.746426
39,PEAR,2013,3.445348172,705.3944213,6143.124447,3430.301359,559.482,20.8,345.003689
39,PEAR,2014,3.638003361,734.9032675,6400.11048,3573.801551,621.746,19.5,352.718563
39,PEAR,2015,3.685703825,749.4631698,6526.909458,3644.605702,675.642,18.3,305.729558
39,PEAR,2016,3.688255976,724.3232836,6307.971734,3522.351566,711.28,16.8,311.027048
39,PEAR,2017,3.60275644,739.6771015,6441.684748,3597.016492,802.816,15.2,311.027044
39,PEAR,2018,3.60275644,625.8837241,5450.68332,3043.644413,535,19.3,311.027047
40,PEAR,2008,4.259910096,502.6653762,4377.601903,2444.439127,528.198,15.7,251.714309
40,PEAR,2009,4.259910096,466.6532796,4063.980496,2269.31392,409.5,18.8,251.71431
40,PEAR,2010,4.236757087,570.990712,4972.632184,2776.702163,554.112,17,287.653176
40,PEAR,2011,4.231975745,570.7083415,4970.173081,2775.329008,431.892,21.8,287.653178
40,PEAR,2012,4.259910096,634.829385,5528.589108,3087.14676,575.444,18.2,287.653168
40,PEAR,2013,4.255712999,705.3944213,6143.124447,3430.301359,559.482,20.8,287.653178
40,PEAR,2014,4.259910096,734.9032675,6400.11048,3573.801551,621.746,19.5,269.952014
40,PEAR,2015,4.240641481,749.4631698,6526.909458,3644.605702,675.642,18.3,269.951984
40,PEAR,2016,4.222938357,724.3232836,6307.971734,3522.351566,711.28,16.8,273.898043
40,PEAR,2017,4.243283321,739.6771015,6441.684748,3597.016492,802.816,15.2,273.898042
40,PEAR,2018,4.259910096,625.8837241,5450.68332,3043.644413,535,19.3,273.898042
41,PEAR,2008,4.514854797,502.6653762,4377.601903,2444.439127,528.198,15.7,505.102426
41,PEAR,2009,4.514854797,466.6532796,4063.980496,2269.31392,409.5,18.8,505.102426
41,PEAR,2010,4.49764662,570.990712,4972.632184,2776.702163,554.112,17,511.556162
41,PEAR,2011,4.51141941,570.7083415,4970.173081,2775.329008,431.892,21.8,640.453588
41,PEAR,2012,4.475358274,634.829385,5528.589108,3087.14676,575.444,18.2,640.453603
41,PEAR,2013,4.497485922,705.3944213,6143.124447,3430.301359,559.482,20.8,640.453588
41,PEAR,2014,4.514854797,734.9032675,6400.11048,3573.801551,621.746,19.5,714.108015
41,PEAR,2015,4.514854797,749.4631698,6526.909458,3644.605702,675.642,18.3,714.107943
41,PEAR,2016,4.472119161,724.3232836,6307.971734,3522.351566,711.28,16.8,714.107943
41,PEAR,2017,4.513751702,739.6771015,6441.684748,3597.016492,802.816,15.2,667.851616
41,PEAR,2018,4.511835745,625.8837241,5450.68332,3043.644413,535,19.3,667.851616
42,PEAR,2011,4.456824651,570.7083415,4970.173081,2775.329008,431.892,21.8,62.611018
42,PEAR,2012,4.425157118,634.829385,5528.589108,3087.14676,575.444,18.2,62.61102
42,PEAR,2013,4.492975916,705.3944213,6143.124447,3430.301359,559.482,20.8,62.611018
42,PEAR,2014,4.511054366,734.9032675,6400.11048,3573.801551,621.746,19.5,65.893156
42,PEAR,2015,4.511054366,749.4631698,6526.909458,3644.605702,675.642,18.3,65.89315
42,PEAR,2016,4.471945944,724.3232836,6307.971734,3522.351566,711.28,16.8,65.89315
42,PEAR,2017,4.489168242,739.6771015,6441.684748,3597.016492,802.816,15.2,65.81298
42,PEAR,2018,4.498713449,625.8837241,5450.68332,3043.644413,535,19.3,65.81298
44,PEAR,2008,4.232523886,502.6653762,4377.601903,2444.439127,528.198,15.7,615.890232
44,PEAR,2009,4.232523886,466.6532796,4063.980496,2269.31392,409.5,18.8,623.430928
44,PEAR,2010,4.168084787,570.990712,4972.632184,2776.702163,554.112,17,626.566933
44,PEAR,2011,4.172646105,570.7083415,4970.173081,2775.329008,431.892,21.8,668.579916
44,PEAR,2012,4.217750622,634.829385,5528.589108,3087.14676,575.444,18.2,668.579934
44,PEAR,2013,4.232523886,705.3944213,6143.124447,3430.301359,559.482,20.8,666.998662
44,PEAR,2014,4.22871435,734.9032675,6400.11048,3573.801551,621.746,19.5,671.314259
44,PEAR,2015,4.232523886,749.4631698,6526.909458,3644.605702,675.642,18.3,675.033733
44,PEAR,2016,4.197409689,724.3232836,6307.971734,3522.351566,711.28,16.8,675.033733
44,PEAR,2017,4.185180409,739.6771015,6441.684748,3597.016492,802.816,15.2,647.077415
44,PEAR,2018,4.221301326,625.8837241,5450.68332,3043.644413,535,19.3,595.855827
45,PEAR,2008,3.59885118,502.6653762,4377.601903,2444.439127,528.198,15.7,6682.522566
45,PEAR,2009,3.474483812,466.6532796,4063.980496,2269.31392,409.5,18.8,6380.387646
45,PEAR,2010,3.174858209,570.990712,4972.632184,2776.702163,554.112,17,6405.397669
45,PEAR,2011,3.382688418,570.7083415,4970.173081,2775.329008,431.892,21.8,6402.317025
45,PEAR,2012,3.45579414,634.829385,5528.589108,3087.14676,575.444,18.2,6403.856418
45,PEAR,2013,3.228389604,705.3944213,6143.124447,3430.301359,559.482,20.8,6542.781907
45,PEAR,2014,3.517837615,734.9032675,6400.11048,3573.801551,621.746,19.5,6558.460997
45,PEAR,2015,3.59885118,749.4631698,6526.909458,3644.605702,675.642,18.3,6560.747887
45,PEAR,2016,3.59752536,724.3232836,6307.971734,3522.351566,711.28,16.8,6585.387519
45,PEAR,2017,3.499568242,739.6771015,6441.684748,3597.016492,802.816,15.2,6585.387528
45,PEAR,2018,3.516037894,625.8837241,5450.68332,3043.644413,535,19.3,6585.201051
46,PEAR,2008,3.722894419,502.6653762,4377.601903,2444.439127,528.198,15.7,584.229116
46,PEAR,2009,3.69593246,466.6532796,4063.980496,2269.31392,409.5,18.8,584.742566
46,PEAR,2010,3.560557147,570.990712,4972.632184,2776.702163,554.112,17,590.66387
46,PEAR,2011,3.624120582,570.7083415,4970.173081,2775.329008,431.892,21.8,590.663865
46,PEAR,2012,3.69593246,634.829385,5528.589108,3087.14676,575.444,18.2,590.663861
46,PEAR,2013,3.596848932,705.3944213,6143.124447,3430.301359,559.482,20.8,590.663865
46,PEAR,2014,3.67984495,734.9032675,6400.11048,3573.801551,621.746,19.5,637.840442
46,PEAR,2015,3.69593246,749.4631698,6526.909458,3644.605702,675.642,18.3,637.840371
46,PEAR,2016,3.69593246,724.3232836,6307.971734,3522.351566,711.28,16.8,634.406477
46,PEAR,2017,3.614922077,739.6771015,6441.684748,3597.016492,802.816,15.2,634.406477
46,PEAR,2018,3.612322996,625.8837241,5450.68332,3043.644413,535,19.3,634.406477
47,PEAR,2008,3.548162372,502.6653762,4377.601903,2444.439127,528.198,15.7,359.700442
47,PEAR,2009,3.52233378,466.6532796,4063.980496,2269.31392,409.5,18.8,359.700442
47,PEAR,2010,3.332812245,570.990712,4972.632184,2776.702163,554.112,17,255.087155
47,PEAR,2011,3.410044905,570.7083415,4970.173081,2775.329008,431.892,21.8,266.759034
47,PEAR,2012,3.491845858,634.829385,5528.589108,3087.14676,575.444,18.2,266.75904
47,PEAR,2013,3.403121345,705.3944213,6143.124447,3430.301359,559.482,20.8,266.759034
47,PEAR,2014,3.468267608,734.9032675,6400.11048,3573.801551,621.746,19.5,298.87932
47,PEAR,2015,3.52233378,749.4631698,6526.909458,3644.605702,675.642,18.3,298.879295
47,PEAR,2016,3.52233378,724.3232836,6307.971734,3522.351566,711.28,16.8,320.949455
47,PEAR,2017,3.438698956,739.6771015,6441.684748,3597.016492,802.816,15.2,320.949454
47,PEAR,2018,3.438698956,625.8837241,5450.68332,3043.644413,535,19.3,320.949454
48,PEAR,2008,3.650915707,502.6653762,4377.601903,2444.439127,528.198,15.7,234.354765
48,PEAR,2009,3.620258956,466.6532796,4063.980496,2269.31392,409.5,18.8,234.354765
48,PEAR,2010,3.510539199,570.990712,4972.632184,2776.702163,554.112,17,214.697997
48,PEAR,2011,3.535684929,570.7083415,4970.173081,2775.329008,431.892,21.8,250.890321
48,PEAR,2012,3.587314679,634.829385,5528.589108,3087.14676,575.444,18.2,250.890316
48,PEAR,2013,3.573397456,705.3944213,6143.124447,3430.301359,559.482,20.8,250.890321
48,PEAR,2014,3.574934104,734.9032675,6400.11048,3573.801551,621.746,19.5,280.879182
48,PEAR,2015,3.64999685,749.4631698,6526.909458,3644.605702,675.642,18.3,280.879153
48,PEAR,2016,3.610594272,724.3232836,6307.971734,3522.351566,711.28,16.8,280.879153
48,PEAR,2017,3.533894942,739.6771015,6441.684748,3597.016492,802.816,15.2,283.894202
48,PEAR,2018,3.573351734,625.8837241,5450.68332,3043.644413,535,19.3,283.894202
49,PEAR,2008,3.657220307,502.6653762,4377.601903,2444.439127,528.198,15.7,2702.372904
49,PEAR,2009,3.651803508,466.6532796,4063.980496,2269.31392,409.5,18.8,2702.062614
49,PEAR,2010,3.539131268,570.990712,4972.632184,2776.702163,554.112,17,2745.43187
49,PEAR,2011,3.550576417,570.7083415,4970.173081,2775.329008,431.892,21.8,2732.478633
49,PEAR,2012,3.534785922,634.829385,5528.589108,3087.14676,575.444,18.2,3190.762149
49,PEAR,2013,3.570205316,705.3944213,6143.124447,3430.301359,559.482,20.8,3190.762184
49,PEAR,2014,3.656643354,734.9032675,6400.11048,3573.801551,621.746,19.5,3157.806338
49,PEAR,2015,3.682983273,749.4631698,6526.909458,3644.605702,675.642,18.3,3157.805994
49,PEAR,2016,3.626808938,724.3232836,6307.971734,3522.351566,711.28,16.8,3153.777724
49,PEAR,2017,3.558108521,739.6771015,6441.684748,3597.016492,802.816,15.2,3241.988124
49,PEAR,2018,3.63026591,625.8837241,5450.68332,3043.644413,535,19.3,3241.988112
50,PEAR,2008,4.060784978,502.6653762,4377.601903,2444.439127,528.198,15.7,264.461216
50,PEAR,2009,4.049447956,466.6532796,4063.980496,2269.31392,409.5,18.8,264.461216
50,PEAR,2010,3.963401192,570.990712,4972.632184,2776.702163,554.112,17,272.114845
50,PEAR,2011,3.961504489,570.7083415,4970.173081,2775.329008,431.892,21.8,340.100007
50,PEAR,2012,3.99950243,634.829385,5528.589108,3087.14676,575.444,18.2,336.569217
50,PEAR,2013,4.060784978,705.3944213,6143.124447,3430.301359,559.482,20.8,311.079714
50,PEAR,2014,4.023651645,734.9032675,6400.11048,3573.801551,621.746,19.5,311.079714
50,PEAR,2015,4.060784978,749.4631698,6526.909458,3644.605702,675.642,18.3,332.153327
50,PEAR,2016,4.027140712,724.3232836,6307.971734,3522.351566,711.28,16.8,332.153327
50,PEAR,2017,3.986603067,739.6771015,6441.684748,3597.016492,802.816,15.2,338.630821
50,PEAR,2018,4.0243064,625.8837241,5450.68332,3043.644413,535,19.3,307.305476
55,PEAR,2009,3.939235994,466.6532796,4063.980496,2269.31392,409.5,18.8,3.600387
55,PEAR,2010,3.68783691,570.990712,4972.632184,2776.702163,554.112,17,3.600387
55,PEAR,2011,3.818305353,570.7083415,4970.173081,2775.329008,431.892,21.8,3.600387
55,PEAR,2012,3.555615107,634.829385,5528.589108,3087.14676,575.444,18.2,3.600387
55,PEAR,2013,3.601682199,705.3944213,6143.124447,3430.301359,559.482,20.8,3.53337
55,PEAR,2014,3.776082152,734.9032675,6400.11048,3573.801551,621.746,19.5,3.53337
55,PEAR,2015,3.996722017,749.4631698,6526.909458,3644.605702,675.642,18.3,3.53337
55,PEAR,2016,3.920068523,724.3232836,6307.971734,3522.351566,711.28,16.8,3.53337
55,PEAR,2017,3.882787325,739.6771015,6441.684748,3597.016492,802.816,15.2,3.53337
55,PEAR,2018,3.88219302,625.8837241,5450.68332,3043.644413,535,19.3,3.53337
58,PEAR,2008,3.973836677,502.6653762,4377.601903,2444.439127,528.198,15.7,5.960832
58,PEAR,2009,3.940857101,466.6532796,4063.980496,2269.31392,409.5,18.8,5.960832
58,PEAR,2010,3.702425098,570.990712,4972.632184,2776.702163,554.112,17,5.960832
58,PEAR,2011,3.818663879,570.7083415,4970.173081,2775.329008,431.892,21.8,5.960832
58,PEAR,2012,3.672696127,634.829385,5528.589108,3087.14676,575.444,18.2,10.133507
58,PEAR,2013,3.834330455,705.3944213,6143.124447,3430.301359,559.482,20.8,10.133504
58,PEAR,2014,3.878685143,734.9032675,6400.11048,3573.801551,621.746,19.5,10.133504
58,PEAR,2015,3.973836677,749.4631698,6526.909458,3644.605702,675.642,18.3,11.774345
58,PEAR,2016,3.930714092,724.3232836,6307.971734,3522.351566,711.28,16.8,11.774345
58,PEAR,2017,3.821065545,739.6771015,6441.684748,3597.016492,802.816,15.2,14.729273
58,PEAR,2018,3.865035831,625.8837241,5450.68332,3043.644413,535,19.3,14.729273
61,PEAR,2008,3.933798447,502.6653762,4377.601903,2444.439127,528.198,15.7,0.879866
61,PEAR,2009,3.936656434,466.6532796,4063.980496,2269.31392,409.5,18.8,0.879866
61,PEAR,2010,3.655400845,570.990712,4972.632184,2776.702163,554.112,17,0.879866
61,PEAR,2011,3.76228284,570.7083415,4970.173081,2775.329008,431.892,21.8,0.879866
61,PEAR,2012,3.460231288,634.829385,5528.589108,3087.14676,575.444,18.2,0.981418
61,PEAR,2013,3.711154783,705.3944213,6143.124447,3430.301359,559.482,20.8,0.981417
61,PEAR,2014,3.629795815,734.9032675,6400.11048,3573.801551,621.746,19.5,0.981417
61,PEAR,2015,3.987229413,749.4631698,6526.909458,3644.605702,675.642,18.3,0.721598
61,PEAR,2016,3.895282646,724.3232836,6307.971734,3522.351566,711.28,16.8,0.721598
61,PEAR,2017,3.867459759,739.6771015,6441.684748,3597.016492,802.816,15.2,0.672911
61,PEAR,2018,3.79622825,625.8837241,5450.68332,3043.644413,535,19.3,0.672911
1,POTATO,2008,1.088144446,504.0709421,2307.384737,345.2885937,173.734,18.85,184.092698
1,POTATO,2009,1.38678879,516.3982687,2363.813075,353.7328124,173.16,19.375,2228.030913
1,POTATO,2010,1.269653141,511.7340262,2342.462505,350.5378063,170.496,19.5,2459.553391
1,POTATO,2011,1.303761902,477.6716193,2186.541838,327.2050577,176.328,17.6,2484.945275
1,POTATO,2012,1.174489718,719.1037233,3291.697294,492.5860482,159.724,29.25,2008.553042
1,POTATO,2013,1.255069429,826.3111115,3782.439113,566.0231088,178.948,30,2223.186447
1,POTATO,2014,1.29856928,763.3075906,3494.040496,522.8656971,161.272,30.75,2063.418506
1,POTATO,2015,1.500348569,740.5155559,3389.709958,507.2531535,163.086,29.5,2015.555016
1,POTATO,2016,1.445929018,774.8148152,3546.714817,530.748146,161.084,31.25,3002.241073
1,POTATO,2017,1.407327298,659.8677675,3020.544706,452.0094187,141.7216,30.25,3002.240812
1,POTATO,2018,1.497486524,758.3030307,3471.132123,519.4375736,156.4,31.5,3002.931912
3,POTATO,2008,1.30038969,504.0709421,2307.384737,345.2885937,173.734,18.85,11112.49956
3,POTATO,2009,1.454669405,516.3982687,2363.813075,353.7328124,173.16,19.375,11054.80713
3,POTATO,2010,1.338033753,511.7340262,2342.462505,350.5378063,170.496,19.5,9886.101848
3,POTATO,2011,1.491416932,477.6716193,2186.541838,327.2050577,176.328,17.6,12115.55283
3,POTATO,2012,1.290335881,719.1037233,3291.697294,492.5860482,159.724,29.25,12102.84192
3,POTATO,2013,1.378541616,826.3111115,3782.439113,566.0231088,178.948,30,11882.66672
3,POTATO,2014,1.420229338,763.3075906,3494.040496,522.8656971,161.272,30.75,11882.66672
3,POTATO,2015,1.584993156,740.5155559,3389.709958,507.2531535,163.086,29.5,11953.09186
3,POTATO,2016,1.452202683,774.8148152,3546.714817,530.748146,161.084,31.25,10145.23711
3,POTATO,2017,1.560269452,659.8677675,3020.544706,452.0094187,141.7216,30.25,10145.23711
3,POTATO,2018,1.55554796,758.3030307,3471.132123,519.4375736,156.4,31.5,10041.50759
5,POTATO,2008,1.3902258,521.4526987,2386.949728,357.1950969,173.734,19.5,415.235142
5,POTATO,2009,1.632007642,546.3826843,2501.066737,374.272137,173.16,20.5,286.792488
5,POTATO,2010,1.436938505,511.7340262,2342.462505,350.5378063,170.496,19.5,286.792488
5,POTATO,2011,1.506537811,477.6716193,2186.541838,327.2050577,176.328,17.6,228.378652
5,POTATO,2012,1.400404152,719.1037233,3291.697294,492.5860482,159.724,29.25,226.154961
5,POTATO,2013,1.419045469,826.3111115,3782.439113,566.0231088,178.948,30,291.748602
5,POTATO,2014,1.48212993,763.3075906,3494.040496,522.8656971,161.272,30.75,291.748602
5,POTATO,2015,1.689700719,740.5155559,3389.709958,507.2531535,163.086,29.5,224.482588
5,POTATO,2016,1.602304482,774.8148152,3546.714817,530.748146,161.084,31.25,224.482597
5,POTATO,2017,1.702302526,659.8677675,3020.544706,452.0094187,141.7216,30.25,224.4826
5,POTATO,2018,1.728155607,758.3030307,3471.132123,519.4375736,156.4,31.5,229.574118
6,POTATO,2012,1.380810632,719.1037233,3291.697294,492.5860482,159.724,29.25,13.375969
6,POTATO,2013,1.507682134,826.3111115,3782.439113,566.0231088,178.948,30,13.375966
7,POTATO,2009,1.522779476,812.9108229,3721.099292,556.8439111,173.16,30.5,28.513862
7,POTATO,2010,1.22122642,866.011429,3964.167317,593.2178261,170.496,33,28.513862
7,POTATO,2011,1.2791048,827.7832039,3789.177616,567.031492,176.328,30.5,34.981146
7,POTATO,2012,1.161707477,719.1037233,3291.697294,492.5860482,159.724,29.25,6.467285
7,POTATO,2013,1.323452897,826.3111115,3782.439113,566.0231088,178.948,30,10.028298
7,POTATO,2014,1.278556509,763.3075906,3494.040496,522.8656971,161.272,30.75,10.028298
9,POTATO,2009,1.434267815,812.9108229,3721.099292,556.8439111,173.16,30.5,2.746302
9,POTATO,2010,1.191201441,866.011429,3964.167317,593.2178261,170.496,33,2.746302
9,POTATO,2011,1.337480269,827.7832039,3789.177616,567.031492,176.328,30.5,6.898265
16,POTATO,2009,1.52709011,812.9108229,3721.099292,556.8439111,173.16,30.5,2.544211
16,POTATO,2010,1.391076328,866.011429,3964.167317,593.2178261,170.496,33,2.544211
18,POTATO,2008,1.650257566,802.2349211,3672.230351,549.5309184,173.734,30,3.690186
18,POTATO,2009,1.597794407,812.9108229,3721.099292,556.8439111,173.16,30.5,2.324632
18,POTATO,2010,1.427234871,866.011429,3964.167317,593.2178261,170.496,33,2.324632
18,POTATO,2011,1.505889415,827.7832039,3789.177616,567.031492,176.328,30.5,2.080812
18,POTATO,2012,1.606795176,719.1037233,3291.697294,492.5860482,159.724,29.25,6.388663
18,POTATO,2013,1.525045209,826.3111115,3782.439113,566.0231088,178.948,30,6.388663
18,POTATO,2014,1.64565979,763.3075906,3494.040496,522.8656971,161.272,30.75,1.013402
18,POTATO,2015,1.657432785,740.5155559,3389.709958,507.2531535,163.086,29.5,1.013403
18,POTATO,2016,1.657432785,774.8148152,3546.714817,530.748146,161.084,31.25,1.013403
27,POTATO,2011,1.83237438,827.7832039,3789.177616,567.031492,176.328,30.5,2.615044
27,POTATO,2012,1.65382665,719.1037233,3291.697294,492.5860482,159.724,29.25,2.615045
27,POTATO,2013,1.650391592,826.3111115,3782.439113,566.0231088,178.948,30,3.067992
27,POTATO,2014,1.736401116,763.3075906,3494.040496,522.8656971,161.272,30.75,3.067992
27,POTATO,2015,2.045251027,740.5155559,3389.709958,507.2531535,163.086,29.5,3.067995
31,POTATO,2008,2.911104525,732.0393655,3350.910196,501.446963,173.734,27.375,29042.68854
31,POTATO,2009,2.911104525,748.6109095,3426.766438,512.7984706,173.16,28.0875,29297.53977
31,POTATO,2010,2.831504728,934.2426325,4276.495651,639.9562003,170.496,35.6,26918.43415
31,POTATO,2011,2.877730989,827.7832039,3789.177616,567.031492,176.328,30.5,26918.43432
31,POTATO,2012,2.859293382,719.1037233,3291.697294,492.5860482,159.724,29.25,31813.17721
31,POTATO,2013,2.901692524,826.3111115,3782.439113,566.0231088,178.948,30,31817.95538
31,POTATO,2014,2.911104525,763.3075906,3494.040496,522.8656971,161.272,30.75,31066.37061
31,POTATO,2015,2.892452237,740.5155559,3389.709958,507.2531535,163.086,29.5,31064.68321
31,POTATO,2016,2.911104525,774.8148152,3546.714817,530.748146,161.084,31.25,29003.75541
31,POTATO,2017,2.911104525,659.8677675,3020.544706,452.0094187,141.7216,30.25,29003.75541
31,POTATO,2018,2.911104525,758.3030307,3471.132123,519.4375736,156.4,31.5,30681.84862
32,POTATO,2008,2.833738834,861.0654819,3941.527244,589.8298524,173.734,32.2,9184.757191
32,POTATO,2009,2.833738834,877.5438966,4016.957187,601.1175663,173.16,32.925,11593.77542
32,POTATO,2010,2.666131352,866.011429,3964.167317,593.2178261,170.496,33,12296.16201
32,POTATO,2011,2.725660218,827.7832039,3789.177616,567.031492,176.328,30.5,11949.30738
32,POTATO,2012,2.716165937,719.1037233,3291.697294,492.5860482,159.724,29.25,10315.19961
32,POTATO,2013,2.756631051,826.3111115,3782.439113,566.0231088,178.948,30,11801.22731
32,POTATO,2014,2.833738834,763.3075906,3494.040496,522.8656971,161.272,30.75,11801.22731
32,POTATO,2015,2.833738834,740.5155559,3389.709958,507.2531535,163.086,29.5,9993.176175
32,POTATO,2016,2.823448458,774.8148152,3546.714817,530.748146,161.084,31.25,9993.176169
32,POTATO,2017,2.833738834,659.8677675,3020.544706,452.0094187,141.7216,30.25,9818.010166
32,POTATO,2018,2.833738834,758.3030307,3471.132123,519.4375736,156.4,31.5,11420.3815
33,POTATO,2008,2.880649062,848.140586,3882.363533,580.9762987,173.734,31.71666667,15450.11078
33,POTATO,2009,2.880649062,864.88381,3959.005641,592.4454071,173.16,32.45,16848.30061
33,POTATO,2010,2.845746203,934.2426325,4276.495651,639.9562003,170.496,35.6,15722.76174
33,POTATO,2011,2.840329526,827.7832039,3789.177616,567.031492,176.328,30.5,18213.53993
33,POTATO,2012,2.812383663,719.1037233,3291.697294,492.5860482,159.724,29.25,17743.39799
33,POTATO,2013,2.880649062,826.3111115,3782.439113,566.0231088,178.948,30,14934.39624
33,POTATO,2014,2.880649062,763.3075906,3494.040496,522.8656971,161.272,30.75,14934.07164
