g,HR_Region,shortage_pct%,IMPLAN_category,crop_class,basin,i,p,y,xland,xlandsc,xwater,xwatersc,grev_base,gross_revenue,iterations,statussc,lambdawater
CLS03-IDs,Sacramento River,0.8,Trees and Vine,Trees and vines,CLS,Almonds,5165.974452,0.856578131,42708.1468,42708.1468,152272.49750524954,152272.49750524954,188986143.7207576,188986143.7207576,10,Infeasible,N/A
CLS03-IDs,Sacramento River,0.8,Trees and Vine,Trees and vines,CLS,Pistachios,3834.493456,1.253131426,2461.528541,2461.528541,10003.995708623352,10003.995708623352,11827950.49059222,11827950.49059222,10,Infeasible,N/A
CLS03-IDs,Sacramento River,0.8,Trees and Vine,Trees and vines,CLS,Walnuts,1949.323208,2.037882063,27401.12395,27401.12395,96194.07040673558,96194.07040673558,108850712.81673053,108850712.81673053,10,Infeasible,N/A
CRN01-IDs,Sacramento River,0.8,Other field and grain,Field and grain,CRN,Field and Grain,173.2298426,2.485487486,729.920359,2.34169646058389e-08,941.59726311,1.311460400128615e-07,314274.9520911351,1.008242247099704e-05,2,Good,973.7359802390224
CRN01-IDs,Sacramento River,0.8,Trees and Vine,Trees and vines,CRN,Orchards,2061.666385,2.066393172,602.7064495,608.7335199086234,1647.4871948297719,1659.8021612117432,2567658.0568099422,2593334.662571339,2,Good,973.7359802390224
CRN01-IDs,Sacramento River,0.8,Alfalfa and Pasture,Alfalfa and pasture,CRN,Pasture,215.0,3.5,468.279455,1.6280118997937707e-17,1918.3848341394264,6.238331063992606e-08,352380.2898875,1.2250789545948125e-14,2,Good,973.7359802390224
CRN01-IDs,Sacramento River,0.8,Trees and Vine,Trees and vines,CRN,Subtropical,942.1801854,4.535541375,2707.601333,2430.1694250919622,6447.180445479704,5772.109467557016,11570385.231812999,10384836.23278949,2,Good,973.7359802390224
CRN01-IDs,Sacramento River,0.8,Trees and Vine,Trees and vines,CRN,Almonds,5165.974452,0.856578131,2659.568143,2339.7585716626386,9260.96466671446,8126.977399733798,11768750.577305462,10353573.798620313,2,Good,973.7359802390224
CRN01-IDs,Sacramento River,0.8,Trees and Vine,Trees and vines,CRN,Walnuts,1949.323208,2.037882063,1559.438072,1428.2019737942953,5403.602098444843,4936.484273404241,6194853.395083012,5673519.202257779,2,Good,973.7359802390224
CRN02-WAs,Sacramento River,0.8,Alfalfa and Pasture,Alfalfa and pasture,CRN,Alfalfa,187.2098036,5.87624882,1589.351158,1380.3284524732348,5859.40793635645,5076.088817294607,1748431.520624075,1518487.4424827734,2,Good,186.4996520988751
CRN02-WAs,Sacramento River,0.8,Other field and grain,Field and grain,CRN,Beans Dry,1054.225767,1.083582552,86.017837,86.87801622766827,180.0640054246607,181.40998389084905,98261.67157126183,99244.28926672378,2,Good,186.4996520988751
CRN02-WAs,Sacramento River,0.8,Corn,Corn,CRN,Corn,166.7194068,5.454093572,1372.078527,1385.7993261140834,3068.8823058473595,3091.822201101376,1247635.456934908,1260111.8240927272,2,Good,186.4996520988751
CRN02-WAs,Sacramento River,0.8,Other field and grain,Field and grain,CRN,Field and Grain,173.2298426,2.485487486,6964.511263,7034.156445932042,8984.21952927,9051.376570249275,2998644.189780019,3028630.6619471093,2,Good,186.4996520988751
CRN02-WAs,Sacramento River,0.8,Trees and Vine,Trees and vines,CRN,Orchards,2061.666385,2.066393172,4205.259916,4247.3125576295815,11426.869732684498,11512.285583975556,17915304.396120124,18094457.621010803,2,Good,186.4996520988751
CRN02-WAs,Sacramento River,0.8,Alfalfa and Pasture,Alfalfa and pasture,CRN,Pasture,215.0,3.5,8111.679012,62.55232223693915,33230.84502186389,255.61537091053017,6104038.45653,47070.622483296705,2,Good,186.4996520988751
CRN02-WAs,Sacramento River,0.8,Other field and grain,Field and grain,CRN,Safflower,429.9064999,1.059039203,196.070039,198.0307412894695,348.5215983321531,351.1267971851899,89268.30396046561,90160.98786487561,2,Good,186.4996520988751
CRN02-WAs,Sacramento River,0.8,Trees and Vine,Trees and vines,CRN,Subtropical,942.1801854,4.535541375,7005.702567,7075.759663416997,16553.216955651373,16676.95225241873,29937449.258779492,30236824.053690232,2,Good,186.4996520988751
CRN02-WAs,Sacramento River,0.8,Trees and Vine,Trees and vines,CRN,Almonds,5165.974452,0.856578131,13142.85071,13274.279349838285,45490.51966464329,45830.561299169785,58157912.70017179,58739492.41454848,2,Good,186.4996520988751
CRN02-WAs,Sacramento River,0.8,Trees and Vine,Trees and vines,CRN,Pistachios,3834.493456,1.253131426,409.2300229,413.32232725696485,1604.862049004122,1616.8583928487021,1966401.1078899454,1986065.138804229,2,Good,186.4996520988751
CRN02-WAs,Sacramento River,0.8,Trees and Vine,Trees and vines,CRN,Walnuts,1949.323208,2.037882063,10821.01476,10929.225016885734,37372.35748954086,37651.715861801575,42986381.586962685,43416245.836968884,2,Good,186.4996520988751
CSM01-IDs,San Joaquin River,0.8,Alfalfa and Pasture,Alfalfa and pasture,CSM,Alfalfa,205.8588937,7.063149253,290.727018,290.3139240698323,1109.608118796909,1105.2613874520698,422720.5994281269,422119.9558588367,2,Good,165.33126511673277
CSM01-IDs,San Joaquin River,0.8,Other field and grain,Field and grain,CSM,Field and Grain,187.333843,2.812754651,142.861568,144.29018503899925,110.95581786095386,111.78521244322543,75277.20859857977,76029.98140065507,2,Good,165.33126511673277
CSM01-IDs,San Joaquin River,0.8,Trees and Vine,Trees and vines,CSM,Grapes Wine,510.5784914,8.495282366,509.0655486,514.1562091903747,1318.479770874,1328.3354072989866,2208076.1209213724,2230156.904270855,2,Good,165.33126511673277
CSM01-IDs,San Joaquin River,0.8,Alfalfa and Pasture,Alfalfa and pasture,CSM,Pasture,215.0,3.5,1858.478232,1348.3082744003066,7985.261470779493,5778.748083853665,1398504.86958,1014601.9764862307,2,Good,165.33126511673277
CSM01-IDs,San Joaquin River,0.8,Trees and Vine,Trees and vines,CSM,Walnuts,2092.008952,1.920558157,123.7276382,124.96491580558198,459.40059814623817,462.83461775466117,497115.9802925834,502087.1450116474,2,Good,165.33126511673277
CSM02-WAs,San Joaquin River,0.8,Alfalfa and Pasture,Alfalfa and pasture,CSM,Alfalfa,205.8588937,7.063149253,3494.790312,3466.09388007644,13909.26544176,13760.565871047822,5081467.37006827,5039742.411075379,2,Good,162.77360953795937
CSM02-WAs,San Joaquin River,0.8,Corn,Corn,CSM,Corn,44.88630607,26.76544219,4246.471415,4288.936172030643,9844.736229026175,9918.325632374002,5101718.530039578,5152735.766856858,2,Good,162.77360953795937
CSM02-WAs,San Joaquin River,0.8,Other field and grain,Field and grain,CSM,Field and Grain,187.333843,2.812754651,8245.515239,8327.970474649772,6623.897239248162,6673.410854605992,4344761.011225715,4388208.665209556,2,Good,162.77360953795937
CSM02-WAs,San Joaquin River,0.8,Trees and Vine,Trees and vines,CSM,Grapes Table,390.5459,12.435,560.2635807,565.8662221621222,1410.9304505427456,1421.4771557076856,2720885.492637791,2748094.3750279206,2,Good,162.77360953795937
CSM02-WAs,San Joaquin River,0.8,Trees and Vine,Trees and vines,CSM,Grapes Wine,510.5784914,8.495282366,18115.18911,18296.341184054785,45620.084569311606,45961.094701501555,78574785.91857295,79360534.5713266,2,Good,162.77360953795937
CSM02-WAs,San Joaquin River,0.8,Trees and Vine,Trees and vines,CSM,Orchards,3117.281059,2.261810582,250.3472515,252.8507265414845,885.5107411530522,892.129933992061,1765123.1874818131,1782774.4371701137,2,Good,162.77360953795937
CSM02-WAs,San Joaquin River,0.8,Alfalfa and Pasture,Alfalfa and pasture,CSM,Pasture,215.0,3.5,10338.09063,4020.2253338199907,45280.8369594,17564.56531913657,7779413.199075,3025219.563699543,2,Good,162.77360953795937
CSM02-WAs,San Joaquin River,0.8,Trees and Vine,Trees and vines,CSM,Subtropical,826.2221391,4.405931004,274.5547812,277.30033177139126,805.4631193061491,811.4839561391533,999455.6580977116,1009450.2247236394,2,Good,162.77360953795937
CSM02-WAs,San Joaquin River,0.8,Vegetables and non-tree fruits,Vegetables,CSM,Tomatoes Processing,78.52090496,49.10025147,97.7946831,98.772630916346,268.6093962805982,270.6172515673026,377037.2475686384,380807.623843224,2,Good,162.77360953795937
CSM02-WAs,San Joaquin River,0.8,Vegetables and non-tree fruits,Vegetables,CSM,Truck,548.8387,13.5325,153.330866,154.86417620572038,403.51572907444364,406.53200919763526,1138812.8299096145,1150200.9696890227,2,Good,162.77360953795937
CSM02-WAs,San Joaquin River,0.8,Trees and Vine,Trees and vines,CSM,Almonds,5157.824281,1.067695081,1747.027125,1764.4974138915609,7089.7557739727945,7142.751698425448,9620849.749690667,9717058.34433936,2,Good,162.77360953795937
CSM02-WAs,San Joaquin River,0.8,Trees and Vine,Trees and vines,CSM,Walnuts,2092.008952,1.920558157,1157.656171,1169.2327443962156,4295.121028924592,4327.227058649207,4651259.740028107,4697772.384381555,2,Good,162.77360953795937
DLM01-CC-IDs,San Joaquin River,0.8,Alfalfa and Pasture,Alfalfa and pasture,DLM,Alfalfa,205.8588937,7.063149253,34412.4571,6908.826973881124,147858.8573511375,29610.713954251205,50036128.71338535,10045517.956450269,9,Good,306.50857300125455
DLM01-CC-IDs,San Joaquin River,0.8,Other field and grain,Field and grain,DLM,Beans Dry,1415.3103,1.200351344,4713.72541,4760.862711701382,8304.012932187909,8366.085428872992,8008004.8997573815,8088085.029623497,9,Good,306.50857300125455
DLM01-CC-IDs,San Joaquin River,0.8,Corn,Corn,DLM,Corn,44.88630607,26.76544219,30623.5714,30929.80742328728,57878.549946,58311.192106749644,36791214.72842178,37159127.2472843,9,Good,306.50857300125455
DLM01-CC-IDs,San Joaquin River,0.8,Other field and grain,Field and grain,DLM,Cotton,2462.1839,0.78,50651.49637,51158.01184526817,170020.1894988505,171291.0904153441,97276373.1210355,98249137.8347143,9,Good,306.50857300125455
DLM01-CC-IDs,San Joaquin River,0.8,Vegetables and non-tree fruits,Vegetables,DLM,Cucurbits,252.19315,13.35,3704.880066,3741.9289040755475,8595.321753119999,8659.571783245621,12473510.745793585,12598245.979221383,9,Good,306.50857300125455
DLM01-CC-IDs,San Joaquin River,0.8,Other field and grain,Field and grain,DLM,Field and Grain,187.333843,2.812754651,12605.87996,12731.938886917149,9496.429565664708,9567.41534505084,6642342.434023798,6708765.925450515,9,Good,306.50857300125455
DLM01-CC-IDs,San Joaquin River,0.8,Trees and Vine,Trees and vines,DLM,Grapes Wine,510.5784914,8.495282366,1009.202105,1019.2941362292291,2644.1095151,2663.8742337192416,4377422.662685533,4421196.933464881,9,Good,306.50857300125455
DLM01-CC-IDs,San Joaquin River,0.8,Vegetables and non-tree fruits,Vegetables,DLM,Onions and Garlic,248.2454,30.0225,1472.054909,1486.7754729560568,4318.027732575982,4350.304989901729,10971147.985543458,11080859.576194834,9,Good,306.50857300125455
DLM01-CC-IDs,San Joaquin River,0.8,Trees and Vine,Trees and vines,DLM,Orchards,3117.281059,2.261810582,5060.585683,5111.191590939655,17376.144032253305,17506.030708916365,35680667.8634608,36037474.90245421,9,Good,306.50857300125455
DLM01-CC-IDs,San Joaquin River,0.8,Alfalfa and Pasture,Alfalfa and pasture,DLM,Pasture,215.0,3.5,10358.02907,4.619932869462509e-18,55657.14286601399,1.6619856260798744e-08,7794416.875175,3.4764994842705376e-15,9,Good,306.50857300125455
DLM01-CC-IDs,San Joaquin River,0.8,Vegetables and non-tree fruits,Vegetables,DLM,Potatoes,960.1331262,14.27542043,656.476047,663.0408141010616,1116.0092799,1124.3514492980703,8997860.298622403,9087838.992495975,9,Good,306.50857300125455
DLM01-CC-IDs,San Joaquin River,0.8,Corn,Field and grain,DLM,Rice,356.2897,4.3575,1892.100513,1911.021537221036,8514.4523085,8578.097839449652,2937547.2894688793,2966922.7920030192,9,Good,306.50857300125455
DLM01-CC-IDs,San Joaquin River,0.8,Trees and Vine,Trees and vines,DLM,Subtropical,826.2221391,4.405931004,579.5792141,584.9120378190679,2194.3262226569054,2208.9803413330524,2109829.3109895037,2129242.270459248,9,Good,306.50857300125455
DLM01-CC-IDs,San Joaquin River,0.8,Vegetables and non-tree fruits,Vegetables,DLM,Tomatoes Fresh,513.5119746,20.19858006,2594.721939,2620.669184594446,4194.8004689149075,4226.1566024461345,26913007.928391896,27182138.2794739,9,Good,306.50857300125455
DLM01-CC-IDs,San Joaquin River,0.8,Vegetables and non-tree fruits,Vegetables,DLM,Tomatoes Processing,78.52090496,49.10025147,23352.49745,23586.022660357707,49624.05708125,49994.996907956716,90033129.44322683,90933461.646984,9,Good,306.50857300125455
DLM01-CC-IDs,San Joaquin River,0.8,Vegetables and non-tree fruits,Vegetables,DLM,Truck,548.8387,13.5325,981.750902,991.5684209328722,985.0234046794164,992.3864546562766,7291620.74238162,7364537.023429921,9,Good,306.50857300125455
DLM01-CC-IDs,San Joaquin River,0.8,Trees and Vine,Trees and vines,DLM,Almonds,5157.824281,1.067695081,56186.3971,56748.261638891156,226894.2788238225,228590.31355970594,309417568.1305208,312511746.9391933,9,Good,306.50857300125455
DLM01-CC-IDs,San Joaquin River,0.8,Vegetables and non-tree fruits,Vegetables,DLM,Lettuce,479.2433265,17.02508876,317.202615,320.374644352518,815.8833074587675,821.9820352085773,2588106.9425402586,2613988.0380955185,9,Good,306.50857300125455
DLM01-CC-IDs,San Joaquin River,0.8,Trees and Vine,Trees and vines,DLM,Pistachios,4636.170568,1.382293453,10256.54433,10359.109876886818,38942.867594658994,39233.96552994257,65729558.94155445,66386855.19481111,9,Good,306.50857300125455
DLM01-CC-IDs,San Joaquin River,0.8,Trees and Vine,Trees and vines,DLM,Walnuts,2092.008952,1.920558157,8137.408794,8218.782964118363,30109.060666135625,30334.12589460976,32694683.326387126,33021630.489829272,9,Good,306.50857300125455
DLM02-NE-WAs,San Joaquin River,0.8,Alfalfa and Pasture,Alfalfa and pasture,DLM,Alfalfa,205.8588937,7.063149253,662.982182,6.2970243077286005e-21,2848.6134422143273,6.297024307731354e-08,963984.1089183101,9.155949482399051e-18,3,Good,904.9385166221715
DLM02-NE-WAs,San Joaquin River,0.8,Other field and grain,Field and grain,DLM,Beans Dry,1415.3103,1.200351344,825.969964,834.2296716448836,1455.08375352199,1465.960504062478,1403215.279518038,1417247.445912472,3,Good,904.9385166221715
DLM02-NE-WAs,San Joaquin River,0.8,Corn,Corn,DLM,Corn,44.88630607,26.76544219,691.807147,3.2768733683906824e-17,1307.51550783,6.297023528373958e-08,831138.3725783809,3.9368416622467606e-14,3,Good,904.9385166221715
DLM02-NE-WAs,San Joaquin River,0.8,Other field and grain,Field and grain,DLM,Field and Grain,187.333843,2.812754651,775.229118,625.050209505942,584.0059353015903,469.6939735507426,408486.93490035756,329354.0429681185,3,Good,904.9385166221715
DLM02-NE-WAs,San Joaquin River,0.8,Trees and Vine,Trees and vines,DLM,Orchards,3117.281059,2.261810582,50.0809246,50.58173431634233,174.05003730277681,175.35106128446952,353105.53933518357,356636.5980447777,3,Good,904.9385166221715
DLM02-NE-WAs,San Joaquin River,0.8,Alfalfa and Pasture,Alfalfa and pasture,DLM,Pasture,215.0,3.5,66.72878,6.2970242249811536e-21,358.55597784442375,6.29702422498457e-08,50213.40695,4.738510729298318e-18,3,Good,904.9385166221715
DLM02-NE-WAs,San Joaquin River,0.8,Vegetables and non-tree fruits,Vegetables,DLM,Tomatoes Fresh,513.5119746,20.19858006,77.1935053,77.96544111040751,124.79616692739783,125.72901831514,800667.4584020857,808674.1408420984,3,Good,904.9385166221715
DLM02-NE-WAs,San Joaquin River,0.8,Vegetables and non-tree fruits,Vegetables,DLM,Tomatoes Processing,78.52090496,49.10025147,694.7415477,701.6889701646869,1476.3257888624998,1487.3613241481817,2678503.908525717,2705288.974551276,3,Good,904.9385166221715
DLM02-NE-WAs,San Joaquin River,0.8,Trees and Vine,Trees and vines,DLM,Almonds,5157.824281,1.067695081,4071.920217,3901.8588660653195,16738.067444745277,15998.91422105784,22423997.91044161,21487472.837557025,3,Good,904.9385166221715
DLM02-NE-WAs,San Joaquin River,0.8,Trees and Vine,Trees and vines,DLM,Walnuts,2092.008952,1.920558157,762.4398587,700.175030906629,2849.0547381855367,2609.8450315051027,3063349.816466385,2813180.6436238815,3,Good,904.9385166221715
DLM03-NW,San Joaquin River,0.8,Alfalfa and Pasture,Alfalfa and pasture,DLM,Alfalfa,205.8588937,7.063149253,313.900605,0.00016144889000814,1348.7262662546336,0.0007181719995758532,456415.2751240054,0.23474863819243202,2,Good,280.72380554604604
DLM03-NW,San Joaquin River,0.8,Other field and grain,Field and grain,DLM,Beans Dry,1415.3103,1.200351344,1126.515782,585.6623963152659,1984.5453029988387,1029.1627920219075,1913803.439371327,994964.0531344186,2,Good,280.72380554604604
DLM03-NW,San Joaquin River,0.8,Corn,Corn,DLM,Corn,44.88630607,26.76544219,895.837799,0.0006460528983047731,1693.13344011,0.0012262455049044025,1076261.1713160847,0.7761691344547142,2,Good,280.72380554604604
DLM03-NW,San Joaquin River,0.8,Vegetables and non-tree fruits,Vegetables,DLM,Cucurbits,252.19315,13.35,209.739046,0.00022046103448037898,486.59458672,0.0007841556109488399,706144.9216946108,0.7422434825505029,2,Good,280.72380554604604
DLM03-NW,San Joaquin River,0.8,Other field and grain,Field and grain,DLM,Field and Grain,187.333843,2.812754651,2791.136441,9.524968196479284e-10,2102.656117956288,1.61858618895871e-08,1470717.1637389178,5.018935658197516e-07,2,Good,280.72380554604604
DLM03-NW,San Joaquin River,0.8,Trees and Vine,Trees and vines,DLM,Grapes Wine,510.5784914,8.495282366,873.7323473,797.9251920607953,2289.178749926,2085.337673134552,3789821.443339585,3461007.2665817835,2,Good,280.72380554604604
DLM03-NW,San Joaquin River,0.8,Vegetables and non-tree fruits,Vegetables,DLM,Onions and Garlic,248.2454,30.0225,182.766406,184.59401666376482,536.1147908724112,540.1220873033695,1362148.4326111628,1375769.5189779357,2,Good,280.72380554604604
DLM03-NW,San Joaquin River,0.8,Trees and Vine,Trees and vines,DLM,Orchards,3117.281059,2.261810582,4561.097633,4606.70822486904,15500.896221494131,15616.763961270362,32158927.825803246,32480514.393342663,2,Good,280.72380554604604
DLM03-NW,San Joaquin River,0.8,Alfalfa and Pasture,Alfalfa and pasture,DLM,Pasture,215.0,3.5,176.408144,0.0021592226036224998,947.8997603678639,0.01872066726884962,132747.12836,1.624815009225931,2,Good,280.72380554604604
DLM03-NW,San Joaquin River,0.8,Trees and Vine,Trees and vines,DLM,Subtropical,826.2221391,4.405931004,1028.300179,0.00020191479058373894,3818.327836929992,0.0007805091111806517,3743298.250471115,0.7350259173069263,2,Good,280.72380554604604
DLM03-NW,San Joaquin River,0.8,Vegetables and non-tree fruits,Vegetables,DLM,Tomatoes Fresh,513.5119746,20.19858006,161.6213041,163.2373841068012,261.28777501554043,263.2406839764098,1676370.5479426857,1693132.8735631017,2,Good,280.72380554604604
DLM03-NW,San Joaquin River,0.8,Vegetables and non-tree fruits,Vegetables,DLM,Tomatoes Processing,78.52090496,49.10025147,1454.591737,1469.1374546876887,3091.007441125,3114.1122673487257,5608027.425108193,5664106.929504856,2,Good,280.72380554604604
DLM03-NW,San Joaquin River,0.8,Vegetables and non-tree fruits,Vegetables,DLM,Truck,548.8387,13.5325,296.285504,299.24823277176154,297.27312224790484,299.495167217918,2200559.7572992016,2222564.4170578206,2,Good,280.72380554604604
DLM03-NW,San Joaquin River,0.8,Trees and Vine,Trees and vines,DLM,Almonds,5157.824281,1.067695081,21812.54443,18519.263748741003,86756.5412334487,73473.80265476691,120121324.7444467,101985281.99814317,2,Good,280.72380554604604
DLM03-NW,San Joaquin River,0.8,Vegetables and non-tree fruits,Vegetables,DLM,Lettuce,479.2433265,17.02508876,303.164662,306.19624618025506,779.776002594365,785.6046601646264,2473569.0355360755,2498304.216435556,2,Good,280.72380554604604
