g,i,hr,xland,p,y,xwater,omegaland,omegasupply,omegalabor,theta,sigma,omegaland,omegasupply,omegalabor,omegawater,omegawater,mprof,f_adjustment,mprof,lambdaland,lambdacrop,rho,betaland,betawater,betasupply,betalabor,tau,gamma,delta,xlandcalib,xwatercalib,diffland,diffwater,percdiffland,percdiffwater,status,pc,pimarginal
SAN JOAQUIN VALLEY - TULE,
SAN JOAQUIN VALLEY - TULE,
SAN JOAQUIN VALLEY - TULE,
SAN JOAQUIN VALLEY - TULE,
SAN JOAQUIN VALLEY - TULE,
SAN JOAQUIN VALLEY - TULE,
SAN JOAQUIN VALLEY - TULE,
SAN JOAQUIN VALLEY - TULE,
SAN JOAQUIN VALLEY - TULE,
SAN JOAQUIN VALLEY - TURLOCK,
SAN JOAQUIN VALLEY - TURLOCK,
SAN JOAQUIN VALLEY - TURLOCK,
SAN JOAQUIN VALLEY - TURLOCK,
SAN JOAQUIN VALLEY - TURLOCK,
SAN JOAQUIN VALLEY - TURLOCK,
SAN JOAQUIN VALLEY - TURLOCK,
SAN JOAQUIN VALLEY - TURLOCK,
SAN JOAQUIN VALLEY - TURLOCK,
SAN JOAQUIN VALLEY - TURLOCK,
SAN JOAQUIN VALLEY - TURLOCK,
SAN JOAQUIN VALLEY - TURLOCK,
SAN JOAQUIN VALLEY - TURLOCK,
SAN JOAQUIN VALLEY - WESTSIDE,
SAN JOAQUIN VALLEY - WESTSIDE,
SAN JOAQUIN VALLEY - WESTSIDE,
SAN JOAQUIN VALLEY - WESTSIDE,
SAN JOAQUIN VALLEY - WESTSIDE,
SAN JOAQUIN VALLEY - WESTSIDE,
SAN JOAQUIN VALLEY - WESTSIDE,
SAN JOAQUIN VALLEY - WESTSIDE,
SAN JOAQUIN VALLEY - WESTSIDE,
SAN JOAQUIN VALLEY - WESTSIDE,
SAN JOAQUIN VALLEY - WESTSIDE,
SAN JOAQUIN VALLEY - WESTSIDE,
SAN JOAQUIN VALLEY - WESTSIDE,
SAN JOAQUIN VALLEY - WESTSIDE,
SAN JOAQUIN VALLEY - WESTSIDE,
SAN JOAQUIN VALLEY - WESTSIDE,
SAN JOAQUIN VALLEY - WESTSIDE,
SAN JOAQUIN VALLEY - WESTSIDE,
SAN JOAQUIN VALLEY - WESTSIDE,
SAN JOAQUIN VALLEY - WESTSIDE,
SAN JOAQUIN VALLEY - WESTSIDE,
SAN JOAQUIN VALLEY - WESTSIDE,
SAN JOAQUIN VALLEY - WHITE WOLF,
SAN JOAQUIN VALLEY - WHITE WOLF,
SAN JOAQUIN VALLEY - WHITE WOLF,
SAN JOAQUIN VALLEY - WHITE WOLF,
SAN JOAQUIN VALLEY - WHITE WOLF,
SAN JOAQUIN VALLEY - WHITE WOLF,
SAN JOAQUIN VALLEY - WHITE WOLF,
SAN JOAQUIN VALLEY - WHITE WOLF,
SAN JOAQUIN VALLEY - WHITE WOLF,
SAN JOAQUIN VALLEY - WHITE WOLF,
SAN JOAQUIN VALLEY - WHITE WOLF,
SAN JOAQUIN VALLEY - WHITE WOLF,
SAN JOAQUIN VALLEY - WHITE WOLF,
